,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,EA SPORTS FIFA,FIFA 22 | Official Reveal Trailer,2021-07-11T15:30:10Z,2877674,11651,129508,23727,2021-07-14T02:37:05.992084
1,MrBeast,"Offering Kids $100,000 To Quit School",2021-07-10T20:00:09Z,25325062,63867,1341023,16678,2021-07-14T02:37:05.992084
2,Ryan Reynolds,Deadpool and Korg React,2021-07-13T16:39:18Z,2176684,7789,246579,816,2021-07-14T02:37:05.992084
3,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,51305345,5970,1381889,79980,2021-07-14T02:37:05.992084
4,Lau Dumé,Nuevo WhatsApp Estilo IPhone en Android 2021,2021-07-12T17:14:28Z,446316,1743,28389,857,2021-07-14T02:37:05.992084
5,BustaRhymesVEVO,Busta Rhymes - Deep Thought (Official Video),2021-06-17T16:00:31Z,4314153,1107,31531,1053,2021-07-14T02:37:05.992084
6,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6549971,13452,76587,5335,2021-07-14T02:37:05.992084
7,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,11934831,44457,697606,8620,2021-07-14T02:37:05.992084
8,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,7786782,4060,106489,4234,2021-07-14T02:37:05.992084
9,Joe Porter,Cool Musical Sound Effects on Different Instruments #shorts,2021-07-06T04:10:27Z,19448475,5792,1270772,19618,2021-07-14T02:37:05.992084
10,GeorgeNotFound,"Minecraft, But If You Laugh You Lose FINALE",2021-07-12T19:32:09Z,4926141,21059,425834,4872,2021-07-14T02:37:05.992084
11,Dude Perfect,I Got Hit By A Car,2021-07-12T21:59:59Z,5483479,10515,281804,4055,2021-07-14T02:37:05.992084
12,YSY A,YSY A - ACELERA2 feat. SIXTO YEGROS (prod. CLUB HATS),2021-07-12T22:00:13Z,284453,2398,50380,273,2021-07-14T02:37:05.992084
13,Mora,Mora x Bad Bunny x Sech - Volando Remix (Video Oficial),2021-07-08T19:00:09Z,13896315,22056,663383,7696,2021-07-14T02:37:05.992084
14,MMA Junkie,"Khabib Nurmagomedov reacts to Conor McGregor&#39;s loss, leg break | UFC 264",2021-07-13T00:34:46Z,1030316,4618,31790,810,2021-07-14T02:37:05.992084
15,PostMaloneVEVO,Post Malone - Motley Crew (Official Video),2021-07-12T20:00:12Z,1199228,7353,124454,2504,2021-07-14T02:37:05.992084
16,GeorgeWasFound,"Minecraft, But If You Laugh You Lose FINALE - Extra Scenes",2021-07-12T19:57:30Z,457648,1047,61091,212,2021-07-14T02:37:05.992084
17,Christian Wedoy,How to hold your breath longer part 2 #shorts,2021-07-12T18:30:45Z,712665,303,31438,723,2021-07-14T02:37:05.992084
18,ST Arafat,কোপা&#39;র কোপাকোপি তে আমি শিহরিত 😳| copa America final 2021 | Brazil vs Argentina | vlog 18 | ST ARAFAT,2021-07-11T13:15:29Z,6693039,5261,150629,5127,2021-07-14T02:37:05.992084
19,BillieEilishVEVO,Billie Eilish - NDA (Official Music Video),2021-07-09T04:00:09Z,14482561,85433,1114641,30796,2021-07-14T02:37:05.992084
20,LARRAY,I LIVED IN PARIS FOR A WEEK,2021-07-12T20:40:02Z,978884,5397,92288,616,2021-07-14T02:37:05.992084
21,Virgin Galactic,Virgin Galactic&#39;s First Fully Crewed Spaceflight #Unity22,2021-07-12T15:47:44Z,1405851,6445,35279,1718,2021-07-14T02:37:05.992084
22,Sanjay 10,Argentina-Champion Copa America 2021 after 28 years|Highlights and Celebration|Sanjay Hitan,2021-07-11T04:43:43Z,3050919,3140,47389,916,2021-07-14T02:37:05.992084
23,Thogden,The Moment England Lose to Italy on Penalties | EURO 2020 Final,2021-07-12T00:31:57Z,1056972,18840,38315,3555,2021-07-14T02:37:05.992084
24,The Kid LAROI.,"The Kid LAROI, Justin Bieber - Stay (Live Performance)",2021-07-12T20:08:30Z,718719,3146,66090,453,2021-07-14T02:37:05.992084
25,The Swoon,"Song Kang gives Han So-hee birthday kisses on the kitchen countertop | Nevertheless, Ep 4 [ENG SUB]",2021-07-12T01:00:05Z,2483058,1157,32628,668,2021-07-14T02:37:05.992084
26,Fight Focus,What ACTUALLY HAPPENED at UFC 264 (Conor McGregor Vs Dustin Poirier 3) Full Fight + Highlights Recap,2021-07-11T07:23:47Z,4270655,3831,18910,16286,2021-07-14T02:37:05.992084
27,MMA Junkie,"Khabib Nurmagomedov declines Georges St-Pierre UFC fight offer, stays retired",2021-07-13T00:49:52Z,215280,1405,5811,108,2021-07-14T02:37:05.992084
28,BT Sport,&quot;What are you doing bro? That&#39;s disgusting!&quot; Dustin Poirier heated interview after UFC 264,2021-07-11T07:21:24Z,3346857,8795,46696,1822,2021-07-14T02:37:05.992084
29,Treyten,GTA 5 Roleplay - 20 CLONES ROB BANKS | RedlineRP,2021-07-12T17:00:06Z,362564,1612,18762,250,2021-07-14T02:37:05.992084
30,MORGENSHTERN,"MORGENSHTERN - NOMINALO (Official Video, 2021)",2021-07-06T20:05:00Z,8784766,55981,713424,40920,2021-07-14T02:37:05.992084
31,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Video)",2021-07-08T23:00:14Z,7432861,15487,503502,4276,2021-07-14T02:37:05.992084
32,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,8264311,10974,161611,4578,2021-07-14T02:37:05.992084
33,Hella Cash,ASHAFAR x MORAD - AMS - BCN (prod. Keyser Soze),2021-07-12T12:00:11Z,310691,753,17325,331,2021-07-14T02:37:05.992084
34,Indian Rapscallion,Heel Step Smash Gameplay #3 #shorts #Heelstepsmash,2021-06-29T12:21:28Z,22546140,1762,310942,51688,2021-07-14T02:37:05.992084
35,Nika TUBE,"Creative Video | Pub street food and cooking , dinner, drink , BBQ restaurant",2021-06-29T11:44:50Z,23012435,1519,152156,26556,2021-07-14T02:37:05.992084
36,ESPN UK,HEATED debate over England&#39;s penalty-shootout strategy in Euro 2020 final vs. Italy | ESPN FC,2021-07-12T23:51:57Z,482656,4155,5773,296,2021-07-14T02:37:05.992084
37,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,6202700,7685,115041,5913,2021-07-14T02:37:05.992084
38,Guardian Sport,Euro 2020 final: Italy and England fans react to final penalty kick,2021-07-11T23:15:32Z,861745,2544,9965,242,2021-07-14T02:37:05.992084
39,camman18,the glitched slab,2021-07-11T15:00:11Z,3644885,1903,349866,6201,2021-07-14T02:37:05.992084
40,Santan Dave,Dave - Clash (ft. Stormzy),2021-07-09T11:20:45Z,3202460,8409,145766,2546,2021-07-14T02:37:05.992084
41,BD10HD,Lionel Messi Celebrations &amp; Crazy Moments After Winning !,2021-07-11T03:27:00Z,2030901,2619,45942,890,2021-07-14T02:37:05.992084
42,Netflix,The Witcher: Season 2 Teaser Trailer | Netflix,2021-07-09T20:53:22Z,4941887,11147,236939,3504,2021-07-14T02:37:05.992084
43,FailArmy,BEST FAILS OF THE YEAR (So Far) 2021 | FailArmy,2021-07-09T13:00:31Z,2538485,1308,24094,1111,2021-07-14T02:37:05.992084
