,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,iHeartRadio,Watch The Weeknd &amp; Ariana Grande Perform At The 2021 iHeartRadio Music Awards,2021-05-28T21:09:57Z,2059938,5772,202990,713,2021-05-30T08:37:07.124604
1,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),2021-05-29T00:30:11Z,2498952,13986,181482,1573,2021-05-30T08:37:07.124604
2,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,2021-05-29T21:28:22Z,3287689,3845,57065,1736,2021-05-30T08:37:07.124604
3,PlayStation,Horizon Forbidden West - State of Play Gameplay Reveal | PS5,2021-05-27T21:20:56Z,4287007,17951,190866,4347,2021-05-30T08:37:07.124604
4,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,10844239,47172,1287542,9035,2021-05-30T08:37:07.124604
5,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),2021-05-28T23:45:09Z,2847524,21639,234352,1442,2021-05-30T08:37:07.124604
6,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,124224811,369797,6815060,221048,2021-05-30T08:37:07.124604
7,GIMS,GIMS - ONLY YOU feat. Dhurata Dora (Clip Officiel),2021-05-28T18:00:11Z,3757792,6324,142180,2512,2021-05-30T08:37:07.124604
8,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,6096912,854,46928,10105,2021-05-30T08:37:07.124604
9,Delta Kevin,Oblivion NPC: &quot;Camerman&#39;s Friends Love This Incredible Gift From A Jeep&quot; #Short,2021-05-28T15:06:15Z,23706768,4408,479222,46047,2021-05-30T08:37:07.124604
10,iHeartRadio,Watch Doja Cat Perform At The 2021 iHeartRadio Music Awards,2021-05-28T20:58:15Z,716609,1272,45264,430,2021-05-30T08:37:07.124604
11,EminemVEVO,"Eminem - Killer (Remix) [Official Audio] ft. Jack Harlow, Cordae",2021-05-28T04:00:12Z,2619024,21638,236275,2308,2021-05-30T08:37:07.124604
12,ashish chanchlani vines,Online Parent Teacher Meeting | Ashish Chanchlani,2021-05-29T08:35:32Z,10369604,91557,1697666,13728,2021-05-30T08:37:07.124604
13,Lyrical Lemonade,Cochise - Tell Em ft. $NOT (Directed by Cole Bennett),2021-05-28T18:00:10Z,1542546,16719,201415,3489,2021-05-30T08:37:07.124604
14,SORRYLAG,The Legend of Zelda: Breath of the Lag,2021-05-27T16:30:08Z,343029,3407,55143,216,2021-05-30T08:37:07.124604
15,Veritasium,Risking My Life To Settle A Physics Debate,2021-05-29T16:14:37Z,1555872,14076,108202,1448,2021-05-30T08:37:07.124604
16,Trimix,I Trolled Youtubers with a *FAKE* DaBaby Concert!,2021-05-28T16:00:11Z,877210,1956,36760,1263,2021-05-30T08:37:07.124604
17,ZionReacts,ZionReacts Giant McFlurry!! (20x normal McDonald&#39;s size),2021-05-30T03:23:16Z,1422464,6333,89413,1313,2021-05-30T08:37:07.124604
18,Lizzy Capri,I TURNED THE TEAM RAR HOUSE PINK!!,2021-05-28T16:00:40Z,832586,1440,25943,1444,2021-05-30T08:37:07.124604
19,JustinBieberVEVO,Justin Bieber - Peaches / Hold On (Live On The Voice / 2021),2021-05-27T17:33:27Z,1426311,7879,110180,1252,2021-05-30T08:37:07.124604
