,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,EA SPORTS FIFA,FIFA 22 | Official Reveal Trailer,2021-07-11T15:30:10Z,2600969,11177,124944,21638,2021-07-13T14:37:06.556077
1,MrBeast,"Offering Kids $100,000 To Quit School",2021-07-10T20:00:09Z,24004514,62127,1307559,16305,2021-07-13T14:37:06.556077
2,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,50705162,5844,1360422,79544,2021-07-13T14:37:06.556077
3,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6421670,13305,75875,5299,2021-07-13T14:37:06.556077
4,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,7677124,3903,105862,4147,2021-07-13T14:37:06.556077
5,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,10700934,43181,667066,8168,2021-07-13T14:37:06.556077
6,Mark Rober,Why do Sharks Attack GoPros?,2021-07-12T17:13:11Z,3571036,14226,258552,3007,2021-07-13T14:37:06.556077
7,Joe Porter,Cool Musical Sound Effects on Different Instruments #shorts,2021-07-06T04:10:27Z,15320581,5255,1077968,17081,2021-07-13T14:37:06.556077
8,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Video)",2021-07-08T23:00:14Z,6763396,15305,491242,4086,2021-07-13T14:37:06.556077
9,Guardian Sport,Euro 2020 final: Italy and England fans react to final penalty kick,2021-07-11T23:15:32Z,821580,2483,9657,233,2021-07-13T14:37:06.556077
10,Farhaan,Thogden reacts to England Penalty loss to Italy 💔 | Euro 2020 Final,2021-07-13T13:48:10Z,974317,17553,36369,3294,2021-07-13T14:37:06.556077
11,BT Sport,&quot;What are you doing bro? That&#39;s disgusting!&quot; Dustin Poirier heated interview after UFC 264,2021-07-11T07:21:24Z,3229246,8611,45322,1788,2021-07-13T14:37:06.556077
12,Virgin Galactic,Virgin Galactic&#39;s First Fully Crewed Spaceflight #Unity22,2021-07-12T15:47:44Z,870502,4627,27746,1130,2021-07-13T14:37:06.556077
13,BillieEilishVEVO,Billie Eilish - NDA (Official Music Video),2021-07-09T04:00:09Z,13546727,83872,1092985,29773,2021-07-13T14:37:06.556077
14,VS Gaming VS creation,"free fire new gun uzi  kils uzi gun-para A2,B4,R7,A4,K9,G6,H5,S3,F5,F6,F9,G7,M9,",2021-06-30T00:57:02Z,6368537,5121,146900,4993,2021-07-13T14:37:06.556077
15,Virgin Galactic,Richard Branson&#39;s Message From Space,2021-07-11T18:39:58Z,1686806,6590,56922,2314,2021-07-13T14:37:06.556077
16,ingratax,Ingratax - Paris (Official Video),2021-07-08T21:00:09Z,3839663,13263,494799,5604,2021-07-13T14:37:06.556077
17,Sanjay 10,Argentina-Champion Copa America 2021 after 28 years|Highlights and Celebration|Sanjay Hitan,2021-07-11T04:43:43Z,3050302,3140,47456,917,2021-07-13T14:37:06.556077
18,Fox Cricket,West Indies vs Australia 3rd T20 Full Match Highlights I Fox Cricket,2021-07-13T02:51:15Z,3398892,4356,92517,1796,2021-07-13T14:37:06.556077
19,AFP News Agency,Argentines celebrate Copa America victory in Buenos Aires | AFP,2021-07-11T03:14:29Z,610764,1037,17062,224,2021-07-13T14:37:06.556077
20,MMA Talk,"Conor McGregor BREAKS SILENCE following UFC 264 loss,Dana White on McGregor insulting Poirier&#39;s wife",2021-07-11T12:41:35Z,706443,5001,5997,750,2021-07-13T14:37:06.556077
21,The Swoon,"Song Kang gives Han So-hee birthday kisses on the kitchen countertop | Nevertheless, Ep 4 [ENG SUB]",2021-07-12T01:00:05Z,2059579,1115,28890,577,2021-07-13T14:37:06.556077
22,Tom Scott,"The UK&#39;s last aerial ropeway uses no power, moves 300 tonnes a day, and will be gone by 2036.",2021-07-12T15:00:02Z,973067,3161,78534,179,2021-07-13T14:37:06.556077
23,PWR,Who Is The *BEST* Player in PWR? (Tournament),2021-07-11T17:43:12Z,459195,660,18842,210,2021-07-13T14:37:06.556077
24,GeorgeNotFound,"Minecraft, But If You Laugh You Lose FINALE",2021-07-12T19:32:09Z,3857881,19450,378367,3794,2021-07-13T14:37:06.556077
25,Complex,The Kid LAROI Goes Sneaker Shopping With Complex,2021-07-12T14:00:31Z,273171,1331,15816,335,2021-07-13T14:37:06.556077
26,Dude Perfect,I Got Hit By A Car,2021-07-12T21:59:59Z,3896424,9202,235561,3087,2021-07-13T14:37:06.556077
27,Fight Focus,What ACTUALLY HAPPENED at UFC 264 (Conor McGregor Vs Dustin Poirier 3) Full Fight + Highlights Recap,2021-07-11T07:23:47Z,4157983,3774,18569,15433,2021-07-13T14:37:06.556077
28,GeorgeWasFound,"Minecraft, But If You Laugh You Lose FINALE - Extra Scenes",2021-07-12T19:57:30Z,365005,973,54931,144,2021-07-13T14:37:06.556077
29,Balkaton Gang,RASTA x VOYAGE - AMAN (OFFICIAL VIDEO),2021-07-12T10:00:08Z,1196327,3292,82880,1624,2021-07-13T14:37:06.556077
30,Christian Wedoy,How to hold your breath longer part 2 #shorts,2021-07-12T18:30:45Z,338350,199,21715,488,2021-07-13T14:37:06.556077
31,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,8121444,10766,158782,4485,2021-07-13T14:37:06.556077
32,Indian Rapscallion,Heel Step Smash Gameplay #3 #shorts #Heelstepsmash,2021-06-29T12:21:28Z,22367388,1731,309500,51973,2021-07-13T14:37:06.556077
33,MMA Junkie,"Khabib Nurmagomedov reacts to Conor McGregor&#39;s loss, leg break | UFC 264",2021-07-13T00:34:46Z,670513,3707,26457,624,2021-07-13T14:37:06.556077
34,Nika TUBE,"Creative Video | Pub street food and cooking , dinner, drink , BBQ restaurant",2021-06-29T11:44:50Z,22814881,1497,151439,26530,2021-07-13T14:37:06.556077
35,FortNine,Why Millions Buy Harley-Davidson Motorcycles,2021-07-11T15:00:13Z,459645,3809,33556,401,2021-07-13T14:37:06.556077
36,LastWeekTonight,Octopuses: Last Week Tonight with John Oliver (Web Exclusive),2021-07-12T03:00:01Z,2115344,9405,110705,2507,2021-07-13T14:37:06.556077
37,Hella Cash,ASHAFAR x MORAD - AMS - BCN (prod. Keyser Soze),2021-07-12T12:00:11Z,216813,660,14932,243,2021-07-13T14:37:06.556077
38,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,6039590,7650,113736,5865,2021-07-13T14:37:06.556077
39,Netflix,The Witcher: Season 2 Teaser Trailer | Netflix,2021-07-09T20:53:22Z,4649743,10735,226540,3320,2021-07-13T14:37:06.556077
40,Santan Dave,Dave - Clash (ft. Stormzy),2021-07-09T11:20:45Z,2750143,8161,139631,2424,2021-07-13T14:37:06.556077
41,BD10HD,Lionel Messi Celebrations &amp; Crazy Moments After Winning !,2021-07-11T03:27:00Z,1986487,2578,45449,869,2021-07-13T14:37:06.556077
42,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,58922818,90439,1516979,52978,2021-07-13T14:37:06.556077
43,Lyrical Lemonade,Post Malone - Motley Crew (Directed by Cole Bennett),2021-07-09T04:27:05Z,7563765,24103,488110,11713,2021-07-13T14:37:06.556077
44,AFP News Agency,Euro 2020: Italian team returns home after tournament victory | AFP,2021-07-12T05:44:28Z,1072847,1848,17987,413,2021-07-13T14:37:06.556077
45,Generacija Zed,Nucci - BeBo 2 (Official Video) Prod. by Popov,2021-06-26T12:00:02Z,5710888,4356,100873,6896,2021-07-13T14:37:06.556077
46,BIAVEVO,BIA - WHOLE LOTTA MONEY (Remix - Official Audio) ft. Nicki Minaj,2021-07-08T20:14:45Z,2748754,12720,151874,3161,2021-07-13T14:37:06.556077
47,SH10Comps,Lionel Messi Destroyed Brazil and Won First International Trophy,2021-07-11T02:54:51Z,1878694,1803,25655,1458,2021-07-13T14:37:06.556077
48,SamSpedy,AFRICAN HOME: RULES &amp; REGULATIONS | EPISODE TWO (VISITORS),2021-07-10T16:37:14Z,654393,2523,28549,346,2021-07-13T14:37:06.556077
49,FailArmy,BEST FAILS OF THE YEAR (So Far) 2021 | FailArmy,2021-07-09T13:00:31Z,2266982,1196,22107,1006,2021-07-13T14:37:06.556077
