,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BLACKPINK,BLACKPINK x Today&#39;s Top Hits,2021-06-24T15:00:03Z,3470173,38993,780105,4182,2021-06-25T08:37:07.082016
1,Rusher King,Rusherking - LOBA (Official Video),2021-06-23T23:00:10Z,1519359,11545,205231,1912,2021-06-25T08:37:07.082016
2,Azure Academy,Windows 11 Launch Overview,2021-06-24T20:12:30Z,1813050,14697,128551,3759,2021-06-25T08:37:07.082016
3,America's Got Talent,Golden Buzzer: Jimmie Herrod Surprises the Judges With &quot;Tomorrow&quot; - America&#39;s Got Talent 2021,2021-06-23T01:34:30Z,5205677,8546,125920,2353,2021-06-25T08:37:07.082016
4,Apex Legends,Apex Legends Genesis Collection Event Trailer,2021-06-24T15:00:07Z,1106912,6869,73745,656,2021-06-25T08:37:07.082016
5,Red Bull,Red Bull Racing Honda Vs Scuderia AlphaTauri: Epic Off-Road Race Across Austria | Schnitzeljagd,2021-06-24T09:00:48Z,884560,2702,55657,332,2021-06-25T08:37:07.082016
6,ArianaGrandeVevo,Ariana Grande - pov (Official Live Performance) | Vevo,2021-06-21T16:00:18Z,7189281,66946,823876,6795,2021-06-25T08:37:07.082016
7,TIKTORIKI,What else to try? #shorts Funn Tiktok new food Challenge by Tiktoriki,2021-06-19T07:15:00Z,29692074,693,633943,56143,2021-06-25T08:37:07.082016
8,"Tyler, The Creator",BROWN SUGAR SALMON,2021-06-23T15:54:57Z,2519490,19122,327175,1743,2021-06-25T08:37:07.082016
9,Aileen and Deven,Will my boyfriend punch me in the face for a billion dollars?,2021-06-14T15:00:14Z,10009542,7504,589289,9398,2021-06-25T08:37:07.082016
10,BLACKPINK,BLACKPINK - 5th ANNIVERSARY [4+1 PROJECT] ANNOUNCEMENT VIDEO,2021-06-23T01:00:02Z,3268134,51760,731452,4435,2021-06-25T08:37:07.082016
11,Miley Cyrus,Miley Cyrus - Believe (Stand by You Pride Special) | Peacock Originals,2021-06-23T15:00:06Z,768971,3442,63828,618,2021-06-25T08:37:07.082016
12,Jake Fellman,Minecraft RTX 54% #Shorts,2021-06-21T05:24:24Z,3275243,1066,168467,9823,2021-06-25T08:37:07.082016
