,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,shakiraVEVO,Shakira - Don&#39;t Wait Up (Official Video),2021-07-16T14:00:13Z,3875969,27465,202536,8768,2021-07-18T20:37:08.146668
1,Premier Boxing Champions,"Charlo vs Castano HIGHLIGHTS: July 17, 2021 | PBC on SHOWTIME",2021-07-18T04:25:03Z,917121,7795,10078,816,2021-07-18T20:37:08.146668
2,COLORING,UGH........................,2021-07-17T07:00:06Z,3286469,1296,44334,1644,2021-07-18T20:37:08.146668
3,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,10062181,2077,602103,25647,2021-07-18T20:37:08.146668
4,Danny Fitt,EL TESTAMENTO *suscribete* #Shorts,2021-07-16T22:10:03Z,3276440,687,275942,6372,2021-07-18T20:37:08.146668
5,Iker Unzu,Cuando tu hermanx te traiciona #shorts,2021-07-16T17:47:08Z,2127546,301,185809,5774,2021-07-18T20:37:08.146668
6,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,70081848,8823,2004352,124989,2021-07-18T20:37:08.146668
7,The Tonight Show Starring Jimmy Fallon,BTS: Butter | The Tonight Show Starring Jimmy Fallon,2021-07-15T04:30:09Z,9558445,43865,1250878,6799,2021-07-18T20:37:08.146668
8,Dental Digest,24k Gold YouTube Toothbrush! #shorts,2021-07-16T20:40:17Z,6992044,3740,453192,16017,2021-07-18T20:37:08.146668
9,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,4448795,21198,323130,5074,2021-07-18T20:37:08.146668
10,MrBeast,"Would YOU Quit School For $100,000?",2021-07-10T20:00:09Z,30150583,70959,1465060,19342,2021-07-18T20:37:08.146668
11,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,12962774,44304,1470955,10213,2021-07-18T20:37:08.146668
12,MasFace,&quot;What does this say?&quot;,2021-07-14T15:30:11Z,7907683,5947,220135,9769,2021-07-18T20:37:08.146668
13,The Try Guys,The Try Guys Bake Macarons Without A Recipe,2021-07-17T15:00:20Z,1315452,4851,65646,699,2021-07-18T20:37:08.146668
14,DW News,Flooding in Europe kills at least 150 with hundreds still missing | DW News,2021-07-17T12:46:37Z,1231138,3280,11199,550,2021-07-18T20:37:08.146668
15,Eliana Ghen,POV everyone is given a mark that defines their status. Red=average Gold = famous #shorts,2021-07-16T16:24:48Z,3336903,2732,337207,6232,2021-07-18T20:37:08.146668
16,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,20630796,51648,879838,12491,2021-07-18T20:37:08.146668
17,Action Lab Shorts,Crushing Lava In a Hydraulic Press is Fun,2021-07-16T22:38:51Z,2356827,2031,131153,4811,2021-07-18T20:37:08.146668
18,TomThaGOAT,This ENDING was CRAZY.. NBA Finals Game 5 Bucks Vs Suns Highlights Reaction,2021-07-18T17:41:39Z,1998134,7951,25385,1049,2021-07-18T20:37:08.146668
19,Milwaukee Bucks,All Access: Exclusive Look Inside The Bucks Locker Room After NBA Finals Game 5 Victory,2021-07-18T06:06:29Z,365159,1110,10409,109,2021-07-18T20:37:08.146668
20,RealLifeLore,What If You Were Stranded In the Sahara Alone?,2021-07-17T14:30:01Z,775718,3610,36495,651,2021-07-18T20:37:08.146668
21,ConanGrayVEVO,Conan Gray - People Watching,2021-07-16T16:00:10Z,937652,10569,190306,321,2021-07-18T20:37:08.146668
22,Ranboo,Making American Food in a Place That is NOT America,2021-07-16T19:00:20Z,1827572,27828,346363,1721,2021-07-18T20:37:08.146668
23,KevinRoldanOfficial,"Bonita 2 - Jeeiph, Kevin Roldan (Video Oficial)",2021-07-16T01:00:11Z,1742890,7022,44358,487,2021-07-18T20:37:08.146668
24,Icycol,3 TERRIFYING ANIMALS YOUR GLAD ARE EXTINCT!! #Shorts,2021-07-16T19:36:55Z,1968639,3853,160167,3390,2021-07-18T20:37:08.146668
25,Magicianul Robert Tudor,PRANK MAGIC - LEARN EXPLANATION,2021-07-17T10:40:42Z,2852318,140,102924,9389,2021-07-18T20:37:08.146668
26,Redish,What Your Minecraft Skin Says About You! Part 33,2021-07-16T15:51:41Z,926260,2562,59680,1872,2021-07-18T20:37:08.146668
27,Summer Luk,My love life as a trans woman #shorts,2021-07-15T23:13:49Z,566959,1297,54984,2011,2021-07-18T20:37:08.146668
28,Mumbo Jumbo,Hermitcraft 8: Episode 7 - MEGA BASE PLANS,2021-07-17T19:00:07Z,1821190,27702,124494,693,2021-07-18T20:37:08.146668
29,BBC News,Catastrophic flooding across western Europe as politicians blame climate change - BBC News,2021-07-16T21:17:28Z,1955646,9653,18976,1405,2021-07-18T20:37:08.146668
30,POPSMOKEVEVO,Pop Smoke - Woo Baby (Audio) ft. Chris Brown,2021-07-16T04:00:14Z,3159590,7036,163900,1370,2021-07-18T20:37:08.146668
31,ImagineDragonsVEVO,Imagine Dragons - Wrecked (Official Music Video),2021-07-15T16:00:10Z,2896524,8856,213579,1344,2021-07-18T20:37:08.146668
32,AniBox Trailer Access,BAO Disney Pixar Short Film Official Promos | Incredibles 2 Bonus (2018) Animation Adventure HD,2021-07-09T16:45:04Z,18575680,0,150903,33802,2021-07-18T20:37:08.146668
33,Khabib Nurmagomedov,Islam Makhachev&#39;s Weight Cut for UFC Main Event [BEHIND THE SCENES],2021-07-17T16:00:34Z,372056,1939,16237,182,2021-07-18T20:37:08.146668
34,The Open,Round 3 Full Highlights | The 149th Open,2021-07-17T22:00:02Z,185511,152,1047,32,2021-07-18T20:37:08.146668
35,Baldcafe,INCREDIBLE BALDING GLOW UP AT 20,2021-07-16T16:30:08Z,491379,1127,9473,577,2021-07-18T20:37:08.146668
36,Girl With The Dogs,Killer American Akita has a love affair with the blow dryer,2021-07-17T20:00:04Z,491171,2149,32628,169,2021-07-18T20:37:08.146668
37,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6823620,13608,78965,5527,2021-07-18T20:37:08.146668
38,Ph1LzA,The new Minecraft snapshot CHANGES. EVERYTHING.,2021-07-16T20:51:05Z,1060127,5954,102574,443,2021-07-18T20:37:08.146668
39,POP SMOKE,Pop Smoke - Mr. Jones feat. Future (Official Music Video),2021-07-16T16:00:11Z,2174811,7395,163952,1191,2021-07-18T20:37:08.146668
40,Cals Shorts,W2S tries to solve a Riddle,2021-07-18T15:36:42Z,618641,980,42418,271,2021-07-18T20:37:08.146668
41,Celestine Gonzaga-Soriano,Why Basel (The Hungry Syrian Wanderer) Chose To Become A Filipino | Toni Talks,2021-07-18T04:00:13Z,1084192,7255,92200,440,2021-07-18T20:37:08.146668
42,Koba LaD,Koba LaD - Daddy chocolat Feat. Gazo (Clip officiel),2021-07-16T15:00:11Z,1259101,3779,92127,1416,2021-07-18T20:37:08.146668
43,WWE,"Mr. McMahon welcomes the WWE Universe home: SmackDown, July 16, 2021",2021-07-17T01:59:08Z,1540053,5406,55655,1052,2021-07-18T20:37:08.146668
44,J.J. McCullough,the TRUTH about Canadian peanut butter #shorts,2021-07-16T16:10:51Z,613894,1262,45010,796,2021-07-18T20:37:08.146668
45,Arsenal,"TAVARES SCORES ON HIS DEBUT | Rangers vs Arsenal (2-2) | Pre-season friendly | Tavares, Nketiah",2021-07-17T19:44:09Z,447412,1126,7470,328,2021-07-18T20:37:08.146668
46,MTF Films,Love Story (2021) Ajay Devgan New Bollywood Hd Movie | Latest Hindi Action Hd Movie 2021,2021-07-13T11:37:45Z,10278215,708,67621,10731,2021-07-18T20:37:08.146668
47,DavidoVEVO,"Davido - Shopping Spree (Official Video) ft. Chris Brown, Young Thug",2021-07-16T15:00:11Z,2432523,6983,85353,1062,2021-07-18T20:37:08.146668
48,GoogleParodija,AN NA - TROFEJ ( OFFICIAL MUSIC ) *GOOGLE PARODIJA*,2021-07-14T07:00:24Z,683525,6961,51683,2116,2021-07-18T20:37:08.146668
49,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,7837540,4376,107931,4493,2021-07-18T20:37:08.146668
