,user_name,game_name,title,viewer_count,started_at,api_call_time
0,ROSHTEIN,Slots,"⭐ [STILL HUNTING] €747.000 - 88+ BONUSES 💠 !STAKE use code ""ROSH"" to be eligible for free money raffles",18311,2021-05-29 07:01:57,2021-05-29T11:06:06.707702
1,Fresh,Fortnite,FNCS GRAND FINALS!! || USE CODE FRESH || #EpicPartner,13939,2021-05-29 06:44:04,2021-05-29T11:06:06.707702
2,lol_nemesis,League of Legends,"Scrims vs T1 Academy Day 2 + Soloq (Onion, Shrimp, Nemesis, Wind, LS)  | !nord !blitz !squad",11078,2021-05-29 07:50:37,2021-05-29T11:06:06.707702
3,Amouranth,ASMR,🍑ASMR - use headphones💦!s !social💦!INSTAGRAM: amouranth💦!GFUEL💦,10894,2021-05-29 09:57:34,2021-05-29T11:06:06.707702
4,RATIRL,League of Legends,👽 RATIRL nd el barcodo la fenco maybe short stream👽 hello 👽 Earlcups with coffee and !Gfuel with into psychology busin 👽  and life coach,10431,2021-05-29 07:49:58,2021-05-29T11:06:06.707702
5,bananabrea,Grand Theft Auto V,!Charity ST JUDE CHARITY STREAM - CLAIRE  |twitter/insta @bananabreaa !paxful !clearstart,10193,2021-05-28 18:07:06,2021-05-29T11:06:06.707702
6,Rogue,Apex Legends,ALGS APAC North Stream! · Twitter: @TTrebb,8688,2021-05-29 03:38:07,2021-05-29T11:06:06.707702
7,AussieAntics,Fortnite,DROPS ENABLED | Viewing Party for OCE Grand Finals,8630,2021-05-28 22:21:42,2021-05-29T11:06:06.707702
8,BeyondTheSummit,Dota 2,LIVE: Motivate Trust vs Galaxy Racer (Bo2) - LOOT.BET Pro Series 6: SEA Group Stage w/ Ares & Danog,8469,2021-05-29 05:59:23,2021-05-29T11:06:06.707702
9,TinaKitten,Just Chatting,golfing extraordinaire solo mission :D,8053,2021-05-29 10:22:22,2021-05-29T11:06:06.707702
10,AdmiralBulldog,Dota 2,UHM,8052,2021-05-29 07:04:59,2021-05-29T11:06:06.707702
11,Timmac,Grand Theft Auto V,Sergeant Mack | 308 | NoPixel,7939,2021-05-28 22:56:48,2021-05-29T11:06:06.707702
12,FIBA,Sports,"🏀 LIVE 🏀 - | Day Four, Session One | 3x3 Olympic Qualifiers",7839,2021-05-29 08:45:03,2021-05-29T11:06:06.707702
13,Thijs,Hearthstone,"Thijs - High Legend, New Cards HYPE | GM Match Today!",7724,2021-05-29 08:13:34,2021-05-29T11:06:06.707702
14,AnthonyZ,Grand Theft Auto V,!Giveaway | Tony Corleone | NoPixel | STREAMS MON-SAT 9:30AM CT,7431,2021-05-28 14:27:13,2021-05-29T11:06:06.707702
15,RPGLimitBreak,Final Fantasy X,Final Fantasy Series Relay Race VI - Event info: http://bombch.us/DQeE,6874,2021-05-28 13:19:57,2021-05-29T11:06:06.707702
16,sneakylol,Shin Megami Tensei III: Nocturne - HD Remaster,Sneaky | gg,6617,2021-05-29 02:25:12,2021-05-29T11:06:06.707702
17,BruceDropEmOff,Just Chatting,yo come join DEO | !sub !prime !vlog !pobox ig/twitter: @raycondones,6485,2021-05-29 08:02:30,2021-05-29T11:06:06.707702
18,Lysium,Grand Theft Auto V,🐝 !SUBATHON (BITS REDUCE TIME) | BENJI | NoPixel 3.0 | GTA RP | @LysiumGG | youtube.com/Lysium,6289,2021-05-29 00:59:43,2021-05-29T11:06:06.707702
19,BobRoss,Art,Bob Ross - Memorial Day Weekend Marathon! Beginning Friday at 12PM EDT.,5652,2021-05-28 15:44:45,2021-05-29T11:06:06.707702
20,Smoke,DayZ,Esseker Survival - Day 940 !youtube,5224,2021-05-29 05:09:01,2021-05-29T11:06:06.707702
21,imls,League of Legends,T1 LS | Scrims vs T1-A Day2 (Onion/Shrimp/Nemesis/Wind/Me) !Patchnotes 11.11 !Mundo !T1Shop !Patreon !nordvpn !blitz !phemex,5010,2021-05-29 07:46:24,2021-05-29T11:06:06.707702
22,UberHaxorNova,Grand Theft Auto V,Siz & Briddle AGAIN | NoPixel | Creator Code: Nova | check !paststreams,4931,2021-05-29 03:57:01,2021-05-29T11:06:06.707702
23,Daxak,Dota 2,eu high mmr pubs ,4667,2021-05-29 09:57:02,2021-05-29T11:06:06.707702
24,StaysafeTV,World of Warcraft,i am NOT single - do NOT flirt with ME !!!!!! - tbc prep ,4535,2021-05-29 05:30:52,2021-05-29T11:06:06.707702
