,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,WIRED,BTS Answer the Web&#39;s Most Searched Questions | WIRED,2021-08-04T16:00:09Z,3917037,30731,571497,3741,2021-08-06T02:37:08.012916
1,PlastiVerse,"CREANDO TODOS los MODS de FNF (Tord, Shaggy, Tiky, Matt, Expurgation) de Plastilina #3 | PlastiVerse",2021-08-04T19:30:09Z,722529,3242,22539,618,2021-08-06T02:37:08.012916
2,Wisin,"Wisin, Los Legendarios- &quot;Playita&quot; (Official Video)",2021-08-04T22:00:12Z,923834,3037,32129,667,2021-08-06T02:37:08.012916
3,Chelsea Football Club,Chelsea 2-2 Tottenham | Ziyech Brace Before Blues Pegged Back | The Mind Series | Highlights,2021-08-04T21:40:22Z,1769812,1985,35520,668,2021-08-06T02:37:08.012916
4,Omar Raja - ESPN,"I was at the Drake, Justin Bieber, and Quavo private basketball game! #shorts",2021-07-31T21:46:22Z,4359639,1162,226740,5201,2021-08-06T02:37:08.012916
5,FORMULA 1,Race Highlights | 2021 Hungarian Grand Prix,2021-08-01T17:15:00Z,6360245,13739,127912,3283,2021-08-06T02:37:08.012916
6,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,63526041,265303,2888979,231228,2021-08-06T02:37:08.012916
7,BillieEilishVEVO,Billie Eilish - Happier Than Ever (Official Music Video),2021-07-30T16:00:09Z,17635523,68614,1161503,22315,2021-08-06T02:37:08.012916
8,TheGrefg,VUELVO A GEOMETRY DASH - TheGrefg,2021-08-03T18:56:49Z,1796313,8088,159550,2662,2021-08-06T02:37:08.012916
9,Kurzgesagt – In a Nutshell,The Largest Black Hole in the Universe - Size Comparison,2021-08-03T13:59:22Z,6474944,22769,331656,2519,2021-08-06T02:37:08.012916
10,Clash of Clans,Party Like A Queen! (Clash of Clans Official),2021-08-01T08:00:08Z,21267582,6942,194048,3813,2021-08-06T02:37:08.012916
11,le Roi de Rime,TREATMENT&quot;Youssef ouTaleb&quot;clip audio🎤🔥⁦✌️⁩,2021-08-05T18:31:51Z,16508483,692,390229,31979,2021-08-06T02:37:08.012916
12,England & Wales Cricket Board,England Bowled Out For 183 | England v India - Day 1 Highlights | 1st LV= Insurance Test 2021,2021-08-04T20:12:30Z,9008845,8149,232230,5468,2021-08-06T02:37:08.012916
13,Cold Ones,Testing the WEIRDEST TikTok Life Hacks,2021-08-04T19:00:14Z,750583,2107,75275,276,2021-08-06T02:37:08.012916
14,Netflix,Money Heist: Part 5 Vol. 1 | Official Trailer | Netflix,2021-08-02T14:00:00Z,5098016,10979,274842,2360,2021-08-06T02:37:08.012916
15,ZHC Crafts,"Best Ice Art Wins $5,000 Challenge! | ZHC Crafts",2021-08-05T01:12:48Z,2117732,7408,81337,1128,2021-08-06T02:37:08.012916
16,SSSniperWolf,Genius Inventions And Gadgets You&#39;ve NEVER Seen Before,2021-08-05T19:26:37Z,5195901,12873,169001,2283,2021-08-06T02:37:08.012916
17,YouTube Family,Must Watch Eid Special New Comedy Video 2021 Amazing Funny Video 2021 Episode 122 By Busy Fun Ltd,2021-08-04T04:27:24Z,7407001,315,27365,12669,2021-08-06T02:37:08.012916
18,Fera Animations,&quot;STRESS&quot; but Every Turn Another Character Sing It - Friday Night Funkin Animation,2021-08-03T17:26:41Z,3123793,1818,64023,3565,2021-08-06T02:37:08.012916
19,First We Feast,Matt Damon Sweats From His Scalp While Eating Spicy Wings | Hot Ones,2021-08-05T15:00:28Z,1044646,6640,65030,1045,2021-08-06T02:37:08.012916
20,Sky Sports Football,BREAKING! Lionel Messi LEAVES Barcelona | The Transfer Show,2021-08-05T18:11:57Z,705610,4423,16477,401,2021-08-06T02:37:08.012916
21,Rabbitholebd Sports,Bangladesh vs Australia Highlights || 2nd T20i || Australia tour of Bangladesh 2021,2021-08-04T17:05:48Z,2150850,3319,57851,1719,2021-08-06T02:37:08.012916
22,Gloom,Mmm that&#39;s oddly satisfying,2021-08-04T19:00:09Z,1006582,2323,38892,502,2021-08-06T02:37:08.012916
23,Everyday Astronaut,Starbase Factory Tour with Elon Musk [Part 1],2021-08-03T20:59:59Z,1120005,9462,96961,651,2021-08-06T02:37:08.012916
24,MrBeast,"If You Can Carry $1,000,000 You Keep It!",2021-07-24T20:00:59Z,31059480,59010,1386107,15748,2021-08-06T02:37:08.012916
25,FaZe Rug,I&#39;m finally introducing her to you...,2021-08-04T18:33:10Z,2558132,18347,303557,3575,2021-08-06T02:37:08.012916
26,Jake Fellman,Minecraft RTX 67% #Shorts,2021-08-01T21:41:02Z,12555321,2472,810472,22197,2021-08-06T02:37:08.012916
27,Seventeen,"ENHYPEN Sings BLACKPINK, BTS, Olivia Rodrigo, Dua Lipa &amp; More | Lyric Challenge | Seventeen",2021-08-04T21:00:07Z,573521,2738,83534,266,2021-08-06T02:37:08.012916
28,LCFC,Highlights | Leicester City 3 Villarreal 2 | The Foxes In Pre-Season,2021-08-04T23:11:23Z,528250,534,7879,172,2021-08-06T02:37:08.012916
29,FINNEASVEVO,FINNEAS - A Concert Six Months From Now (Official Music Video),2021-08-05T04:00:09Z,326058,2628,35377,112,2021-08-06T02:37:08.012916
30,BBC Radio 1,"BTS - I&#39;ll Be Missing You (Puff Daddy, Faith Evans and Sting Cover) in the Live Lounge",2021-07-27T11:15:13Z,11083039,74944,1195960,7855,2021-08-06T02:37:08.012916
31,The Game Theorists,Game Theory: Monika Has ESCAPED! (Doki Doki Literature Club Plus),2021-08-03T18:05:09Z,1943424,12214,156000,1376,2021-08-06T02:37:08.012916
32,Mark Rober,World Record Domino Robot (100k dominoes in 24hrs),2021-07-26T19:59:46Z,17309376,27867,732939,9473,2021-08-06T02:37:08.012916
33,BBC Radio 1,BTS - Permission To Dance in the Live Lounge,2021-07-27T11:15:01Z,9619007,22450,867305,4622,2021-08-06T02:37:08.012916
34,Chelsea Football Club,Arsenal 1-2 Chelsea | Havertz &amp; Abraham Find The Net As Blues Win London Derby! | Highlights,2021-08-01T17:38:00Z,2545845,2245,41295,841,2021-08-06T02:37:08.012916
35,Beast Reacts,Extreme Try Not To Laugh Challenge!,2021-07-29T22:00:02Z,12769295,14859,524250,7033,2021-08-06T02:37:08.012916
36,Tottenham Hotspur,Lucas Moura and Steven Bergwijn strike in SUPER comeback! HIGHLIGHTS | Chelsea 2-2 Spurs,2021-08-04T22:44:53Z,406267,1252,9224,178,2021-08-06T02:37:08.012916
37,NASASpaceflight,Super Heavy Booster 4 Lifted to Orbital Launch Table,2021-08-04T22:55:11Z,473887,324,19426,145,2021-08-06T02:37:08.012916
38,Generacija Zed,VOYAGE x NUCCI - BALKAN (OFFICIAL VIDEO) Prod. by Popov,2021-07-29T10:33:50Z,3844721,4465,107414,3526,2021-08-06T02:37:08.012916
39,GQ,"Olivia Rodrigo Goes Undercover On YouTube, Twitter, and Instagram | Actually Me | GQ",2021-08-04T16:00:03Z,320358,952,22724,334,2021-08-06T02:37:08.012916
40,JianHao Tan,19 Types of Students at the School Lunch,2021-08-01T13:00:08Z,1790970,9295,65629,1234,2021-08-06T02:37:08.012916
41,Man City,MAN CITY 4-1 BLACKPOOL | HIGHLIGHTS,2021-08-03T21:15:00Z,902338,1103,18222,295,2021-08-06T02:37:08.012916
42,SamSpedy,AFRICAN HOME: TELEPORTER (PART 2),2021-07-30T16:59:00Z,1119098,2852,42016,585,2021-08-06T02:37:08.012916
