,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Grand Theft Auto V,"[NoPixel Public] CRIMINAL LEADER, GOD, WARLORD CHIEFTAIN COMMANDER LEADS THE CHARGE IN IMPOSSIBLE TASKS. METH TODAY. GENIUS (GONE 0IQ)",86153,2021-06-09 22:18:44,2021-06-10T08:06:02.988772
1,loltyler1,League of Legends,RED ! card and blue green . GOT ? then around LOCATE MEANING ! sir ! OK !!!!!!!!!!!!!!!!!!!!,28052,2021-06-09 19:17:21,2021-06-10T08:06:02.988772
2,sodapoppin,World of Warcraft,Running Kara soon. FIX FERAL ENERGY NOW BLIZZARD. Trying to run every heroic today. | www.sodapoppin.shop (Discount code: POOR),26642,2021-06-09 23:24:17,2021-06-10T08:06:02.988772
3,Maximilian_DOOD,Final Fantasy VII Remake,FINAL FANTASY VII REMAKE - Intergrade/Intermission - Yuffie Time !ads !nzxt (6-9),16891,2021-06-10 04:08:22,2021-06-10T08:06:02.988772
4,39daph,Minecraft,otv mc i am back home and ready to farm netherite johnsons,14687,2021-06-10 01:24:37,2021-06-10T08:06:02.988772
5,iiTzTimmy,Apex Legends,6/9 PepeLaugh !vacation // Follow my socials @iiTzTimmy,12848,2021-06-10 03:57:37,2021-06-10T08:06:02.988772
6,LCK,League of Legends,KT vs NSㅣGEN vs DRX | 2021 LCK Summer,12543,2021-06-10 07:29:29,2021-06-10T08:06:02.988772
7,BruceDropEmOff,Just Chatting,yes im the guy...  I !sub !prime !yt ig/twitter: @raycondones,11508,2021-06-10 01:30:21,2021-06-10T08:06:02.988772
8,koil,Grand Theft Auto V,soze then public OMEGALO,10887,2021-06-10 05:56:09,2021-06-10T08:06:02.988772
9,Amouranth,ASMR,🍑EAR LICKING 💦+HOT TUB💦!s !social💦!INSTAGRAM: amouranth💦!GFUEL💦 ,10836,2021-06-10 05:32:06,2021-06-10T08:06:02.988772
10,peterparkTV,Minecraft,4 YEAR STREAM ANNIVERSARY! OTV Minecraft SMP ,10127,2021-06-10 03:43:33,2021-06-10T08:06:02.988772
11,ClintStevens,Mario Kart 8,ᶜˡᶦⁿᵈˢᵗᵉᵇᵉⁿ vs chat,9792,2021-06-10 06:06:28,2021-06-10T08:06:02.988772
12,sneakylol,League of Legends,Sneaky | EZ claper,9007,2021-06-10 04:42:04,2021-06-10T08:06:02.988772
13,Fresh,Fortnite,duos w/ lazarbeam || USE CODE FRESH || #EpicPartner,8718,2021-06-10 04:15:21,2021-06-10T08:06:02.988772
14,bateson87,FIFA 21,ULTIMATE TOTS REWARDS DAY! !open,7730,2021-06-10 07:14:41,2021-06-10T08:06:02.988772
15,EsfandTV,World of Warcraft,WARLORD OF WARCRAFT EXACTS RETRIBUTION ON MAGTHERIDON,7630,2021-06-09 22:24:32,2021-06-10T08:06:02.988772
16,SypherPK,,51/70H !SUBATHON GRIND | 👹 @SypherPK,6956,2021-06-09 10:30:51,2021-06-10T08:06:02.988772
17,Rogue,Apex Legends,NRG Rogue · RANK 1/2/3 NEXT SPLIT? · Twitter: @TTrebb,6601,2021-06-10 03:57:57,2021-06-10T08:06:02.988772
