,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Deji,Reunion With My Brother,2021-06-20T19:37:55Z,4544043,38123,634253,2325,2021-06-22T02:37:08.863621
1,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,29711566,16926,1547386,41990,2021-06-22T02:37:08.863621
2,zaranoorfantasy,The most powerful character of her💯!!,2021-06-20T04:54:31Z,60912149,1367,1029499,79275,2021-06-22T02:37:08.863621
3,Rusher King,Rusherking - LOBA (Official Trailer),2021-06-20T23:08:09Z,470451,3374,78922,313,2021-06-22T02:37:08.863621
4,FORMULA 1,Race Highlights | 2021 French Grand Prix,2021-06-20T16:32:28Z,4109064,6158,109613,1260,2021-06-22T02:37:08.863621
5,Jurassic World,Jurassic World Dominion: Extended Look Tease,2021-06-21T16:00:23Z,393111,1738,20737,204,2021-06-22T02:37:08.863621
6,Mr. AL,Rick Sanchez Wife??!?!?,2021-06-22T00:21:00Z,3599633,17509,273028,3041,2021-06-22T02:37:08.863621
7,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,32235090,76888,1588655,22257,2021-06-22T02:37:08.863621
8,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,9135072,16060,263048,3425,2021-06-22T02:37:08.863621
9,JackManifoldTV,I Raced Across The Ocean,2021-06-20T16:25:27Z,1981828,12586,314784,923,2021-06-22T02:37:08.863621
10,House of Highlights,Inside the NBA Reacts to Ben Simmons Postgame Interview - Game 7 | 2021 NBA Playoffs,2021-06-21T03:30:18Z,1565040,6705,20603,410,2021-06-22T02:37:08.863621
11,NileRed Shorts,Sodium metal is soft and squishy,2021-06-19T16:00:15Z,3499301,2268,194364,3047,2021-06-22T02:37:08.863621
12,ilysm Nails,Lychee Peel Nail: Can I do my nails with this????? #shorts #nails,2021-06-10T09:03:22Z,17933089,1492,289508,19540,2021-06-22T02:37:08.863621
13,The ACE Family,THIS IS WHAT REALLY HAPPENED!!! **OFFICIAL VIDEO**,2021-06-19T19:38:37Z,2990667,16442,196475,4843,2021-06-22T02:37:08.863621
14,House of Highlights,Inside the NBA Reacts to Bucks ELIMINATING the Nets in Game 7 | 2021 NBA Playoffs,2021-06-20T04:07:00Z,2209823,7596,25097,857,2021-06-22T02:37:08.863621
15,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,14251394,52980,880460,80535,2021-06-22T02:37:08.863621
16,LIT killah,LIT killah - CALIFORNIA (Official Video),2021-06-17T22:00:14Z,3974502,32325,470403,4067,2021-06-22T02:37:08.863621
17,Premier Boxing Champions,"Charlo vs Montiel HIGHLIGHTS: June 19, 2021 | PBC on SHOWTIME",2021-06-20T04:25:17Z,683015,5496,6922,487,2021-06-22T02:37:08.863621
