,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Bizarrap,Nicky Jam || BZRP Music Sessions #41,2021-06-30T22:00:09Z,30807364,161501,2548632,25137,2021-07-05T14:37:06.661082
1,Fortnite Fun TV,Turn into orbeez - Tutorial #Shorts,2021-07-03T04:04:57Z,6388160,172,247662,14300,2021-07-05T14:37:06.661082
2,Morat,Morat- En Coma (Teaser),2021-07-03T20:11:08Z,232731,2044,37124,121,2021-07-05T14:37:06.661082
3,Stray Kids,"Bang Chan, Lee Know &quot;Drive&quot; | [Stray Kids : SKZ-PLAYER]",2021-07-02T14:59:57Z,2633755,60997,540675,1093,2021-07-05T14:37:06.661082
4,Mont,Mont - Uy K Raro (Official Video),2021-07-01T21:00:10Z,3652508,19720,429480,20238,2021-07-05T14:37:06.661082
5,Optus Sport,HIGHLIGHTS: Argentina v Ecuador | 2021 Copa America,2021-07-04T03:56:07Z,1411994,1301,21671,474,2021-07-05T14:37:06.661082
6,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,41699285,78472,1279185,42183,2021-07-05T14:37:06.661082
7,Eich,EICH - SEXY feat KHEA &amp; DUKI  (VIDEO OFICIAL),2021-07-02T22:00:12Z,575874,2359,61944,529,2021-07-05T14:37:06.661082
8,Mrhugo,Spawner con diamante en Minecraft #Shorts,2021-07-01T17:30:00Z,152565,57,12530,513,2021-07-05T14:37:06.661082
9,funny Official 99,New funny Vlog how to makenew funnytiktokvideo #1on trending#viral #funnyOfficial #fyp#YouTubeIndia,2021-07-05T03:46:38Z,115144556,2436,3906395,110150,2021-07-05T14:37:06.661082
10,Jojo Sim,The LONGEST STRAW IN THE WORLD.. #Shorts,2021-06-29T01:43:40Z,13976393,571,420637,31279,2021-07-05T14:37:06.661082
11,DanTDM,I Have a Twin..,2021-07-03T17:00:28Z,2528569,18761,164422,1041,2021-07-05T14:37:06.661082
12,Star Wars,STAR WARS: VISIONS | SPECIAL LOOK | DISNEY+,2021-07-03T22:30:06Z,842194,5869,47536,2852,2021-07-05T14:37:06.661082
13,CalebCity,Getting caught in a stealth game.,2021-07-03T23:11:57Z,1367683,11714,198329,386,2021-07-05T14:37:06.661082
14,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,34519499,47605,928362,16038,2021-07-05T14:37:06.661082
15,DougDoug,"Skyrim, but if I say &quot;train&quot; then Thomas the Tank Engine appears",2021-07-03T17:11:58Z,629181,2218,53866,288,2021-07-05T14:37:06.661082
16,ABC7,Video shows fire in Gulf of Mexico after gas pipeline rupture | ABC7,2021-07-03T08:05:08Z,1413159,3251,14721,652,2021-07-05T14:37:06.661082
17,Markiplier,AMONG US HORROR GAME | Impostor Hide,2021-07-03T18:42:18Z,2449390,8487,147099,1296,2021-07-05T14:37:06.661082
18,BuzzFeed Unsolved Network,The Menacing Case of the Monster with 21 Faces,2021-07-02T22:00:16Z,1977851,6502,110247,1147,2021-07-05T14:37:06.661082
19,iggyazaleamusicVEVO,Iggy Azalea - I Am The Stripclub [Official Music Video],2021-07-02T04:00:05Z,2989633,18218,104328,11984,2021-07-05T14:37:06.661082
20,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,1512225,5677,69653,2877,2021-07-05T14:37:06.661082
21,NOW UNITED,Now Love Live From Abu Dhabi,2021-07-01T19:04:56Z,3545908,30681,347879,3262,2021-07-05T14:37:06.661082
22,DRIVETRIBE,James May properly drives his new car for the first time,2021-07-04T11:00:32Z,648362,2886,31901,481,2021-07-05T14:37:06.661082
23,Bleacher Report,Patrick Beverley Gets Ejected After Shoving Chris Paul In Game 6 Loss,2021-07-01T04:28:10Z,3342448,7251,18883,936,2021-07-05T14:37:06.661082
24,Thanh Thảo Official,Oddly Satisfying Video #Shorts,2021-06-25T09:02:18Z,30518834,1541,1090650,34421,2021-07-05T14:37:06.661082
25,OfflineTV,OFFLINETV BLIND FRENCH FRY TASTE TEST CHALLENGE,2021-07-03T00:02:21Z,1536502,5141,112219,1067,2021-07-05T14:37:06.661082
26,AD-WISE MEDIA ACTION MOVIEPLEX,"A1 EXPRESS (2021) NEW Released Hindi Dubbed Movie | Sundeep Kishan, Lavanya | New South Movie 2021",2021-06-28T06:30:10Z,27485589,10628,471783,25725,2021-07-05T14:37:06.661082
27,Sambucha,I found the final scene from Avengers: Endgame in Geoguessr,2021-07-03T17:00:20Z,856090,934,61845,1642,2021-07-05T14:37:06.661082
28,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave The Door Open (Live from the BET Awards)",2021-06-28T07:00:11Z,8076665,10413,324080,2260,2021-07-05T14:37:06.661082
29,thisisnoizy,NOIZY - TUNDE (Official Video HD),2021-07-02T16:00:15Z,1469444,2958,51667,1705,2021-07-05T14:37:06.661082
30,ImagineDragonsVEVO,Imagine Dragons - Wrecked (Lyric Video),2021-07-02T04:00:01Z,1918160,7342,158919,979,2021-07-05T14:37:06.661082
31,SNOWTHAPRODUCT,Snow Tha Product - Que Oso (Video Oficial),2021-07-02T17:00:10Z,662780,5386,97021,937,2021-07-05T14:37:06.661082
32,UFC - Ultimate Fighting Championship,UFC 264 Countdown: Poirier vs McGregor 3,2021-07-03T18:15:00Z,2380705,6751,46808,945,2021-07-05T14:37:06.661082
33,Premier Boxing Champions,"Gervonta Davis vs Mario Barrios Knockout HIGHLIGHTS: June 26, 2021 - PBC on Showtime PPV",2021-06-27T06:27:34Z,5477593,7923,45878,2596,2021-07-05T14:37:06.661082
34,Dani Razooqi,Making rolled ice cream for a regular customer,2021-07-04T16:38:58Z,546920,466,61013,696,2021-07-05T14:37:06.661082
35,Cals Shorts,ARE YOU DUMB??,2021-07-05T14:18:19Z,8854345,25085,538253,3109,2021-07-05T14:37:06.661082
36,Jake Fellman,Minecraft RTX 59% SIMP #Shorts,2021-07-01T11:49:01Z,10001219,4456,608827,12948,2021-07-05T14:37:06.661082
37,TheOdd1sOut,Lizard Cupid #shorts,2021-07-04T15:15:01Z,1337656,3324,97280,1060,2021-07-05T14:37:06.661082
38,FORMULA 1,Race Highlights | 2021 Austrian Grand Prix,2021-07-04T16:00:54Z,3138065,5477,81687,971,2021-07-05T14:37:06.661082
39,Generacija Zed,Nucci - BeBo 2 (Official Video) Prod. by Popov,2021-06-26T12:00:02Z,3481295,3730,82325,5431,2021-07-05T14:37:06.661082
40,Veritasium,"A Physics Prof Bet Me $10,000 I&#39;m Wrong",2021-06-30T18:31:01Z,5575218,33431,330502,3901,2021-07-05T14:37:06.661082
41,ChrisMD,We Took 100 Shots vs a Premier League Keeper and Scored ___ Goals,2021-06-29T19:11:54Z,3278991,2509,151469,885,2021-07-05T14:37:06.661082
42,Wimbledon,Roger Federer vs Cameron Norrie | Third Round Highlights | Wimbledon 2021,2021-07-03T18:14:19Z,544987,768,6459,128,2021-07-05T14:37:06.661082
43,Beast Reacts,Inside an Ice Cream Factory!,2021-06-28T20:14:23Z,9875316,18756,439395,5645,2021-07-05T14:37:06.661082
44,Klem Family,Balloon Stack Challenge!,2021-07-03T01:00:06Z,2642017,309,152786,5867,2021-07-05T14:37:06.661082
45,Generacija Zed,HENNY - SAMO NA NOC (OFFICIAL VIDEO),2021-06-30T14:00:16Z,499112,449,15366,271,2021-07-05T14:37:06.661082
46,BangerChannel,FARID BANG x CAPITAL BRA - KAMPFSPORT [official Video],2021-07-01T22:00:12Z,1195624,4907,91990,2889,2021-07-05T14:37:06.661082
47,SmarterEveryDay,"How Does A Carburetor Work? | Transparent Carburetor at 28,546 fps Slow Mo - Smarter Every Day 259",2021-06-30T16:01:11Z,3641311,18295,216574,1353,2021-07-05T14:37:06.661082
48,Clash of Clans,Awaken The Jungle King! (Clash of Clans Season Challenges),2021-07-01T07:59:32Z,5848635,4076,110247,2380,2021-07-05T14:37:06.661082
