,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Bizarrap,Nicky Jam || BZRP Music Sessions #41,2021-06-30T22:00:09Z,12710557,148478,1996841,11924,2021-07-01T20:37:07.771125
1,Bleacher Report,Patrick Beverley Gets Ejected After Shoving Chris Paul In Game 6 Loss,2021-07-01T04:28:10Z,1937614,5808,13344,478,2021-07-01T20:37:07.771125
2,MMM SHADOW,CINEMATIC TRAILERS 🔥: NEW JUNGLE KING (JULY BATTLE PASS SKIN),2021-07-01T18:59:31Z,2083557,3482,80220,1495,2021-07-01T20:37:07.771125
3,Ibai,REACCIONANDO a BIZARRAP Music Sessions #41 | Nicky Jam,2021-06-30T22:30:47Z,1658506,3633,189424,1530,2021-07-01T20:37:07.771125
4,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,30098797,69487,1097809,34356,2021-07-01T20:37:07.771125
5,Fortnite Fun TV,She is foxy but not enough #Shorts,2021-06-29T00:47:43Z,22989213,587,1038951,31570,2021-07-01T20:37:07.771125
6,Veritasium,"A Physics Prof Bet Me $10,000 I&#39;m Wrong",2021-06-30T18:31:01Z,2134657,19676,193465,1516,2021-07-01T20:37:07.771125
7,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,29978092,44568,832881,14010,2021-07-01T20:37:07.771125
8,SmarterEveryDay,"How Does A Carburetor Work? | Transparent Carburetor at 28,546 fps Slow Mo - Smarter Every Day 259",2021-06-30T16:01:11Z,1530065,11557,123754,590,2021-07-01T20:37:07.771125
9,Beast Reacts,Inside an Ice Cream Factory!,2021-06-28T20:14:23Z,8563858,18075,405690,4980,2021-07-01T20:37:07.771125
10,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave The Door Open (Live from the BET Awards)",2021-06-28T07:00:11Z,4625898,8797,247672,1436,2021-07-01T20:37:07.771125
11,Kiry Curu,Kiry Curu - Amaneci Chuky | Video Oficial | Dir Rochy RD,2021-06-29T16:32:44Z,923542,4780,65784,765,2021-07-01T20:37:07.771125
12,10kchallenge,Trending video copyrights disclaimer from https://youtu.be/uTQnMukAhsg,2021-06-29T10:38:18Z,122203188,3462,3609731,93876,2021-07-01T20:37:07.771125
13,League of Legends: Wild Rift LATAM,Ruina: El principio del fin | Video RV 180 - League of Legends: Wild Rift,2021-06-30T12:00:16Z,73180,503,6840,33,2021-07-01T20:37:07.771125
14,MrBeast Gaming,1 vs 100 Player Manhunt!,2021-06-30T19:25:11Z,6390135,24570,372014,5542,2021-07-01T20:37:07.771125
15,MoneybaggYoVEVO,Moneybagg Yo - Wockesha (Official Music Video),2021-06-30T16:00:12Z,805182,3284,45010,726,2021-07-01T20:37:07.771125
16,carwow,Bugatti Chiron v F1 Car: DRAG RACE,2021-06-26T08:05:42Z,7475707,30315,373854,4241,2021-07-01T20:37:07.771125
17,Premier Boxing Champions,"Gervonta Davis vs Mario Barrios Knockout HIGHLIGHTS: June 26, 2021 - PBC on Showtime PPV",2021-06-27T06:27:34Z,5124821,7615,43609,2437,2021-07-01T20:37:07.771125
18,ChrisMD,We Took 100 Shots vs a Premier League Keeper and Scored ___ Goals,2021-06-29T19:11:54Z,1964350,1973,110505,464,2021-07-01T20:37:07.771125
19,Bretman Rock,Is Bretman Rock Moving to the Jungle? | 30 Days With: Bretman Rock,2021-06-30T20:00:12Z,920245,3071,84106,361,2021-07-01T20:37:07.771125
20,Emergency Awesome,Loki Episode 4 Marvel TOP 10 Breakdown Easter Eggs and Ending Explained,2021-06-30T18:20:37Z,815403,4718,25676,498,2021-07-01T20:37:07.771125
21,Cody & Ko,The REAL reason Cody Ko became a millionaire,2021-06-30T17:00:29Z,528717,1415,50591,193,2021-07-01T20:37:07.771125
22,LilBabyVEVO,Lil Baby &amp; Lil Durk - Man of my Word (Official Video),2021-06-29T20:00:01Z,1768316,6392,87415,1088,2021-07-01T20:37:07.771125
23,Dude Perfect,Cell Phone Stereotypes,2021-06-28T22:00:08Z,8694634,19157,405921,5381,2021-07-01T20:37:07.771125
24,Loony,I Survived 5000 Days in Hardcore Minecraft - The Movie,2021-06-30T13:00:14Z,769678,5133,58846,380,2021-07-01T20:37:07.771125
25,Heavy Spoilers,LOKI Episode 4 Breakdown &amp; Ending Explained Spoiler Review | MCU Easter Eggs &amp; Post Credits Scene,2021-06-30T11:21:34Z,676242,3453,22768,892,2021-07-01T20:37:07.771125
26,Windies Cricket,Highlights | West Indies vs South Africa | Lewis &amp; Gayle Star! | 1st CG Insurance T20I 2021,2021-06-26T23:10:08Z,3947181,3641,80520,2434,2021-07-01T20:37:07.771125
27,Mumbo Jumbo,Hermitcraft 8: Episode 3 - TREE WAR!,2021-06-29T20:31:06Z,1945647,12240,128733,640,2021-07-01T20:37:07.771125
28,AD-WISE MEDIA ACTION MOVIEPLEX,"A1 EXPRESS (2021) NEW Released Hindi Dubbed Movie | Sundeep Kishan, Lavanya | New South Movie 2021",2021-06-28T06:30:10Z,18993860,8973,384368,18416,2021-07-01T20:37:07.771125
29,Sidemen,THE WHEEL: SIDEMEN EDITION,2021-06-27T17:01:46Z,7652269,24317,505994,2757,2021-07-01T20:37:07.771125
30,GoodTimesWithScar,Hermitcraft 8 Episode 3: Revealing My BIG SECRET!,2021-06-29T16:04:35Z,871315,21041,60171,308,2021-07-01T20:37:07.771125
31,Windies Cricket,Highlights | West Indies vs South Africa | Thriller Decided By 1 Run! | 3rd CG Insurance T20I 2021,2021-06-29T22:34:45Z,1095669,703,16908,711,2021-07-01T20:37:07.771125
32,The Cosmic Wonder,Loki Episode 4 Breakdown! PROOF KANG IS VILLAIN! I Figured It Out!?,2021-06-30T12:21:10Z,249784,2681,9872,329,2021-07-01T20:37:07.771125
33,MadisonBeerMusicVEVO,Madison Beer - Reckless (Official Music Video),2021-06-29T04:00:11Z,2128067,11687,223008,2643,2021-07-01T20:37:07.771125
34,Cristi,PARODIE 5GANG feat. DORIAN POPA - PORSCHE,2021-07-01T18:45:29Z,369717,8441,58523,3271,2021-07-01T20:37:07.771125
35,Charlotte Dobre,Entitled Bridezillas That Must Be STOPPED - REACTION,2021-06-30T16:00:00Z,306973,2106,25617,195,2021-07-01T20:37:07.771125
36,Austin Sprinz,Colored Zorbo + Fan #shorts,2021-06-15T21:15:59Z,29648695,1135,421370,30534,2021-07-01T20:37:07.771125
37,Stuff Made Here,The ultimate catapult build,2021-06-29T18:40:38Z,1572049,6174,136698,742,2021-07-01T20:37:07.771125
