,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,28785791,16536,1511087,40442,2021-06-21T08:37:07.033589
1,zaranoorfantasy,The most powerful character of her💯!!,2021-06-20T04:54:31Z,53762472,1140,931727,70430,2021-06-21T08:37:07.033589
2,LIT killah,LIT killah - CALIFORNIA (Official Video),2021-06-17T22:00:14Z,3571861,31861,457987,3844,2021-06-21T08:37:07.033589
3,FORMULA 1,Race Highlights | 2021 French Grand Prix,2021-06-20T16:32:28Z,2945684,5466,91133,958,2021-06-21T08:37:07.033589
4,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,31573868,75621,1572874,21896,2021-06-21T08:37:07.033589
5,House of Highlights,Inside the NBA Reacts to Bucks ELIMINATING the Nets in Game 7 | 2021 NBA Playoffs,2021-06-20T04:07:00Z,1882362,7146,22267,804,2021-06-21T08:37:07.033589
6,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,8726100,15510,253728,3266,2021-06-21T08:37:07.033589
7,Wisin,"Wisin, Jhay Cortez, Anuel - &quot;Fiel Remix&quot; (Official Video)  ft. Myke Towers, Los Legendarios",2021-06-15T22:00:10Z,17236566,37976,628840,20882,2021-06-21T08:37:07.033589
8,Motion Station,"Game Recap: Bucks 115, Nets 111",2021-06-20T05:30:03Z,425024,501,5391,215,2021-06-21T08:37:07.033589
9,The ACE Family,THIS IS WHAT REALLY HAPPENED!!! **OFFICIAL VIDEO**,2021-06-19T19:38:37Z,2579147,14968,177418,4116,2021-06-21T08:37:07.033589
10,Grian,Hermitcraft 8: Episode 1 - IT&#39;S A START!,2021-06-19T15:45:03Z,2244334,19979,179376,780,2021-06-21T08:37:07.033589
11,Mumbo Jumbo,Hermitcraft 8: Episode 1 - LET&#39;S GO!,2021-06-19T15:00:12Z,1650721,14515,129585,709,2021-06-21T08:37:07.033589
12,TheSmithzzz,Lets build a face #shorts Tik Tok video by The Smithzzz,2021-06-16T07:30:10Z,19564781,384,318508,42892,2021-06-21T08:37:07.033589
13,Premier Boxing Champions,"Charlo vs Montiel HIGHLIGHTS: June 19, 2021 | PBC on SHOWTIME",2021-06-20T04:25:17Z,529471,4971,5938,394,2021-06-21T08:37:07.033589
14,iskall85,Hermitcraft 8: 1 - The first 100 Days of HermitCraft,2021-06-19T17:00:31Z,616935,2637,50210,277,2021-06-21T08:37:07.033589
15,Gloomy,Behind The Scenes Of “The Life Of An Enderman”,2021-06-20T20:34:28Z,1232216,7287,155445,911,2021-06-21T08:37:07.033589
16,JackManifoldTV,I Raced Across The Ocean,2021-06-20T16:25:27Z,1348246,10661,253212,537,2021-06-21T08:37:07.033589
17,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,102226578,1058731,2801352,68652,2021-06-21T08:37:07.033589
18,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,22703198,46334,723046,6778,2021-06-21T08:37:07.033589
19,GoodTimesWithScar,Hermitcraft S8 Episode 1:  You Will LOVE This!,2021-06-19T13:51:19Z,549802,5459,55646,177,2021-06-21T08:37:07.033589
20,Skeppy,Guessing Minecraft YouTubers Using ONLY Their Gameplay (ft. BadBoyHalo),2021-06-19T19:38:28Z,753107,3835,66309,748,2021-06-21T08:37:07.033589
21,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,13276062,51544,857862,75724,2021-06-21T08:37:07.033589
22,Brent Rivera,MY LITTLE SISTER OPENED A KISSING BOOTH!!,2021-06-19T23:13:50Z,3161236,33183,388373,4064,2021-06-21T08:37:07.033589
23,Joel Haver,Returning to an RPG that you haven&#39;t played in a while,2021-06-19T14:00:14Z,937311,7068,143876,563,2021-06-21T08:37:07.033589
24,NileRed Shorts,Sodium metal is soft and squishy,2021-06-19T16:00:15Z,1132651,989,83205,938,2021-06-21T08:37:07.033589
25,فرجة ممتعة,صقر يصطاد سمكة,2021-06-17T19:27:04Z,30117625,5591,424108,51185,2021-06-21T08:37:07.033589
26,BuzzFeed Unsolved Network,The Mysterious Death of George Reeves,2021-06-18T22:00:30Z,1441791,8216,98233,959,2021-06-21T08:37:07.033589
27,Parrot,I Went to WAR on my SCHOOL&#39;s MINECRAFT SERVER,2021-06-19T21:10:27Z,355263,1353,13283,196,2021-06-21T08:37:07.033589
28,House of Highlights,"$250,000 Dodgeball Tournament! Ft. @FaZe Clan  @RDCworld1  @2HYPE  @AMP  I HoH Showdown!",2021-06-19T01:26:23Z,2136809,5418,72574,1920,2021-06-21T08:37:07.033589
29,LDShadowLady,My Royal Guards | Ep. 2 | Minecraft Empires 1.17,2021-06-18T19:00:03Z,1512355,21204,118795,617,2021-06-21T08:37:07.033589
