,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,23808668,132336,2081997,50685,2021-06-05T08:37:06.565529
1,BeckyGVEVO,"Becky G, El Alfa - Fulanito (Official Video)",2021-06-04T04:00:11Z,1282059,7889,113890,1770,2021-06-05T08:37:06.565529
2,Magnus The Therapy Dog,Does your dog make this sound?,2021-05-21T17:33:31Z,15740194,1173,310516,37052,2021-06-05T08:37:06.565529
3,1Rod1ReelFishing,FISH LOVE THIS SECRET BAIT!!! #shorts,2021-05-25T23:32:08Z,6798163,4654,226721,10118,2021-06-05T08:37:06.565529
4,johnmayerVEVO,John Mayer - Last Train Home (Official Video),2021-06-04T04:00:11Z,1135977,8267,79155,762,2021-06-05T08:37:06.565529
5,Little Big,LITTLE BIG - EVERYBODY (Little Big Are Back) (Official Music Video),2021-06-04T10:00:11Z,1818406,13204,209025,13771,2021-06-05T08:37:06.565529
6,Roddy Ricch,Roddy Ricch - Late At Night [Official Music Video],2021-06-04T04:00:14Z,1136891,8743,129960,949,2021-06-05T08:37:06.565529
7,NBA on TNT,The Phoenix Suns Knock Off The Los Angeles Lakers To Advance In The NBA Playoffs | NBA on TNT,2021-06-04T06:22:42Z,1328791,4830,15931,572,2021-06-05T08:37:06.565529
8,Nobeat,"Nobeat, KHEA - Medio Crazy (Official Video)",2021-06-04T00:00:19Z,815418,940,20338,200,2021-06-05T08:37:06.565529
9,England & Wales Cricket Board,England v New Zealand Day 2 Highlights | England Rally After Conway 200 | 1st LV= Insurance Test,2021-06-03T20:05:54Z,2978006,2787,71689,1759,2021-06-05T08:37:06.565529
10,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,20040858,5597,272110,34097,2021-06-05T08:37:06.565529
11,TommyInnit,"Minecraft, But My Friend Is A Wither...",2021-06-04T17:00:18Z,3219125,24482,379310,2847,2021-06-05T08:37:06.565529
12,MrBeast Gaming,I Gave Away My Credit Card!,2021-06-04T18:10:09Z,4488233,21921,329594,2631,2021-06-05T08:37:06.565529
13,Jake Paul,Jake Paul vs Tyron Woodley Face Off,2021-06-03T23:42:18Z,738428,4168,42145,3008,2021-06-05T08:37:06.565529
14,boburnham,Welcome to the Internet - Bo Burnham (from &quot;INSIDE&quot;),2021-06-04T15:00:32Z,772691,8983,119520,310,2021-06-05T08:37:06.565529
15,England & Wales Cricket Board,England v New Zealand - Day 1 Highlights | Conway Hits Debut Hundred! | 1st LV= Insurance Test 2021,2021-06-02T22:02:59Z,3122074,3749,89464,2023,2021-06-05T08:37:06.565529
16,TierZoo,The Bird Tier List,2021-06-03T15:40:32Z,1182098,14604,129398,683,2021-06-05T08:37:06.565529
17,NewYorkreacts,FLOYD CAME WITH A DIFFERENT HAT????!!   LOGAN PAUL VS FLOYD MAYWEATHER FACE-OFF REACTION,2021-06-04T23:09:13Z,1024843,5300,14496,715,2021-06-05T08:37:06.565529
18,Let's Game It Out,I Set Off So Many Nukes It Ended Reality in Hydroneer,2021-06-04T15:00:08Z,747763,5421,66409,457,2021-06-05T08:37:06.565529
19,Lil Baby Official 4PF,Lil Baby &amp; Lil Durk Feat. Travis Scott - Hats Off (Official Audio),2021-06-04T14:49:38Z,604680,2772,43999,342,2021-06-05T08:37:06.565529
20,Hacksmith Industries,Bulletproof Mandalorian Armor! (HACKLORIAN: Chapter 8),2021-06-03T20:00:03Z,873454,4660,61829,439,2021-06-05T08:37:06.565529
21,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,13222847,1635,89530,21450,2021-06-05T08:37:06.565529
22,First We Feast,Kamaru Usman Goes to the Mat Against Spicy Wings | Hot Ones,2021-06-03T15:00:31Z,807651,5202,37756,714,2021-06-05T08:37:06.565529
23,TommyInnit,I Pushed Tubbo Out Of A Plane...,2021-06-01T16:09:09Z,8966832,69868,958695,5099,2021-06-05T08:37:06.565529
24,Niko Omilana,How I Won The London Mayor Election,2021-06-02T18:16:00Z,3416272,23417,351318,2604,2021-06-05T08:37:06.565529
25,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,2021-05-29T21:28:22Z,6507200,6888,89482,4335,2021-06-05T08:37:06.565529
26,America's Got Talent,10-Year-Old Peter Rosalita SHOCKS The Judges With &quot;All By Myself&quot; - America&#39;s Got Talent 2021,2021-06-02T00:16:11Z,2760102,5209,59667,906,2021-06-05T08:37:06.565529
27,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)",2021-05-30T00:45:33Z,6429830,11356,309879,1684,2021-06-05T08:37:06.565529
28,KMNGANG,AZET x TAYNA - TI HARRO (prod. by Lucry &amp; Suena),2021-06-03T22:00:12Z,1203294,3652,60485,2782,2021-06-05T08:37:06.565529
29,Dude Perfect,Fastest Soapbox Car Wins,2021-05-31T21:59:56Z,9618329,15382,410595,4455,2021-06-05T08:37:06.565529
30,ARK: Survival Evolved,ARK: Genesis - Part 2 Expansion Pack!,2021-06-03T15:13:40Z,578435,3184,28417,469,2021-06-05T08:37:06.565529
