,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,28497986,16356,1499694,39856,2021-06-21T02:37:07.291845
1,zaranoorfantasy,The most powerful character of her💯!!,2021-06-20T04:54:31Z,51000432,1061,882188,65192,2021-06-21T02:37:07.291845
2,LIT killah,LIT killah - CALIFORNIA (Official Video),2021-06-17T22:00:14Z,3444629,31700,454406,3790,2021-06-21T02:37:07.291845
3,FORMULA 1,Race Highlights | 2021 French Grand Prix,2021-06-20T16:32:28Z,2383081,4926,79334,802,2021-06-21T02:37:07.291845
4,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,31375909,75189,1567724,21768,2021-06-21T02:37:07.291845
5,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,8587997,15292,250860,3220,2021-06-21T02:37:07.291845
6,Wisin,"Wisin, Jhay Cortez, Anuel - &quot;Fiel Remix&quot; (Official Video)  ft. Myke Towers, Los Legendarios",2021-06-15T22:00:10Z,16764533,37769,624703,20639,2021-06-21T02:37:07.291845
7,House of Highlights,Inside the NBA Reacts to Bucks ELIMINATING the Nets in Game 7 | 2021 NBA Playoffs,2021-06-20T04:07:00Z,1794973,7049,21866,768,2021-06-21T02:37:07.291845
8,Motion Station,"Game Recap: Bucks 115, Nets 111",2021-06-20T05:30:03Z,402201,483,5241,203,2021-06-21T02:37:07.291845
9,The ACE Family,THIS IS WHAT REALLY HAPPENED!!! **OFFICIAL VIDEO**,2021-06-19T19:38:37Z,2364933,14491,168852,3715,2021-06-21T02:37:07.291845
10,Grian,Hermitcraft 8: Episode 1 - IT&#39;S A START!,2021-06-19T15:45:03Z,2111540,19547,173060,736,2021-06-21T02:37:07.291845
11,Mumbo Jumbo,Hermitcraft 8: Episode 1 - LET&#39;S GO!,2021-06-19T15:00:12Z,1534302,14063,123679,674,2021-06-21T02:37:07.291845
12,TheSmithzzz,Lets build a face #shorts Tik Tok video by The Smithzzz,2021-06-16T07:30:10Z,17497621,338,286116,37447,2021-06-21T02:37:07.291845
13,Premier Boxing Champions,"Charlo vs Montiel HIGHLIGHTS: June 19, 2021 | PBC on SHOWTIME",2021-06-20T04:25:17Z,473102,4730,5535,356,2021-06-21T02:37:07.291845
14,iskall85,Hermitcraft 8: 1 - The first 100 Days of HermitCraft,2021-06-19T17:00:31Z,562134,2469,46944,250,2021-06-21T02:37:07.291845
15,Gloomy,Behind The Scenes Of “The Life Of An Enderman”,2021-06-20T20:34:28Z,1156552,7177,151206,810,2021-06-21T02:37:07.291845
16,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,101772430,1055633,2792442,68277,2021-06-21T02:37:07.291845
17,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,22615027,46223,720961,6764,2021-06-21T02:37:07.291845
18,Skeppy,Guessing Minecraft YouTubers Using ONLY Their Gameplay (ft. BadBoyHalo),2021-06-19T19:38:28Z,695170,3739,63103,685,2021-06-21T02:37:07.291845
19,GoodTimesWithScar,Hermitcraft S8 Episode 1:  You Will LOVE This!,2021-06-19T13:51:19Z,514834,5345,53451,165,2021-06-21T02:37:07.291845
20,Brent Rivera,MY LITTLE SISTER OPENED A KISSING BOOTH!!,2021-06-19T23:13:50Z,2965635,32010,372267,3648,2021-06-21T02:37:07.291845
21,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,13129317,51126,851860,74526,2021-06-21T02:37:07.291845
22,Joel Haver,Returning to an RPG that you haven&#39;t played in a while,2021-06-19T14:00:14Z,875807,6828,137692,530,2021-06-21T02:37:07.291845
23,Splungeioo,NLE Choppa - Letter To My Daughter (Official Video) REACTION!!! This Real Music Right Here,2021-06-20T19:45:57Z,1133006,22869,179945,570,2021-06-21T02:37:07.291845
24,فرجة ممتعة,صقر يصطاد سمكة,2021-06-17T19:27:04Z,27762417,5170,387552,46175,2021-06-21T02:37:07.291845
25,BuzzFeed Unsolved Network,The Mysterious Death of George Reeves,2021-06-18T22:00:30Z,1355474,8071,95214,907,2021-06-21T02:37:07.291845
26,House of Highlights,"$250,000 Dodgeball Tournament! Ft. @FaZe Clan  @RDCworld1  @2HYPE  @AMP  I HoH Showdown!",2021-06-19T01:26:23Z,2065692,5265,71144,1874,2021-06-21T02:37:07.291845
27,Parrot,I Went to WAR on my SCHOOL&#39;s MINECRAFT SERVER,2021-06-19T21:10:27Z,330319,1262,12665,180,2021-06-21T02:37:07.291845
28,Alemán,Aleman &amp; Snow Tha Product - Te Va a Gustar (Video Oficial),2021-06-18T06:23:29Z,2537740,10554,256534,6032,2021-06-21T02:37:07.291845
29,Sydney Morgan,GLITTER FACE MASK | Sydney Morgan #SHORTS,2021-06-18T16:21:49Z,3316760,6855,340771,5515,2021-06-21T02:37:07.291845
