,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BLACKPINK,BLACKPINK - 5th ANNIVERSARY [4+1 PROJECT] ANNOUNCEMENT VIDEO,2021-06-23T01:00:02Z,2648330,49106,660838,3452,2021-06-24T02:37:07.390181
1,irsyadi47,【Genshin Impact】Kazuha Character Teaser - Japanese Dub,2021-06-23T04:52:56Z,1807027,21670,252822,679,2021-06-24T02:37:07.390181
2,TIKTORIKI,What else to try? #shorts Funn Tiktok new food Challenge by Tiktoriki,2021-06-19T07:15:00Z,25327697,544,556327,45707,2021-06-24T02:37:07.390181
3,America's Got Talent,Golden Buzzer: Jimmie Herrod Surprises the Judges With &quot;Tomorrow&quot; - America&#39;s Got Talent 2021,2021-06-23T01:34:30Z,2900246,6056,82877,1424,2021-06-24T02:37:07.390181
4,Aileen and Deven,Will my boyfriend punch me in the face for a billion dollars?,2021-06-14T15:00:14Z,9916235,7604,587371,9269,2021-06-24T02:37:07.390181
5,Miley Cyrus,Miley Cyrus - Believe (Stand by You Pride Special) | Peacock Originals,2021-06-23T15:00:06Z,217761,2031,32901,249,2021-06-24T02:37:07.390181
6,men vs wild nepal,https://youtu.be/ZRgjE_I7qMM,2021-06-22T18:47:23Z,72380592,1907,1186351,96847,2021-06-24T02:37:07.390181
7,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,29861981,16946,1548255,42292,2021-06-24T02:37:07.390181
8,Fortnite Fun TV,Turn into cookies - Tutorial #Shorts,2021-06-17T04:18:38Z,29992865,425,882877,43145,2021-06-24T02:37:07.390181
9,Deji,Reunion With My Brother,2021-06-20T19:37:55Z,6270647,42835,761703,3223,2021-06-24T02:37:07.390181
10,Metallica,The Metallica Blacklist (Official Trailer),2021-06-22T13:00:21Z,459581,4028,26892,3370,2021-06-24T02:37:07.390181
11,The Game Theorists,Game Theory: The Disturbing Lore Of Lily&#39;s Garden,2021-06-22T19:05:24Z,1992430,13782,145284,1920,2021-06-24T02:37:07.390181
12,Maria Becerra Music,"Maria Becerra, Tiago PZK | Making Of: CAZAME",2021-06-22T00:00:04Z,641020,1850,57007,290,2021-06-24T02:37:07.390181
13,Tom Simons,I Survived A Water Course,2021-06-22T13:57:34Z,5455842,45561,652151,3045,2021-06-24T02:37:07.390181
14,TRENDING,The Trending Videos here 🔥,2021-06-23T15:36:39Z,2527311,10935,111542,6212,2021-06-24T02:37:07.390181
15,Bleacher Report,WILD ENDING: Deandre Ayton Dunks Game-Winner After Paul George Misses Two Free Throws,2021-06-23T04:49:02Z,497465,1556,5357,120,2021-06-24T02:37:07.390181
16,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,33690648,79941,1620899,23059,2021-06-24T02:37:07.390181
17,Jungoguy,"RICK AND MORTY SEASON 5, BAY-BEE!!! Jay Reacts Episode 23",2021-06-24T01:00:10Z,7878333,26595,437627,4804,2021-06-24T02:37:07.390181
18,MrBeast Shorts,I Filled a Room With Balloons,2021-06-22T20:00:02Z,1442433,2906,110354,1133,2021-06-24T02:37:07.390181
19,No Life Shaq,Dax - Dr. Dre ft. Eminem &quot;Forgot About Dre&quot; Remix (REACTION!!!),2021-06-24T02:24:11Z,618502,13190,79222,1540,2021-06-24T02:37:07.390181
20,Rachel Ballinger,HOW WE MET -- GF REVEAL,2021-06-22T19:34:25Z,583765,5068,43939,1280,2021-06-24T02:37:07.390181
21,LynixIsBoring,I Found a Minecraft Axolotl in REAL LIFE!,2021-06-23T20:13:39Z,495669,1011,16427,577,2021-06-24T02:37:07.390181
22,Joyner Lucas,Joyner Lucas - Legend ft. Rick Ross (Official Video),2021-06-23T16:00:03Z,384442,4524,50413,247,2021-06-24T02:37:07.390181
23,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,16301869,56217,925164,89867,2021-06-24T02:37:07.390181
24,David Dobrik,SURPRISING BEST FRIEND WITH PUPPY!! (FREAKOUT),2021-06-22T21:55:30Z,4328884,16714,419953,8907,2021-06-24T02:37:07.390181
25,FaZe Jarvis,Reacting To My Boxing Fight,2021-06-22T17:02:10Z,1687188,5199,88717,1029,2021-06-24T02:37:07.390181
26,FORMULA 1,Race Highlights | 2021 French Grand Prix,2021-06-20T16:32:28Z,5295370,6480,118945,1611,2021-06-24T02:37:07.390181
27,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,10112559,16941,284362,3700,2021-06-24T02:37:07.390181
28,Jurassic World,Jurassic World Dominion: Extended Look Tease,2021-06-21T16:00:23Z,1163552,2419,29809,536,2021-06-24T02:37:07.390181
29,Team Edge,$500 vs $50 Captain America Shield Challenge!!,2021-06-22T19:00:22Z,393837,997,16748,336,2021-06-24T02:37:07.390181
30,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,106505885,1083134,2879583,71338,2021-06-24T02:37:07.390181
31,The Film Theorists,Film Theory: How To SURVIVE Saw!,2021-06-22T18:05:19Z,1273077,5115,100868,1031,2021-06-24T02:37:07.390181
32,Rebecca Zamolo Shorts,People Finding SECRET HIDDEN ROOMS In Their House,2021-06-22T16:09:20Z,449575,1203,10081,860,2021-06-24T02:37:07.390181
33,Celestine Gonzaga-Soriano,Why Daddy Bonoy Was Harder On Me Than Alex | A Father&#39;s Discipline | Toni Talks,2021-06-20T04:00:12Z,3340201,8154,210791,2042,2021-06-24T02:37:07.390181
34,TheSmithzzz,Lets build a face #shorts Tik Tok video by The Smithzzz,2021-06-16T07:30:10Z,39576122,716,609784,87174,2021-06-24T02:37:07.390181
35,ChrisMD,Are Footballers&#39; Lookalikes Actually Good At Football?,2021-06-21T21:26:41Z,841116,1376,41006,405,2021-06-24T02:37:07.390181
36,Kushagra ff,https://youtube.com/shorts/HMjS3CIvuQA?feature=share,2021-06-22T14:31:37Z,65130621,9416,806427,93711,2021-06-24T02:37:07.390181
37,SamSpedy,AFRICAN HOME: WANTED,2021-06-21T16:00:15Z,698885,2811,35040,451,2021-06-24T02:37:07.390181
38,Rusher King,Rusherking - LOBA (Official Trailer),2021-06-20T23:08:09Z,723758,3903,101466,454,2021-06-24T02:37:07.390181
39,Sidemen,SIDEMEN EXTREME COOK OFF,2021-06-13T17:00:24Z,9666962,50452,509729,8016,2021-06-24T02:37:07.390181
40,ЗАПАДНЫЙ КОНТЕНТ,КОГДА РЫЦАРЬ СМЕРТИ ВЫПОЛНЯЕТ ДОБРЫЕ КВЕСТЫ || Epic NPC Man || ЛОГИКА ТОП ИГР на Русском,2021-06-23T11:15:57Z,460193,4370,56988,203,2021-06-24T02:37:07.390181
41,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,23742257,47733,748285,7002,2021-06-24T02:37:07.390181
