,user_name,game_name,title,viewer_count,started_at,api_call_time
0,Rainbow6,Tom Clancy's Rainbow Six Siege,Cloud9 vs Cyclops AG | APAC North League 2021 Stage 2 Playday 2,42969,2021-06-23 08:45:48,2021-06-23T14:06:07.476241
1,Symfuhny,Call of Duty: Warzone,"$300,000 WSOW TOURNEY TODAY !Keyboard !Tourney | USE CODE SYM IN THE STORE #AD",20550,2021-06-23 09:39:46,2021-06-23T14:06:07.476241
2,TwitchRivals,Teamfight Tactics,Twitch Rivals x Riot Games Summer Rumble Day 2,20113,2021-06-23 10:45:01,2021-06-23T14:06:07.476241
3,Nmplol,Just Chatting,Healthy Day 2! NEW SUB BADGES SUB NOW QUICK!,17277,2021-06-23 12:59:16,2021-06-23T14:06:07.476241
4,CohhCarnage,Stranger of Paradise: Final Fantasy Origin,!Birthday this Friday! cohhGasp - CHAOOSSSSS! - !NewHouseMonth - #EpicPartner Creator Code: COHH,17123,2021-06-23 11:55:22,2021-06-23T14:06:07.476241
5,BeyondTheSummit,Dota 2,[EN] TI10 EEU Qualifiers - Na'Vi vs Extremum (Bo3),15669,2021-06-23 08:04:20,2021-06-23T14:06:07.476241
6,Tfue,Call of Duty: Warzone,"$300,000 Tournament Day!!! (9.69 KD)",13908,2021-06-23 13:36:26,2021-06-23T14:06:07.476241
7,Mongraal,Fortnite,100h+ Stream (Just downed a footlong and waiting for it to digest),13158,2021-06-22 16:53:15,2021-06-23T14:06:07.476241
8,lol_nemesis,League of Legends,Final push to 1000 LP in Korea | Youtube video vs Knight is up |  !blitz !nord ,10663,2021-06-23 09:55:23,2021-06-23T14:06:07.476241
9,ROSHTEIN,Slots,"⭐ 50 BONUS OPENING 💠 USE !GAMDOM use code ""ROSH"" to be eligible for free money raffle",10648,2021-06-23 13:06:09,2021-06-23T14:06:07.476241
10,AnthonyZ,Grand Theft Auto V,!listeningparty !tiktok !bfserver | VAULT DAY TONY CORLEONE! | NoPixel WL | LIVE MON-FRI 9:30AM CT,9414,2021-06-23 11:39:14,2021-06-23T14:06:07.476241
11,Nihachu,VALORANT,TWITCH RIVALS DAY 2! (1 minute delay),9193,2021-06-23 11:22:38,2021-06-23T14:06:07.476241
12,Hiko,VALORANT,100T Hiko | NEW PATCH NEW AGENT NEW ME | @Hiko on Twitter,9167,2021-06-23 13:29:56,2021-06-23T14:06:07.476241
13,ScreaM,VALORANT,Liquid ScreaM best update?  // !social // !Merch : scream.gg,9153,2021-06-23 13:40:34,2021-06-23T14:06:07.476241
14,ShivFPS,Apex Legends,Solo queue apex | !Socials for updates !gfuel !exitlag,9139,2021-06-23 10:12:55,2021-06-23T14:06:07.476241
15,Kyle,Grand Theft Auto V,Sheriff Kyle Pred - nopixel,7017,2021-06-23 13:00:13,2021-06-23T14:06:07.476241
