,user_name,game_name,title,viewer_count,started_at,api_call_time
0,AdinRoss,Just Chatting,IM BACK,91540,2021-05-31 02:26:06,2021-05-31T04:06:07.386844
1,Sykkuno,Grand Theft Auto V,chillin day,50629,2021-05-31 00:16:13,2021-05-31T04:06:07.386844
2,sapnapalt,Minecraft,BASKETBALL WITH THE BOYS,49205,2021-05-31 03:08:55,2021-05-31T04:06:07.386844
3,summit1g,Grand Theft Auto V,NoPixel. Merch dropped summit1g.gg  [ @summit1g ],33902,2021-05-31 01:27:40,2021-05-31T04:06:07.386844
4,MOONMOON,Grand Theft Auto V,"new NoPixel server??? <-- BEST (fun) COP POV (doesn't shoot, doesn't chase, leaves charges off)",28356,2021-05-30 22:07:31,2021-05-31T04:06:07.386844
5,Fortnite,Fortnite,FNCS C2S6 Finals - NAE & NAW - Day 2,18051,2021-05-30 20:50:04,2021-05-31T04:06:07.386844
6,Swagg,Call of Duty: Warzone,Use Code SWAGG in the Store | Nuke Squad | FaZe Clan | !sub !blm,17835,2021-05-31 02:05:12,2021-05-31T04:06:07.386844
7,PaymoneyWubby,Just Chatting,OPENING YOUR PACKAGES,16143,2021-05-31 00:29:57,2021-05-31T04:06:07.386844
8,moistcr1tikal,Chivalry 2,No plan ,11912,2021-05-31 01:17:11,2021-05-31T04:06:07.386844
9,LVNDMARK,Escape from Tarkov,Memorial Day !Giveaway Tomorrow | !GLOCK | !GFUEL | !MERCH | Follow @LVNDMARK_tv on socials,11387,2021-05-30 19:47:22,2021-05-31T04:06:07.386844
10,Eret,Undertale,UNDERTALE AAAAA,11195,2021-05-30 23:37:14,2021-05-31T04:06:07.386844
11,Maximilian_DOOD,Virtua Fighter,VIRTUA FIGHTER LEGACY w/YoVideogames  (5-30),10566,2021-05-31 03:13:09,2021-05-31T04:06:07.386844
12,Amouranth,ASMR,"🍑ASMR ♥ use headphones🔆!s !social💦!INSTAGRAM: amouranth💦!GFUEL💦

",10394,2021-05-30 17:24:07,2021-05-31T04:06:07.386844
13,sneakylol,League of Legends,Sneaky | ggE,10383,2021-05-31 01:17:46,2021-05-31T04:06:07.386844
14,sinatraa,VALORANT,SEN Sinatraa | gaming !newvid,10109,2021-05-31 01:50:05,2021-05-31T04:06:07.386844
15,CaptainPuffy,Minecraft,DreamSMP - L'LLAMABURG IS BORN!!! |!clearstart !displate,9651,2021-05-31 01:48:23,2021-05-31T04:06:07.386844
16,PENTA,Grand Theft Auto V,"MIKE ""LAYIN LOW"" BLOCK | Nopixel",9406,2021-05-30 23:41:46,2021-05-31T04:06:07.386844
17,Xposed,Slots,💰⭐ HIGH ROLLER ACTION⭐💰 !roobet !giveaway $5000 CASH + 2 PC Giveaway,9099,2021-05-31 02:23:08,2021-05-31T04:06:07.386844
18,AnthonyZ,Grand Theft Auto V,!Giveaway | R8 - TONY CORLEONE | NoPixel | STREAMS MON-SAT 9:30AM CT,9092,2021-05-30 22:16:19,2021-05-31T04:06:07.386844
19,nl_Kripp,Hearthstone,BGs | !Xtrfy To Checkout My Gear! | We Went To A Lavendar Farm! https://youtu.be/Nbgj6mSleXo,8853,2021-05-31 02:02:47,2021-05-31T04:06:07.386844
