,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,27315410,137373,2193772,59341,2021-06-06T08:37:06.465832
1,BeckyGVEVO,"Becky G, El Alfa - Fulanito (Official Video)",2021-06-04T04:00:11Z,2255819,9241,147365,2906,2021-06-06T08:37:06.465832
2,zoom,BTS ft. Sakshma Srivastav | Indian Interview | E NOW | Exclusive,2021-06-05T09:00:13Z,3503978,67201,584547,4322,2021-06-06T08:37:06.465832
3,Magnus The Therapy Dog,Does your dog make this sound?,2021-05-21T17:33:31Z,17406848,1349,335021,41783,2021-06-06T08:37:06.465832
4,Little Big,LITTLE BIG - EVERYBODY (Little Big Are Back) (Official Music Video),2021-06-04T10:00:11Z,2738466,14566,237923,19550,2021-06-06T08:37:06.465832
5,LilBabyVEVO,"Lil Baby, Lil Durk - How It Feels (Official Video)",2021-06-04T19:00:02Z,2697496,7996,137786,2018,2021-06-06T08:37:06.465832
6,1Rod1ReelFishing,FISH LOVE THIS SECRET BAIT!!! #shorts,2021-05-25T23:32:08Z,7256537,4827,236024,10274,2021-06-06T08:37:06.465832
7,boburnham,Welcome to the Internet - Bo Burnham (from &quot;INSIDE&quot;),2021-06-04T15:00:32Z,1775106,13176,192497,706,2021-06-06T08:37:06.465832
8,TommyInnit,"Minecraft, But My Friend Is A Wither...",2021-06-04T17:00:18Z,4623796,27173,456384,4230,2021-06-06T08:37:06.465832
9,Marcel Jurkschat,https://youtu.be/8z8ycbMvpq4,2021-06-05T12:21:15Z,1711734,20605,129695,1053,2021-06-06T08:37:06.465832
10,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,23981025,6245,321908,39966,2021-06-06T08:37:06.465832
11,Lee Fawcett,"they tried to make George laugh, they fail.",2021-06-06T06:49:34Z,1322886,6686,92831,755,2021-06-06T08:37:06.465832
12,AnthonySenpai,Do You Know the magic Trick? #shorts,2021-06-04T02:14:35Z,4585696,6406,308034,7191,2021-06-06T08:37:06.465832
13,Roddy Ricch,Roddy Ricch - Late At Night [Official Music Video],2021-06-04T04:00:14Z,1956070,10263,166843,1434,2021-06-06T08:37:06.465832
14,Nobeat,"Nobeat, KHEA - Medio Crazy (Official Video)",2021-06-04T00:00:19Z,1325851,1096,25870,297,2021-06-06T08:37:06.465832
15,Lil Baby Official 4PF,Lil Baby &amp; Lil Durk Feat. Travis Scott - Hats Off (Official Audio),2021-06-04T14:49:38Z,1122007,3329,62391,608,2021-06-06T08:37:06.465832
16,Henwy,*NEW* LEGO IMPOSTOR ROLE in AMONG US!,2021-06-04T23:45:01Z,957891,1123,29377,664,2021-06-06T08:37:06.465832
17,ChrisFix,How Much Weight can you REMOVE from your Car? (Weight Reduction),2021-06-04T22:00:06Z,1046130,5645,64399,851,2021-06-06T08:37:06.465832
18,Nuke Squad,Welcome to the FaZe Nuke Squad Warzone House!,2021-06-05T02:07:13Z,370469,1552,21727,395,2021-06-06T08:37:06.465832
19,Triggered Insaan,Great Khali&#39;s Instagram is The Funniest - Try Not To Laugh Challenge vs My Sister,2021-06-05T07:00:02Z,5335863,49923,766933,14745,2021-06-06T08:37:06.465832
20,England & Wales Cricket Board,England v New Zealand Day 2 Highlights | England Rally After Conway 200 | 1st LV= Insurance Test,2021-06-03T20:05:54Z,3728944,3073,79665,2139,2021-06-06T08:37:06.465832
