,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,MR BEAST,"will you drop out of school for $100,000",2021-07-10T21:12:27Z,17857890,56168,1105859,11337,2021-07-12T02:37:06.476614
1,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,43994338,4963,1185788,68424,2021-07-12T02:37:06.476614
2,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,5266636,12548,66732,4377,2021-07-12T02:37:06.476614
3,BillieEilishVEVO,Billie Eilish - NDA (Official Music Video),2021-07-09T04:00:09Z,11026383,80125,1021457,25370,2021-07-12T02:37:06.476614
4,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,7739879,39377,569719,6620,2021-07-12T02:37:06.476614
5,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Video)",2021-07-08T23:00:14Z,5449391,14907,463121,3712,2021-07-12T02:37:06.476614
6,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,6696978,2206,97734,3468,2021-07-12T02:37:06.476614
7,EA SPORTS FIFA,FIFA 22 | Official Reveal Trailer,2021-07-11T15:30:10Z,1253848,7667,91951,6442,2021-07-12T02:37:06.476614
8,Louis Vuitton,Backstage with BTS at Virgil Abloh&#39;s Men&#39;s Fall-Winter 2021 Show in Seoul | LOUIS VUITTON,2021-07-10T02:00:11Z,2182811,9572,441350,1132,2021-07-12T02:37:06.476614
9,BT Sport,&quot;What are you doing bro? That&#39;s disgusting!&quot; Dustin Poirier heated interview after UFC 264,2021-07-11T07:21:24Z,2271637,7503,34040,1370,2021-07-12T02:37:06.476614
10,AFP News Agency,Argentines celebrate Copa America victory in Buenos Aires | AFP,2021-07-11T03:14:29Z,526932,891,15408,178,2021-07-12T02:37:06.476614
11,BasVEVO,Bas - The Jackie (ft. J. Cole &amp; Lil Tjay) [Official Video],2021-07-09T16:00:11Z,2174272,9755,150292,1548,2021-07-12T02:37:06.476614
12,ST Arafat,কোপা&#39;র কোপাকোপি তে আমি শিহরিত 😳| copa America final 2021 | Brazil vs Argentina | vlog 18 | ST ARAFAT,2021-07-11T13:15:29Z,3763489,3472,93725,2952,2021-07-12T02:37:06.476614
13,Veritasium,The Biggest Myth In Education,2021-07-09T14:27:22Z,4222947,22639,228958,4751,2021-07-12T02:37:06.476614
14,The Try Guys,Try Guys Bake Muffins Without A Recipe,2021-07-10T15:00:03Z,1094467,3902,66182,558,2021-07-12T02:37:06.476614
15,AL3XEY,ANIMAÇÃO VS MINECRAFT Ep.15 (MOMENTOS ÉPICOS),2021-07-11T22:00:01Z,2118216,5242,135067,1751,2021-07-12T02:37:06.476614
16,MrBeast Gaming,Walking Across The Entire Universe!,2021-07-08T18:00:06Z,9167935,26154,436159,8246,2021-07-12T02:37:06.476614
17,iRxng,Motley Crew ( Valorant Montage ),2021-07-11T21:04:26Z,5659908,22093,411476,9648,2021-07-12T02:37:06.476614
18,BrentTV,Mining 20 Minecraft Mining Kits! (1/48 have a Rare Golden Creeper!),2021-07-10T00:16:05Z,3344479,24357,252726,3184,2021-07-12T02:37:06.476614
19,BD10HD,Lionel Messi Celebrations &amp; Crazy Moments After Winning !,2021-07-11T03:27:00Z,1402371,2169,34775,567,2021-07-12T02:37:06.476614
20,Joe Porter,Cool Musical Sound Effects on Different Instruments #shorts,2021-07-06T04:10:27Z,2572204,2094,272147,3114,2021-07-12T02:37:06.476614
21,DreamXD,Dream - Minecraft Manhunt Extra Scenes (5 Hunters Rematch),2021-07-08T23:30:25Z,2583971,10388,248137,1332,2021-07-12T02:37:06.476614
22,Santan Dave,Dave - Clash (ft. Stormzy),2021-07-09T11:20:45Z,2089722,7455,121249,2030,2021-07-12T02:37:06.476614
23,Netflix,The Witcher: Season 2 Teaser Trailer | Netflix,2021-07-09T20:53:22Z,3249709,8696,174452,2376,2021-07-12T02:37:06.476614
24,AK4:20,AK4:20 - THE ROOKIE - (PRODBY LEOJAHBEATS),2021-07-09T20:15:12Z,478286,2399,52220,445,2021-07-12T02:37:06.476614
25,RDCworld1,MEETING J COLE FOR THE FIRST TIME!!!!!!,2021-07-10T00:28:18Z,1267067,12429,166754,282,2021-07-12T02:37:06.476614
26,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,7648194,10301,150802,4231,2021-07-12T02:37:06.476614
27,BIAVEVO,BIA - WHOLE LOTTA MONEY (Remix - Official Audio) ft. Nicki Minaj,2021-07-08T20:14:45Z,1964642,11754,129378,2498,2021-07-12T02:37:06.476614
28,Genshin Impact,Version 2.0 &quot;The Immovable God and the Eternal Euthymia&quot; Trailer | Genshin Impact,2021-07-09T13:30:06Z,3095114,21295,278866,690,2021-07-12T02:37:06.476614
29,Ryan Trahan,Overnight in the World&#39;s Oldest Underwater Hotel,2021-07-09T17:00:01Z,1217575,3871,55228,664,2021-07-12T02:37:06.476614
30,MORGENSHTERN,"MORGENSHTERN - NOMINALO (Official Video, 2021)",2021-07-06T20:05:00Z,8052478,54856,693968,38222,2021-07-12T02:37:06.476614
