,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BillieEilishVEVO,Billie Eilish - Happier Than Ever (Official Music Video),2021-07-30T16:00:09Z,3708772,43789,562064,5209,2021-07-31T08:37:07.926706
1,BryantMyersVEVO,Bryant Myers - Airdrop (Official Music Video),2021-07-30T04:00:32Z,724614,6577,87466,712,2021-07-31T08:37:07.926706
2,KHEA,"KHEA, Julia Michaels, Becky G ft. Di Genius - Only One (Official Video)",2021-07-29T22:00:09Z,1028867,5108,126861,1298,2021-07-31T08:37:07.926706
3,EA SPORTS FIFA,FIFA 22 | Official Gameplay Trailer,2021-07-29T15:00:11Z,1163205,4194,64185,5236,2021-07-31T08:37:07.926706
4,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,50814566,238120,2514203,178981,2021-07-31T08:37:07.926706
5,POPSMOKEVEVO,Pop Smoke - Demeanor feat. Dua Lipa (Official Video),2021-07-29T16:00:10Z,1864288,7919,123932,2551,2021-07-31T08:37:07.926706
6,MrBeast,"If You Can Carry $1,000,000 You Keep It!",2021-07-24T20:00:59Z,26696428,53115,1296926,13859,2021-07-31T08:37:07.926706
7,BBC Radio 1,"BTS - I&#39;ll Be Missing You (Puff Daddy, Faith Evans and Sting Cover) in the Live Lounge",2021-07-27T11:15:13Z,8517893,71233,1084375,6753,2021-07-31T08:37:07.926706
8,BBC Radio 1,BTS - Permission To Dance in the Live Lounge,2021-07-27T11:15:01Z,7031029,21101,787728,3727,2021-07-31T08:37:07.926706
9,ZHC Crafts,"Best Play Doh Art Wins $5,000 Challenge! | ZHC Crafts",2021-07-29T17:39:54Z,2385081,13476,119049,1729,2021-07-31T08:37:07.926706
10,BBC Radio 1,BTS - Dynamite in the Live Lounge,2021-07-27T11:15:00Z,6027880,17611,702754,3922,2021-07-31T08:37:07.926706
11,Mark Rober,World Record Domino Robot (100k dominoes in 24hrs),2021-07-26T19:59:46Z,14247116,25707,657392,7914,2021-07-31T08:37:07.926706
12,Silver,I Survived 100 Days as a SHAPESHIFTER in Minecraft...,2021-07-29T16:45:00Z,2300666,8025,94104,1493,2021-07-31T08:37:07.926706
13,MGM,HOUSE OF GUCCI | Official Trailer | MGM Studios,2021-07-30T00:15:01Z,6180494,2302,28678,551,2021-07-31T08:37:07.926706
14,Dead Meat,PG: Psycho Goreman (2020) KILL COUNT,2021-07-30T13:00:32Z,650142,3164,42734,433,2021-07-31T08:37:07.926706
15,Veritasium,The Simplest Math Problem No One Can Solve,2021-07-30T14:16:19Z,1407623,8078,94233,1113,2021-07-31T08:37:07.926706
16,DaniClips,This was a bad idea...,2021-07-30T14:00:08Z,665707,12588,95558,470,2021-07-31T08:37:07.926706
17,NBA on ESPN,Stephen A. reacts to the Lakers eyeing a trade for Russell Westbrook | SportsCenter,2021-07-30T00:00:12Z,326000,1230,3776,160,2021-07-31T08:37:07.926706
18,Manchester United,Elanga &amp; Pereira score stunners in cracking Old Trafford draw | Manchester United 2-2 Brentford,2021-07-28T22:30:02Z,1513174,1417,27700,422,2021-07-31T08:37:07.926706
19,First We Feast,Lorde Drops the Mic While Eating Spicy Wings | Hot Ones,2021-07-29T15:00:31Z,1508388,10360,78681,765,2021-07-31T08:37:07.926706
20,BillieEilishVEVO,Billie Eilish - Getting Older (Official Lyric Video),2021-07-30T04:00:01Z,1102024,8850,153124,910,2021-07-31T08:37:07.926706
21,Morray,Morray - Trenches Remix [Feat. Polo G] (Official Music Video),2021-07-30T04:00:09Z,614902,2571,46779,366,2021-07-31T08:37:07.926706
22,Dude Perfect,Trying to Bench 405 lbs Underwater | OT 28,2021-07-26T21:59:56Z,8614076,32900,344132,8764,2021-07-31T08:37:07.926706
23,brewstewfilms,Brewstew - YO-YO&#39;S In The 90&#39;s,2021-07-29T21:58:23Z,494276,3626,41233,171,2021-07-31T08:37:07.926706
24,SamSpedy,AFRICAN HOME: TELEPORTER (PART 2),2021-07-30T16:59:00Z,373101,2120,25124,232,2021-07-31T08:37:07.926706
25,Dax,Dax - &quot;Child Of God&quot; (Official Music Video),2021-07-29T18:01:28Z,450904,9918,64263,944,2021-07-31T08:37:07.926706
26,Fundy,I got Trapped in a room with Wilbur Soot,2021-07-28T13:17:29Z,2731694,16380,419276,2330,2021-07-31T08:37:07.926706
27,Omah Lay,Omah Lay - Understand (Official Music Video),2021-07-29T14:00:04Z,656092,2510,35660,276,2021-07-31T08:37:07.926706
28,NBA,All 30 First Round Picks | 2021 #NBADraft,2021-07-30T03:34:27Z,880261,1970,19096,332,2021-07-31T08:37:07.926706
29,QuackiTwo,I Recreated The DreamSMP on The Sims,2021-07-29T20:15:10Z,531122,2371,76448,364,2021-07-31T08:37:07.926706
30,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,35412394,41052,1337773,22870,2021-07-31T08:37:07.926706
31,PrestonPlayz,Minecraft if You Could Fish YouTubers...,2021-07-29T21:21:24Z,1546062,4284,46404,1471,2021-07-31T08:37:07.926706
32,Aditi Sharma,Middle Class Family Ki First Flight || Aditi Sharma,2021-07-27T05:30:36Z,2649543,1615,33784,7832,2021-07-31T08:37:07.926706
33,ChampMom,Why Herlene &quot;Hipon Girl&quot; Is Back To Zero | Toni Talks l Reaction by ChampMom and @Awesome Jo TV,2021-07-31T07:04:04Z,6904002,20828,464504,3401,2021-07-31T08:37:07.926706
34,Yes Theory,ASKING 30 STRANGERS TO SLEEP IN A CASTLE!!,2021-07-30T17:00:08Z,283122,1928,29388,167,2021-07-31T08:37:07.926706
35,Generacija Zed,VOYAGE x NUCCI - BALKAN (OFFICIAL VIDEO) Prod. by Popov,2021-07-29T10:33:50Z,1518413,4058,84767,2216,2021-07-31T08:37:07.926706
36,Ryland vlogs,Our New House Tour! *We Hope*,2021-07-29T20:18:04Z,451591,4195,30758,1091,2021-07-31T08:37:07.926706
37,Lady Gaga,HOUSE OF GUCCI | Official Trailer,2021-07-30T00:19:25Z,1211258,9998,140380,906,2021-07-31T08:37:07.926706
38,Hungry Birds,28 GIFTS FOR 28 BIRTHDAY | Akshada Birthday Part 2 | Hungry Birds,2021-07-28T10:35:40Z,3813902,43393,145255,5589,2021-07-31T08:37:07.926706
39,Sidemen,SIDEMEN EXTREME FISHING vs LOGAN PAUL,2021-07-18T17:01:58Z,14392694,43380,849107,7308,2021-07-31T08:37:07.926706
40,Nour Younes,Haircut,2021-07-27T22:18:08Z,210279,61,3427,388,2021-07-31T08:37:07.926706
41,#GM2LTV,HIGH League - I Konferencja,2021-07-28T21:04:40Z,1720423,1671,59218,1457,2021-07-31T08:37:07.926706
42,Brooklyn Nine-Nine,One Last Ride | Official Trailer | Brooklyn Nine-Nine,2021-07-29T16:00:20Z,380503,1519,21973,83,2021-07-31T08:37:07.926706
43,ZHC,I Surprised Bella Poarch With 20 Custom Macbooks,2021-07-26T17:30:46Z,12225090,60078,548203,9906,2021-07-31T08:37:07.926706
44,isabella,which one is your favorite drawing art artist,2021-07-27T06:49:42Z,1359437,411,42950,1766,2021-07-31T08:37:07.926706
45,That's Amazing Shorts,Bottle Flips from $1 to $100,2021-07-19T17:34:53Z,19295807,1773,818748,20925,2021-07-31T08:37:07.926706
46,Azzlackz,"SOUFIAN - IN DER HOOD (prod. von SOTT, Dosh, BM) [Official Video]",2021-07-29T22:00:02Z,175779,908,18359,295,2021-07-31T08:37:07.926706
47,Medush Gameplay,"Count Masters: Crowd Runner 3D - All Levels Gameplay Android, iOS #shorts",2021-07-26T15:00:15Z,3224291,114,106274,2931,2021-07-31T08:37:07.926706
48,SamSpedy,AFRICAN HOME: TELEPORTER,2021-07-23T17:15:06Z,1410881,3853,48141,786,2021-07-31T08:37:07.926706
49,LifeisPainTv,PA Sports x Kianush - KAPITEL III (prod. by Chekaa &amp; Chrizmatic) [Official Video],2021-07-29T22:00:12Z,147610,3129,13308,174,2021-07-31T08:37:07.926706
