,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,MrSammyCam,THEY OWNED THIS! (BTS &#39;Permission to Dance&#39; Live on Tonight Show Starring Jimmy Fallon | Reaction),2021-07-14T16:02:54Z,5902835,34976,993501,3929,2021-07-14T20:37:06.921697
1,Ryan Reynolds,Deadpool and Korg React,2021-07-13T16:39:18Z,5464683,12612,439559,2019,2021-07-14T20:37:06.921697
2,MrBeast,"Offering Kids $100,000 To Quit School",2021-07-10T20:00:09Z,26497155,65697,1372776,17373,2021-07-14T20:37:06.921697
3,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,52837820,6262,1425911,83685,2021-07-14T20:37:06.921697
4,BLACKPINK,BLACKPINK - 5th ANNIVERSARY [4+1] THE MOVIE MAIN TRAILER,2021-07-14T09:00:18Z,2915944,44955,705053,4356,2021-07-14T20:37:06.921697
5,EA SPORTS FIFA,FIFA 22 | Official Reveal Trailer,2021-07-11T15:30:10Z,3081772,12082,133315,25184,2021-07-14T20:37:06.921697
6,Lau Dumé,Nuevo WhatsApp Estilo IPhone en Android 2021,2021-07-12T17:14:28Z,571223,2118,34124,1041,2021-07-14T20:37:06.921697
7,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,1997723,7977,121351,1554,2021-07-14T20:37:06.921697
8,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,13567549,46277,738107,9335,2021-07-14T20:37:06.921697
9,BustaRhymesVEVO,Busta Rhymes - Deep Thought (Official Video),2021-06-17T16:00:31Z,4258603,1121,31808,1080,2021-07-14T20:37:06.921697
10,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6670661,13554,77285,5419,2021-07-14T20:37:06.921697
11,Safiya Nygaard,I Made Lipstick From Scratch,2021-07-13T20:16:35Z,1222888,5420,102284,578,2021-07-14T20:37:06.921697
12,XXL,"DDG, Lakeyah, Morray and Coi Leray&#39;s 2021 XXL Freshman Cypher",2021-07-13T16:00:07Z,1467678,25499,82909,16171,2021-07-14T20:37:06.921697
13,Hasbullah Triple C,"💥 THIS SPORT DON&#39;T CARE WHO YOU ARE, ONLY HARD WORK - Khabib Nurmagomedov at ESPN interview #UFC264",2021-07-13T18:33:51Z,934431,6616,35550,663,2021-07-14T20:37:06.921697
