,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Tonight Show Starring Jimmy Fallon,BTS: Butter | The Tonight Show Starring Jimmy Fallon,2021-07-15T04:30:09Z,7804514,41131,1164859,5511,2021-07-17T02:37:06.266537
1,shakiraVEVO,Shakira - Don&#39;t Wait Up (Official Video),2021-07-16T14:00:13Z,1267709,18625,128816,4269,2021-07-17T02:37:06.266537
2,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,11330887,42992,1409241,9194,2021-07-17T02:37:06.266537
3,NormaniVEVO,Normani - Wild Side (Official Video) ft. Cardi B,2021-07-16T04:00:08Z,3431445,38756,439362,10461,2021-07-17T02:37:06.266537
4,Falke 912,"Falke 912, Bhavi Ft. LIT Killah - Nat Geo Remix [Video Oficial]",2021-07-15T22:00:12Z,878055,7614,134988,842,2021-07-17T02:37:06.266537
5,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,3223612,20435,296153,4345,2021-07-17T02:37:06.266537
6,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,59198765,7272,1651150,101695,2021-07-17T02:37:06.266537
7,ImagineDragonsVEVO,Imagine Dragons - Wrecked (Official Music Video),2021-07-15T16:00:10Z,1497961,7255,148569,774,2021-07-17T02:37:06.266537
8,ConanGrayVEVO,Conan Gray - People Watching,2021-07-16T16:00:10Z,324675,8046,108559,147,2021-07-17T02:37:06.266537
9,MrBeast,"Would YOU Quit School For $100,000?",2021-07-10T20:00:09Z,28959367,68885,1436984,18800,2021-07-17T02:37:06.266537
10,KarolGVEVO,KAROL G - 200 Copas (Official Video),2021-07-14T00:00:11Z,6166933,9451,296302,6852,2021-07-17T02:37:06.266537
11,KevinRoldanOfficial,"Bonita 2 - Jeeiph, Kevin Roldan (Video Oficial)",2021-07-16T01:00:11Z,1005909,2461,31984,312,2021-07-17T02:37:06.266537
12,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,6264378,14074,347235,4751,2021-07-17T02:37:06.266537
13,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,18002966,49474,828470,11227,2021-07-17T02:37:06.266537
14,XXL,"Pooh Shiesty, Flo Milli, 42 Dugg and Rubi Rose&#39;s 2021 XXL Freshman Cypher",2021-07-15T16:00:14Z,1133701,14817,64039,3437,2021-07-17T02:37:06.266537
15,Peluc2,Bout a million #FlashyIsComing,2021-07-17T02:19:39Z,1039056,5860,84539,506,2021-07-17T02:37:06.266537
16,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6776923,13571,78679,5495,2021-07-17T02:37:06.266537
17,Bastián Cortés,Friday Night Funkin- Release (SONG) GARCELLO //  Smoke &#39;Em Out Struggle,2021-07-15T00:35:49Z,531768,3230,30201,453,2021-07-17T02:37:06.266537
18,POPSMOKEVEVO,"Pop Smoke - Tell The Vision (Audio) ft. Kanye West, Pusha T",2021-07-16T04:00:12Z,929055,4095,66079,609,2021-07-17T02:37:06.266537
19,Dental Digest,Crazy TikTok Toothbrush! #shorts,2021-07-14T20:30:04Z,2810413,1260,165107,4743,2021-07-17T02:37:06.266537
20,Netflix India,"Mimi | Official Trailer | Kriti Sanon, Pankaj Tripathi | Netflix India",2021-07-13T05:30:02Z,10904281,19707,484980,11789,2021-07-17T02:37:06.266537
21,Lyrical Lemonade 2,Behind The Scenes of SSGKobe&#39;s &quot;MIA&quot; Music Video,2021-07-16T19:00:09Z,699429,8902,86640,1540,2021-07-17T02:37:06.266537
22,The Grand Tour,The Grand Tour Presents: Lochdown | Official Trailer | The Grand Tour,2021-07-15T08:59:52Z,1798215,5088,90231,389,2021-07-17T02:37:06.266537
23,JxmyHighroller,This is Starting to Get Ugly,2021-07-15T20:03:41Z,828497,5775,54287,565,2021-07-17T02:37:06.266537
24,JustBeingJoel,SUMMER IS HERE!! Central Cee - Little Bit of This [Music Video] REACTION&amp;REVIEW|JustBeingJoel,2021-07-16T20:41:20Z,624591,3233,63708,658,2021-07-17T02:37:06.266537
25,PowerfulJRE,Joe on Conor McGregor&#39;s Leg Break,2021-07-14T17:52:25Z,3345395,6812,53727,1454,2021-07-17T02:37:06.266537
26,Chewkz,American Breaks British Transport Law pt. II #Shorts,2021-07-14T20:29:13Z,3356445,645,237031,4300,2021-07-17T02:37:06.266537
27,johnmayerVEVO,John Mayer - Shot in the Dark (Official Video),2021-07-16T04:00:10Z,935547,3290,36889,368,2021-07-17T02:37:06.266537
28,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,2406943,497,169752,5090,2021-07-17T02:37:06.266537
29,Preston,Guessing YouTubers Using Only Their Oldest Video!,2021-07-14T20:20:20Z,3166430,24003,145537,2248,2021-07-17T02:37:06.266537
30,Ryan Reynolds,Deadpool and Korg React,2021-07-13T16:39:18Z,9239881,16913,617315,3704,2021-07-17T02:37:06.266537
31,DavidoVEVO,"Davido - Shopping Spree (Official Video) ft. Chris Brown, Young Thug",2021-07-16T15:00:11Z,892255,4161,38476,329,2021-07-17T02:37:06.266537
32,Polo G,Polo G - Toxic (Official Video),2021-07-14T17:00:13Z,2363518,15333,194528,1767,2021-07-17T02:37:06.266537
33,BBC News,How have dozens died in flooding in Germany? - BBC News,2021-07-15T20:32:57Z,762050,3315,7196,352,2021-07-17T02:37:06.266537
34,illymation,My Zeal for Wheels,2021-07-15T16:00:16Z,415261,4675,34884,201,2021-07-17T02:37:06.266537
35,The Slow Mo Guys,"Shattering a Wine Glass with Sound at 187,500FPS - The Slow Mo Guys",2021-07-15T17:31:35Z,460978,1726,30998,316,2021-07-17T02:37:06.266537
36,Shenseea,Shenseea - Run Run (Official Music Video),2021-07-16T16:00:13Z,525666,3732,37240,976,2021-07-17T02:37:06.266537
37,Bleacher Report,This Giannis Block On Deandre Ayton Had NBA Twitter Going WILD,2021-07-15T04:01:58Z,1523968,3085,21635,413,2021-07-17T02:37:06.266537
38,Mhd Officiel,MHD feat. Tiakola - Pololo (Clip Officiel),2021-07-14T14:00:08Z,2568240,6138,176522,2776,2021-07-17T02:37:06.266537
39,Twi Shorts,Minecraft: Biggest Pixel Art Creations #Shorts,2021-07-07T16:11:56Z,12323435,3210,708262,21408,2021-07-17T02:37:06.266537
40,AniBox Trailer Access,BAO Disney Pixar Short Film Official Promos | Incredibles 2 Bonus (2018) Animation Adventure HD,2021-07-09T16:45:04Z,12815113,0,112332,18939,2021-07-17T02:37:06.266537
41,NOW UNITED,Now United - Wave Your Flag (Official Music Video),2021-07-14T15:00:11Z,5054724,110559,300696,2265,2021-07-17T02:37:06.266537
42,The Swoon,"Song Kang gives Han So-hee birthday kisses on the kitchen countertop | Nevertheless, Ep 4 [ENG SUB]",2021-07-12T01:00:05Z,3925076,1419,42508,1213,2021-07-17T02:37:06.266537
43,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,7835085,4288,107566,4428,2021-07-17T02:37:06.266537
