,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Clash of Clans,Party Like A Queen! (Clash of Clans Official),2021-08-01T08:00:08Z,5639948,6331,155644,2624,2021-08-02T08:37:10.218370
1,BillieEilishVEVO,Billie Eilish - Happier Than Ever (Official Music Video),2021-07-30T16:00:09Z,9527223,57170,867119,13275,2021-08-02T08:37:10.218370
2,FORMULA 1,Race Highlights | 2021 Hungarian Grand Prix,2021-08-01T17:15:00Z,3579380,11667,95482,2406,2021-08-02T08:37:10.218370
3,JYP Entertainment,Stray Kids &quot;NOEASY&quot; Thunderous Trailer Exclusive Clip,2021-08-01T14:59:56Z,739495,9936,236115,337,2021-08-02T08:37:10.218370
4,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Skate [Official Music Video]",2021-07-30T04:00:03Z,13601570,32864,713480,5889,2021-08-02T08:37:10.218370
5,BryantMyersVEVO,Bryant Myers - Airdrop (Official Music Video),2021-07-30T04:00:32Z,1811957,7824,127465,1421,2021-08-02T08:37:10.218370
6,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,55955845,249144,2663800,202325,2021-08-02T08:37:10.218370
7,Blackist,Rift Tour Featuring Ariana Grande  Trailer,2021-08-02T06:12:43Z,922807,6705,66092,1288,2021-08-02T08:37:10.218370
8,Rubius Z,ME HAGO PASAR POR BOT | Hide and Seek GMOD,2021-07-31T17:09:05Z,1920615,2738,202414,1270,2021-08-02T08:37:10.218370
9,PK Skills,Celling fan Coil winding Machine#short,2021-07-30T13:32:42Z,1140504,87,7051,1514,2021-08-02T08:37:10.218370
10,MrBeast,"If You Can Carry $1,000,000 You Keep It!",2021-07-24T20:00:59Z,28303225,55345,1331331,14598,2021-08-02T08:37:10.218370
11,JustDustin,"First YouTuber To Break The Orb Wins $10,000",2021-07-31T17:15:01Z,1223778,2202,44536,760,2021-08-02T08:37:10.218370
