,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Gaming Rahul,new Sumer update ! games,2021-06-16T05:26:43Z,4236335,3295,92073,2032,2021-06-16T08:37:07.146546
1,Hal...?,...a wild wip appearedeed!,2021-06-16T03:08:16Z,2833210,23963,215194,1959,2021-06-16T08:37:07.146546
2,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,25579411,66479,1429160,18350,2021-06-16T08:37:07.146546
3,Battlefield,Battlefield 2042 Official Gameplay Trailer,2021-06-13T17:21:44Z,6455962,35886,471762,9215,2021-06-16T08:37:07.146546
4,Coltyy,CATCHING THE CRIMINAL WHO BROKE INTO MY CAR! #shorts,2021-06-09T07:39:11Z,8373911,6505,626477,10350,2021-06-16T08:37:07.146546
5,MrDs4,Paso Minecraft pero Hornear Multiplica Items,2021-06-14T18:00:14Z,2836846,4046,102604,2319,2021-06-16T08:37:07.146546
6,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,19652188,42327,640448,5980,2021-06-16T08:37:07.146546
7,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,80837172,928417,2619612,59890,2021-06-16T08:37:07.146546
8,Xbox,Forza Horizon 5 Official Announce Trailer,2021-06-13T18:09:01Z,2485346,7890,138317,1923,2021-06-16T08:37:07.146546
9,Roland Garros,Novak Djokovic vs Stefanos Tsitsipas - Final Highlights I Roland-Garros 2021,2021-06-13T18:18:20Z,1873174,5630,24775,800,2021-06-16T08:37:07.146546
10,Safiya Nygaard,Mixing Every Hand Sanitizer From Bath &amp; Body Works Together,2021-06-14T17:42:39Z,2303737,9885,170485,1678,2021-06-16T08:37:07.146546
11,Dude Perfect,World&#39;s Hottest Hot Sauce | OT 27,2021-06-14T22:00:04Z,6480986,18966,294852,4263,2021-06-16T08:37:07.146546
12,"Live Nest Box Camera 2021 - Loughborough, UK",First Egg Hatching to Chicks Fledging - 21 days in 21 mins - BlueTit nest box camera highlights 2021,2021-06-14T19:00:15Z,1499163,4573,34054,407,2021-06-16T08:37:07.146546
13,CarBuzz,Things that just make sense on the Chevy Corvette Stingray #shorts,2021-06-09T10:14:58Z,2950631,2417,167689,5102,2021-06-16T08:37:07.146546
14,jbalvinVEVO,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",2021-06-11T00:00:09Z,7742137,8620,290232,5644,2021-06-16T08:37:07.146546
15,ERB,Ragnar Lodbrok vs Richard The Lionheart. Epic Rap Battles of History.,2021-06-14T19:00:09Z,1144945,13670,122465,1518,2021-06-16T08:37:07.146546
16,FaZe Kay,Reacting to the FaZe Jarvis Knockout,2021-06-13T17:29:18Z,4299710,19369,237942,2351,2021-06-16T08:37:07.146546
17,Brawl Stars,Brawl Stars: Brawl Talk - Jurassic Splash!,2021-06-12T16:00:13Z,16214784,94223,1001359,9705,2021-06-16T08:37:07.146546
18,MigosVEVO,Migos - Why Not (Official Video),2021-06-14T20:00:10Z,1942975,7489,127011,1471,2021-06-16T08:37:07.146546
19,The Late Late Show with James Corden,Tomorrow X Together: Magic,2021-06-15T08:35:01Z,337612,3756,78395,217,2021-06-16T08:37:07.146546
20,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,4878434,37834,572478,20848,2021-06-16T08:37:07.146546
21,SeanDoesMagic,REAL MAGIC VS EDITING MAGIC!! - #Shorts,2021-06-09T22:04:16Z,6789021,4591,924316,17152,2021-06-16T08:37:07.146546
22,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,14835273,82837,1003905,26143,2021-06-16T08:37:07.146546
23,Polo G,Polo G - Painting Pictures (Official Video),2021-06-14T20:30:10Z,1569155,14817,155756,991,2021-06-16T08:37:07.146546
24,HALO,Halo Infinite | Multiplayer Overview,2021-06-14T15:00:14Z,1648295,14286,98186,1734,2021-06-16T08:37:07.146546
25,dojacatVEVO,Doja Cat - Need To Know (Official Video),2021-06-11T14:00:11Z,15437026,48943,862252,22540,2021-06-16T08:37:07.146546
26,BlacktipH,Tiny Fish Acting like Turtles #Shorts,2021-06-07T22:00:30Z,7221854,832,108233,7204,2021-06-16T08:37:07.146546
27,DDG,DDG - iCarly &quot;Freestyle&quot; (Official Video),2021-06-13T19:30:09Z,3049607,19653,279685,3580,2021-06-16T08:37:07.146546
28,TSN,Portugal scores three late goals to defeat Hungary,2021-06-15T19:38:14Z,457856,952,11227,191,2021-06-16T08:37:07.146546
29,RauwAlejandroTv,Rauw Alejandro - Todo de Ti (Official Behind The Scenes),2021-06-10T22:00:09Z,5492039,2060,80387,3495,2021-06-16T08:37:07.146546
30,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,16216376,26730,142318,22389,2021-06-16T08:37:07.146546
31,Dude Perfect Plus,World&#39;s Hottest Hot Sauce (OT 27 Bloopers),2021-06-14T22:00:31Z,509895,499,22950,118,2021-06-16T08:37:07.146546
32,Forrestbono,I Survived 100 Days in Ancient Greece on Minecraft.. Here&#39;s What Happened..,2021-06-14T13:00:16Z,1353086,5380,54414,1100,2021-06-16T08:37:07.146546
33,FOUSEY,OFFICIAL YouTube VS TikTok FULL FIGHT NIGHT Behind The Scenes!,2021-06-14T20:00:10Z,616104,2783,29763,790,2021-06-16T08:37:07.146546
34,Wisin,"Wisin, Jhay Cortez, Anuel - &quot;Fiel Remix&quot; (Official Video)  ft. Myke Towers, Los Legendarios",2021-06-15T22:00:10Z,2364475,23169,289825,5542,2021-06-16T08:37:07.146546
35,Tyler Csatari,Learning a muscle up in 24 HOURS (results),2021-06-13T14:49:53Z,892349,355,52298,1339,2021-06-16T08:37:07.146546
36,Fresh Media Records,Good Luck | Garry Sandhu | Latest Punjabi Song 2021 | Rahul Sathu | Fresh Media Records,2021-06-14T12:05:31Z,7926447,13161,219311,2964,2021-06-16T08:37:07.146546
37,Vsauce,Farts Are Limitless #shorts,2021-06-15T00:54:21Z,391305,1830,39583,517,2021-06-16T08:37:07.146546
38,jschlattLIVE,The Worst Day Of My Life.,2021-06-13T19:15:00Z,1753687,9413,218350,1530,2021-06-16T08:37:07.146546
39,SethEverman,nirvana&#39;s &quot;smells like teen spirit&quot; but played on my synth,2021-06-14T19:22:14Z,838081,5598,143014,643,2021-06-16T08:37:07.146546
40,Sidemen,SIDEMEN EXTREME COOK OFF,2021-06-13T17:00:24Z,7507046,46991,456662,6545,2021-06-16T08:37:07.146546
41,Goodwin Family,Making the Coca-Cola can transparent #shorts Part1,2021-06-01T04:15:00Z,27887871,1212,463201,31343,2021-06-16T08:37:07.146546
42,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,45397500,167552,2621514,105482,2021-06-16T08:37:07.146546
43,IGN,"Nintendo Direct + Treehouse, Bandai Namco &amp; More E3 2021 Showcases Livestream | Summer of Gaming",2021-06-16T01:15:38Z,2241885,60,37214,3193,2021-06-16T08:37:07.146546
44,Quantum Tech HD,Man Digs a Hole in a Mountain and Turns it Into an Amazing Apartment,2021-06-09T14:00:14Z,16109204,11377,209259,8935,2021-06-16T08:37:07.146546
45,Team Heretics,HERETICS SPREEN,2021-06-13T21:00:22Z,150326,2013,22010,157,2021-06-16T08:37:07.146546
46,ScottFalco,A &quot;LEAKED&quot; Nintendo E3 2021 Direct cartoon,2021-06-14T18:11:05Z,436598,2685,40218,966,2021-06-16T08:37:07.146546
47,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,2021-06-10T00:00:17Z,4369012,17440,288514,7819,2021-06-16T08:37:07.146546
48,AnEsonGib,Thoughts After Gib vs Taylor Holder,2021-06-13T15:08:01Z,1668031,11598,192656,1138,2021-06-16T08:37:07.146546
49,FilmRise Movies,The Contract - Full Movie,2021-06-09T22:00:02Z,1840304,979,13265,901,2021-06-16T08:37:07.146546
