,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,15141496,56396,823548,22120,2021-06-28T02:37:07.241386
1,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,16564800,38073,638262,10097,2021-06-28T02:37:07.241386
2,The 10 count Boxing show,Gervonta Davis the new star of boxing? Stops Barrios in 11 rounds to become WBA 140lb champ!,2021-06-27T21:00:45Z,2494214,5847,28865,1292,2021-06-28T02:37:07.241386
3,MrBeast,I Spent 50 Hours In Prison,2021-06-26T20:00:02Z,17702296,69592,1194073,14022,2021-06-28T02:37:07.241386
4,MariahVEVO,"Mariah Angeliq, Bad Gyal, Maria Becerra - BOBO (Official Video)",2021-06-25T00:00:12Z,2489995,8929,133525,5169,2021-06-28T02:37:07.241386
5,BLACKPINK,BLACKPINK x Today&#39;s Top Hits,2021-06-24T15:00:03Z,6608743,47262,987430,9113,2021-06-28T02:37:07.241386
6,WWE,"Edge returns to launch a surprise attack on Roman Reigns: SmackDown, June 25, 2021",2021-06-26T02:41:30Z,3155718,7475,93932,2690,2021-06-28T02:37:07.241386
7,MrDs4,Minecraft pero Hay Dimensiones Custom OP,2021-06-25T18:00:06Z,3097859,6517,116403,2787,2021-06-28T02:37:07.241386
8,CHASE ATLANTIC,Chase Atlantic - OHMAMI (Official Lyric Video),2021-06-25T04:00:11Z,1325435,21230,215384,756,2021-06-28T02:37:07.241386
9,Windies Cricket,Highlights | West Indies vs South Africa | Lewis &amp; Gayle Star! | 1st CG Insurance T20I 2021,2021-06-26T23:10:08Z,841039,1550,22658,708,2021-06-28T02:37:07.241386
10,Top Rank Boxing,"LOMA IS BACK!  Vintage Lomachenko, Dominates Nakatani &amp; finishes him in Round 9 | FIGHT HIGHLIGHTS",2021-06-27T04:45:00Z,560896,1762,6594,222,2021-06-28T02:37:07.241386
11,TIKTORIKI,What else to try? #shorts Funn Tiktok new food Challenge by Tiktoriki,2021-06-19T07:15:00Z,30649970,727,643267,57463,2021-06-28T02:37:07.241386
12,L4hf0,My favourite moments from Quackity&#39;s new video 👁️👄👁️ (Part 1),2021-06-27T17:18:42Z,626937,2426,82537,408,2021-06-28T02:37:07.241386
13,Flicks And The City,LUCA&#39;s Alternate Ending &amp; DELETED SCENES You Never Got To See!,2021-06-26T12:39:32Z,1328635,460,15487,624,2021-06-28T02:37:07.241386
14,Moriah Elizabeth,Letting Opie Choose What I Paint,2021-06-25T20:00:20Z,1976418,13885,106345,856,2021-06-28T02:37:07.241386
15,Zerkaa,SIDEMEN REACT TO MY NEW SONG,2021-06-25T21:08:11Z,1567712,7705,141235,595,2021-06-28T02:37:07.241386
16,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -3 ) || Rachit Rojha,2021-06-23T03:59:54Z,6481902,18099,187936,16459,2021-06-28T02:37:07.241386
17,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,29981345,16978,1548610,42666,2021-06-28T02:37:07.241386
18,Dominic Brack,Surprising My Friends With My New Hair!!!,2021-06-26T18:00:12Z,631152,2526,104422,958,2021-06-28T02:37:07.241386
19,men vs wild nepal,https://youtu.be/ZRgjE_I7qMM,2021-06-22T18:47:23Z,75650402,2063,1228006,105166,2021-06-28T02:37:07.241386
