,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Premier Boxing Champions,"Gervonta Davis vs Mario Barrios Knockout HIGHLIGHTS: June 26, 2021 - PBC on Showtime PPV",2021-06-27T06:27:34Z,2914956,6161,31176,1463,2021-06-28T08:37:08.612593
1,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,15997795,57536,841990,23018,2021-06-28T08:37:08.612593
2,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,17027053,38760,650925,10449,2021-06-28T08:37:08.612593
3,FloBikes,Spectator Causes Entire Peloton To Crash At Tour de France,2021-06-26T16:32:06Z,2912653,4726,11169,820,2021-06-28T08:37:08.612593
4,MrBeast,I Spent 50 Hours In Prison,2021-06-26T20:00:02Z,19224545,71353,1244008,15403,2021-06-28T08:37:08.612593
5,MariahVEVO,"Mariah Angeliq, Bad Gyal, Maria Becerra - BOBO (Official Video)",2021-06-25T00:00:12Z,2636646,9040,135451,5272,2021-06-28T08:37:08.612593
6,WWE,"Edge returns to launch a surprise attack on Roman Reigns: SmackDown, June 25, 2021",2021-06-26T02:41:30Z,3290000,7607,95964,2774,2021-06-28T08:37:08.612593
7,BLACKPINK,BLACKPINK x Today&#39;s Top Hits,2021-06-24T15:00:03Z,6724477,47511,995855,9285,2021-06-28T08:37:08.612593
8,MrDs4,Minecraft pero Hay Dimensiones Custom OP,2021-06-25T18:00:06Z,3166787,6578,117138,2818,2021-06-28T08:37:08.612593
9,Windies Cricket,Highlights | West Indies vs South Africa | Lewis &amp; Gayle Star! | 1st CG Insurance T20I 2021,2021-06-26T23:10:08Z,1285362,1923,35686,940,2021-06-28T08:37:08.612593
10,CHASE ATLANTIC,Chase Atlantic - OHMAMI (Official Lyric Video),2021-06-25T04:00:11Z,1377970,21328,217282,776,2021-06-28T08:37:08.612593
11,carwow América Latina,Bugatti Chiron vs Red Bull F1: ARRANCONES,2021-06-27T16:13:32Z,192977,1013,17959,104,2021-06-28T08:37:08.612593
12,FORMULA 1,Race Highlights | 2021 Styrian Grand Prix,2021-06-27T15:53:18Z,2684510,4137,69003,873,2021-06-28T08:37:08.612593
13,Top Rank Boxing,"LOMA IS BACK!  Vintage Lomachenko, Dominates Nakatani &amp; finishes him in Round 9 | FIGHT HIGHLIGHTS",2021-06-27T04:45:00Z,609827,1821,6822,234,2021-06-28T08:37:08.612593
14,LDShadowLady,Ocean Villagers | Ep. 3 | Minecraft Empires 1.17,2021-06-26T13:45:01Z,1368404,13001,95432,653,2021-06-28T08:37:08.612593
15,Tubbo,"I Built A Boat, Then Sailed The Ocean...",2021-06-27T15:58:41Z,998542,9550,190402,335,2021-06-28T08:37:08.612593
16,Electro Shock Challenger JIRO,【MUKBANG】Japanese Mr Donuts  No Talking Show  eating Donuts  Electric Shock Challeng! 【PAVLOK】,2021-06-28T02:59:45Z,400376,1247,7477,155,2021-06-28T08:37:08.612593
17,Grian,Hermitcraft 8: Episode 3 - BASE PROGRESS!,2021-06-27T17:00:02Z,1701584,10410,134512,647,2021-06-28T08:37:08.612593
18,Ed Sheeran,Ed Sheeran - Bad Habits [Live at TikTok UEFA EURO 2020],2021-06-27T11:00:21Z,671631,3903,67634,677,2021-06-28T08:37:08.612593
19,Moriah Elizabeth,Letting Opie Choose What I Paint,2021-06-25T20:00:20Z,2060803,14089,108298,893,2021-06-28T08:37:08.612593
20,L4hf0,My favourite moments from Quackity&#39;s new video 👁️👄👁️ (Part 1),2021-06-27T17:18:42Z,694698,2575,88492,462,2021-06-28T08:37:08.612593
21,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,29985012,16980,1548641,42678,2021-06-28T08:37:08.612593
22,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -3 ) || Rachit Rojha,2021-06-23T03:59:54Z,6643058,18318,191007,16890,2021-06-28T08:37:08.612593
23,Aileen and Deven,Will my boyfriend punch me in the face for a billion dollars?,2021-06-14T15:00:14Z,10136923,7621,592715,9630,2021-06-28T08:37:08.612593
24,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,19799723,60639,988647,102530,2021-06-28T08:37:08.612593
25,GCN Racing,"Tour de France Stage 1 Highlights | Crashes, Chaos &amp; An Epic Final Climb!",2021-06-26T16:15:44Z,453621,562,4843,93,2021-06-28T08:37:08.612593
26,AniBox Trailer Access,LUCA Clip &#39;Luca Betrayed Alberto&#39; Official Promo (NEW 2021) Disney Pixar Sea Monsters Animation HD,2021-06-26T13:31:02Z,2964938,883,31741,1861,2021-06-28T08:37:08.612593
27,Rusher King,Rusherking - LOBA (Official Video),2021-06-23T23:00:10Z,2372951,12069,238343,2404,2021-06-28T08:37:08.612593
28,R NoNonsenseKnowHow,Tire Change #shorts,2021-06-18T21:24:00Z,5054590,753,89223,6587,2021-06-28T08:37:08.612593
29,TIKTORIKI,What else to try? #shorts Tiktok Food Challenge by Tiktoriki,2021-06-24T10:00:06Z,12322028,294,265203,32842,2021-06-28T08:37:08.612593
30,JustDustin,100 Mystery Ropes.. Only 1 Lets You Escape!,2021-06-26T19:00:15Z,777420,1087,29821,585,2021-06-28T08:37:08.612593
31,ANC 24/7,BREAKING: Former PH President Noynoy Aquino passes away- sources | ANC,2021-06-24T01:30:36Z,964118,3986,6441,568,2021-06-28T08:37:08.612593
32,America's Got Talent,Golden Buzzer: Jimmie Herrod Surprises the Judges With &quot;Tomorrow&quot; - America&#39;s Got Talent 2021,2021-06-23T01:34:30Z,7499421,10856,166949,3216,2021-06-28T08:37:08.612593
33,VOA News,Rare Tornado Hits Czech Republic,2021-06-25T00:54:30Z,393438,398,1281,79,2021-06-28T08:37:08.612593
34,Red Bull,Red Bull Racing Honda Vs Scuderia AlphaTauri: Epic Off-Road Race Across Austria | Schnitzeljagd,2021-06-24T09:00:48Z,1798773,3615,86786,681,2021-06-28T08:37:08.612593
35,CQE Academy,Intro to the Normal Distribution and how to Calculate Probability,2021-01-15T20:02:53Z,680211,2645,111618,1054,2021-06-28T08:37:08.612593
36,MrBeast,"Hit The Target, Win $300,000",2021-06-12T20:00:01Z,36547503,81871,1684250,24449,2021-06-28T08:37:08.612593
37,SSSniperWolf,Cool Things I Learned On Tik Tok,2021-06-26T19:16:35Z,4674523,12873,158529,1980,2021-06-28T08:37:08.612593
38,The Grand Tour,Jeremy Clarkson&#39;s Giant Tractor Causing Chaos for 7 Minutes | Clarkson&#39;s Farm | The Grand Tour,2021-06-26T10:00:20Z,696875,827,13360,234,2021-06-28T08:37:08.612593
39,Goodwin Family,Level 80 #shorts The Best of Tiktok video by Goodwin Family,2021-06-16T05:30:01Z,30843024,786,520857,76906,2021-06-28T08:37:08.612593
40,Capital Bra,NGEE x CAPITAL BRA - VERGIB MIR (prod. by HEKU),2021-06-24T22:00:10Z,877962,3453,62140,2179,2021-06-28T08:37:08.612593
41,DaBaby,DaBaby - Red Light Green Light (Official Video),2021-06-25T13:40:38Z,5491358,20816,316911,6639,2021-06-28T08:37:08.612593
42,Jake Fellman,Minecraft RTX 54% #Shorts,2021-06-21T05:24:24Z,12528717,3249,599657,29032,2021-06-28T08:37:08.612593
43,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,11435021,18324,314937,4128,2021-06-28T08:37:08.612593
44,FREDOPG,Fredo - Talk Of The Town (Official Video),2021-06-24T19:00:01Z,1087525,1901,49091,592,2021-06-28T08:37:08.612593
45,Balkan Music,THCF - Roze Zlato (Lyrics/Tekst),2021-06-28T05:40:27Z,1134735,626,23778,880,2021-06-28T08:37:08.612593
46,Deji,Reunion With My Brother,2021-06-20T19:37:55Z,6926481,43876,800156,3498,2021-06-28T08:37:08.612593
47,Shirin David,Top Sweet-Food Hotspots in Berlin | Shirin David,2021-06-25T10:00:03Z,397824,1347,32318,1380,2021-06-28T08:37:08.612593
48,Official Flavour,Flavour - Berna Reloaded (feat. Fally Ipupa &amp; Diamond Platnumz),2021-06-23T17:02:02Z,2144478,7823,69222,1892,2021-06-28T08:37:08.612593
49,Sydney Morgan,DAISY FACE MASK ASMR | Sydney Morgan #Shorts,2021-06-23T15:50:00Z,7512613,8358,548782,10752,2021-06-28T08:37:08.612593
