,user_name,game_name,title,viewer_count,started_at,api_call_time
0,NICKMERCS,Apex Legends,Fraggin' | Code: MFAM | @NICKMERCS,65825,2021-08-06 14:30:58,2021-08-06T18:06:02.723298
1,Philza,Minecraft,hello i am not late your time is wrong - Dream SMP,39949,2021-08-06 17:08:16,2021-08-06T18:06:02.723298
2,TimTheTatman,Apex Legends,fat,38109,2021-08-06 16:18:18,2021-08-06T18:06:02.723298
3,Fextralife,Back 4 Blood,🔥BETA KEY !DROPS🔥BACK 4 BLOOD with CAS! #thanksWBforthecode,36792,2021-08-06 07:41:01,2021-08-06T18:06:02.723298
4,Trainwreckstv,Slots,18+ we need W's #ad | !twitter | !youtube | !podcast,32907,2021-08-06 08:38:25,2021-08-06T18:06:02.723298
5,LIRIK,Back 4 Blood,Checking out Back 4 LULs,20093,2021-08-06 16:09:25,2021-08-06T18:06:02.723298
6,buddha,Grand Theft Auto V,Lang Buddha - NoPixel | !website !tiktok,17168,2021-08-06 16:02:31,2021-08-06T18:06:02.723298
7,ROSHTEIN,Slots,⭐ SOON: 100 BONUS OPENING (10 SUPER) 💠 USE !STAKE TO BE ELIGIBLE FOR CASH RAFFLES,16560,2021-08-06 16:03:57,2021-08-06T18:06:02.723298
8,Mongraal,Fortnite,Trio customs w/ Kikoo & Slender,16501,2021-08-06 16:57:49,2021-08-06T18:06:02.723298
9,Quin69,Path of Exile,GOD GAMER FARMING HILLOCK (EXCEPT THIS TIME IM DOING IT ON PURPOSE) !RIP4 | Oni-Goroshi = today 90000%,15486,2021-08-06 14:02:11,2021-08-06T18:06:02.723298
10,Nolay,Art,FRONT PAGE DAY! Happy Friday Y'all!,12704,2021-08-06 14:32:35,2021-08-06T18:06:02.723298
11,richwcampbell,Final Fantasy XIV Online,BEATING STORMBLOOD,12322,2021-08-06 14:07:27,2021-08-06T18:06:02.723298
12,Gorgc,Dota 2,gamer wins every game (gone wrong),12237,2021-08-06 15:41:21,2021-08-06T18:06:02.723298
13,forsen,Just Chatting,Games and shit!,11176,2021-08-06 16:58:53,2021-08-06T18:06:02.723298
14,Castro_1021,FIFA 21,Messi.        @Castro1021,11105,2021-08-06 15:49:50,2021-08-06T18:06:02.723298
15,SmiteGame,SMITE,SMITE Pro League Phase 2 Week 5: Day 2,10483,2021-08-06 14:40:29,2021-08-06T18:06:02.723298
16,DrLupo,Escape from Tarkov,tark daddy now // back 4 blood tonight,10352,2021-08-06 13:43:19,2021-08-06T18:06:02.723298
17,KoalaCrockie,Brawlhalla,Rank 1 Ada plays speed mirage + brawl royales + BATTLEPASS REVEAL !talk,10296,2021-08-06 17:45:46,2021-08-06T18:06:02.723298
18,AdmiralBahroo,RimWorld,The panda explodes in !5 minutes.,10271,2021-08-06 15:05:21,2021-08-06T18:06:02.723298
19,Yassuo,League of Legends,LAN UNRANKED TO CHALL - GAMBA AFTER,9134,2021-08-06 15:19:12,2021-08-06T18:06:02.723298
20,ESL_SC2,StarCraft II,LIVE: ShoWTimE v Gungfubanda - DreamHack SC2 Masters: Fall 2021 - EU Groupstage,9134,2021-08-06 14:27:31,2021-08-06T18:06:02.723298
21,ShivFPS,Apex Legends,Solo queue pubs | !Socials for updates !gfuel !exitlag,8841,2021-08-06 10:20:24,2021-08-06T18:06:02.723298
22,Amouranth,Just Dance 2021,JUST DANCE💦 !s --> all my social media💦!dogs --> animal instagram 💦 !pobox,8774,2021-08-06 17:13:24,2021-08-06T18:06:02.723298
23,Kitboga,Just Chatting,Scamming Scammers [Ep. 987],8613,2021-08-06 16:29:01,2021-08-06T18:06:02.723298
24,lol_nemesis,League of Legends,GenG Nemesis Korean SoloQ !nord,7852,2021-08-06 11:54:30,2021-08-06T18:06:02.723298
25,EsfandTV,Final Fantasy XIV Online,FIRST RAID BLIND MIN ILVVL NO ECHO CRYSTRAL TOWER HUGE DICKS,7787,2021-08-06 16:29:30,2021-08-06T18:06:02.723298
26,Kyle,Grand Theft Auto V,Sheriff Kyle Pred - nopixel,7712,2021-08-06 14:27:11,2021-08-06T18:06:02.723298
27,GMHikaru,Chess,$1.6M Chessable Masters | SF Day 2 | !hikaru !hosts !bracket ,7598,2021-08-06 14:45:04,2021-08-06T18:06:02.723298
28,AnthonyZ,Grand Theft Auto V,!Twitter | BACK TO THE GRIND TONY CORLEONE NOPIXEL WL! | LIVE MON-FRI 9:30AM CT,7555,2021-08-06 14:26:17,2021-08-06T18:06:02.723298
29,Symfuhny,Call of Duty: Warzone,"(9.69kd) (2,244 wins) NOT LOSING A GAME ALL DAY!!! WATCH NOW!!! | CHECKOUT THE NEW KEYBOARD! | !Keyboard",6861,2021-08-06 14:04:56,2021-08-06T18:06:02.723298
30,Elajjaz,Peter Jackson's King Kong: The Official Game of the Movie,🍌 🦍 KING KONG 🍌 🦍  | !Displate @Elajjaz Twitter/Instagram,6396,2021-08-06 13:59:34,2021-08-06T18:06:02.723298
31,Jinnytty,Just Chatting,First Time in Chicago !!!!! let's goo,6362,2021-08-06 16:00:19,2021-08-06T18:06:02.723298
32,dogdog,Hearthstone,wow so fast,6330,2021-08-06 16:11:03,2021-08-06T18:06:02.723298
33,MuTeX,Call of Duty: Warzone,3x World Record Holder | !newvid !follow !socials,6003,2021-08-06 14:27:06,2021-08-06T18:06:02.723298
34,Wirtual,TrackMania,Trackmania Kackiest Kacky with Maji [19/75],5018,2021-08-06 15:22:50,2021-08-06T18:06:02.723298
35,antoineah2020,Talk Shows & Podcasts,LE LIVE DU 06/08/2021 (GROS LIVE) LE CHEMIN N'EST PAS FINI !!! CA COMMENCE !!!,4912,2021-08-06 18:00:37,2021-08-06T18:06:02.723298
36,GernaderJake,Destiny 2,Free !Trials Carries (All !Platforms Soon) // !Prime + !Merch + !Hawaii,4810,2021-08-06 14:57:17,2021-08-06T18:06:02.723298
37,SteveSuptic,Fall Guys: Ultimate Knockout,Charming debutante bottles up anger towards youth while playing fall guys. ,4693,2021-08-06 14:29:08,2021-08-06T18:06:02.723298
38,melina,Just Chatting,Day 2 in Paris 🥖 | birthday month! (17aug) | instagram: melina.goransson,4595,2021-08-06 13:22:19,2021-08-06T18:06:02.723298
39,projektmelody,Just Chatting,A week is defined as an interval of exactly seven days,4521,2021-08-06 16:53:29,2021-08-06T18:06:02.723298
40,Enviosity,Back 4 Blood,DROPS ON | surviving with !waifu | !gfuel | Day 314,4507,2021-08-06 13:28:45,2021-08-06T18:06:02.723298
41,RATIRL,League of Legends,🎐 RATIRL play TO Rank 1 Grind 661 LP start  🎐  Practice for Dreamhack 2009 :alien:Burgir % pizza enjoyers 🎐 ,4479,2021-08-06 16:41:54,2021-08-06T18:06:02.723298
42,RduLIVE,Hearthstone,Laddering New Expansion :),4465,2021-08-06 09:48:55,2021-08-06T18:06:02.723298
43,singsing,Back 4 Blood,chilling  - Atomic War custom game ->  back 4 blood around 2-3pm with the gang,4443,2021-08-06 10:17:06,2021-08-06T18:06:02.723298
44,TobiasFate,League of Legends,Tobias Fate - tobiasPAIN - GIVEAWAY TOMORROW WITH FACE CAM!!!,4333,2021-08-06 10:55:41,2021-08-06T18:06:02.723298
45,Bugha,Just Chatting,short irl stream,4301,2021-08-06 17:52:23,2021-08-06T18:06:02.723298
46,TeePee,Apex Legends,Apex Games | !games | !apexsettings | !samsung | !monster | !merch | !socials |,4152,2021-08-06 13:16:28,2021-08-06T18:06:02.723298
47,simarchy,Makers & Crafting,✨Whimsical Greeting Cards✨ !frontpage !etsy !amazon !patreon,4115,2021-08-06 14:13:35,2021-08-06T18:06:02.723298
48,itsRyanHiga,VALORANT,"valo w/ poki, syd, kent @ 11",3957,2021-08-06 16:54:11,2021-08-06T18:06:02.723298
49,Burn,Grand Theft Auto V,RETURNATHON SUBATHON SPECTACULAR -- NoPixel WL RP -- 1min/sub ,3943,2021-08-06 15:00:33,2021-08-06T18:06:02.723298
50,AbdulHD,Grand Theft Auto V,"Abdul ""Future Mayor"" | !NoPixel | !NordVPN | !SneakEnergy | !Socials | #GoodVibes #ToxicFree",3912,2021-08-06 10:00:15,2021-08-06T18:06:02.723298
51,wudijo,Diablo III,"More Keys for 150 Solo Push, Rank 1 Monk !145 !143 !terrordemon - !freeze !FAQ !inna !WoL !zmonk - !Discord !YT !Maxroll",3900,2021-08-06 15:04:41,2021-08-06T18:06:02.723298
52,primevideouk,Watch Parties,The official Prime Video UK 'Cruel Summer' Watch Party with SMajor and Geenelly,3856,2021-08-06 16:55:05,2021-08-06T18:06:02.723298
53,A_Seagull,Apex Legends,hello internet ,3794,2021-08-06 15:40:02,2021-08-06T18:06:02.723298
54,HusKerrs,Call of Duty: Warzone,"Use code ""HUSKERRS"" in the CoD Store !giveaway | Follow @HusKerrs on all socials",3754,2021-08-06 17:34:42,2021-08-06T18:06:02.723298
55,sashagrey,Just Chatting,  IRL Day 3: Lake Garda ITALY || !tts !change !newyt,3732,2021-08-06 17:29:00,2021-08-06T18:06:02.723298
56,Albralelie,Apex Legends,TSMFTX - Subathon continues LEAVING TO MOVE AT 4AM EST || !subathon !move,3722,2021-08-06 15:52:50,2021-08-06T18:06:02.723298
57,Shotz,Grand Theft Auto V,Vinny (Vending) Pistone | Chang Gang | Changes | NoPixel | !VBI !Carbon !GFuel !Merch !PObox,3623,2021-08-06 15:07:56,2021-08-06T18:06:02.723298
58,DansGaming,Back 4 Blood,*BETA DROPS ON* - Back 4 Blood (Beta) - Coming Day 1 to Xbox Game Pass #Back4Blood ,3504,2021-08-06 15:45:09,2021-08-06T18:06:02.723298
59,impulseSV,Minecraft,Placing some blocks on the Hermitcraft Server! - !prime,3503,2021-08-06 15:56:58,2021-08-06T18:06:02.723298
60,Becca,Teamfight Tactics,challenger today for sure !newvid !bet,3499,2021-08-06 16:33:05,2021-08-06T18:06:02.723298
61,Sequisha,Back 4 Blood,🍊🧃Morning Cartoons🍓 sequisha.com <---🧢merch,3498,2021-08-06 12:34:40,2021-08-06T18:06:02.723298
62,Magic,Magic: The Gathering,Challenger Gauntlet - Day 1 Historic and Standard,3378,2021-08-06 15:32:06,2021-08-06T18:06:02.723298
63,Deadlyslob,Escape from Tarkov,Insomnia Kills - Raids & Slays - !Nord - !Prime ,3378,2021-08-06 10:54:33,2021-08-06T18:06:02.723298
64,Leynainu,ASMR,💋 Ear licking ASMR 💋 !YT / !socials= all my Social Medias,3319,2021-08-06 15:48:38,2021-08-06T18:06:02.723298
65,TheStockGuy,Just Chatting,I'm gonna miss you.... | !Merch !invest !platform !DHDR !stockdraft,3282,2021-08-06 13:25:55,2021-08-06T18:06:02.723298
66,Athena,Rocket League,[DROPS ENABLED] MUSIC VIDEO PREMIERS @ 2 EST  | MY SONG ETERNAL OUT NOW !SPOTIFY| YEAR 2 DAY 218/365,3071,2021-08-06 16:06:16,2021-08-06T18:06:02.723298
67,Giantwaffle,Project Zomboid,Absolutely Not Dying At All Today,3000,2021-08-06 15:10:06,2021-08-06T18:06:02.723298
68,B0aty,Old School RuneScape,Trapped Forever // !today !cafune // Twitter: @B0aty,2993,2021-08-06 15:25:44,2021-08-06T18:06:02.723298
69,PLAYERR,VALORANT,All W today? Ranked w/ vEz | !announcement !book !guide,2924,2021-08-06 13:28:33,2021-08-06T18:06:02.723298
70,uhSnow,Grand Theft Auto V,Trooper Snow | NoPixel | discord.gg/Snow,2915,2021-08-06 12:52:49,2021-08-06T18:06:02.723298
71,Posty,Rust,SOLO wipe! !Gfuel !tiktok !merch,2876,2021-08-06 05:35:13,2021-08-06T18:06:02.723298
72,Towelliee,Bless Unleashed,!Bless Unleashed PC Launch! | Founders Pack Giveaways | !GFUEL !GUNNAR !ORIGIN | Follow @Towelthetank,2849,2021-08-06 18:03:05,2021-08-06T18:06:02.723298
73,NiceWigg,Apex Legends,TOP 10 PRED THIS SPLIT - #1 Controller Octane/Player - #1 LONGBOW ,2732,2021-08-06 15:46:52,2021-08-06T18:06:02.723298
74,BoxyFresh,Sea of Thieves,🏴‍☠️Muh-Chains🏴‍☠️ TTS 500,2724,2021-08-06 14:59:13,2021-08-06T18:06:02.723298
75,TheRunningManZ,DayZ,Getting into holiday mode! (Last stream is Monday)... !pc !merch,2695,2021-08-06 17:04:17,2021-08-06T18:06:02.723298
76,QuickyBaby,World of Tanks,FEELS GOOD FRIDAY | !poll tanks later | 3300+WN8 | 06/08/2021,2663,2021-08-06 15:10:50,2021-08-06T18:06:02.723298
77,JASONR,VALORANT,HEY - !GFUEL !VPN !ROOBET,2641,2021-08-06 15:34:46,2021-08-06T18:06:02.723298
78,nugiyen,Path of Exile,Divine Ire Raider! | Sab died 😦 | NO-LOGOUT Continues! SSFHC | !newvideo !rip !baeclast,2631,2021-08-06 12:07:04,2021-08-06T18:06:02.723298
79,5uppp,Fall Guys: Ultimate Knockout,"I am the best fall guys player there is, there is simply no competition | !plushies !submerged",2622,2021-08-06 17:37:17,2021-08-06T18:06:02.723298
80,neutreN,Grand Theft Auto V,"""Goofy"" Octavio | Street Racer Boosting Cars | Nopixel WL",2605,2021-08-06 10:18:05,2021-08-06T18:06:02.723298
81,ops1x,Fortnite,best player plays arena ARIANA GRANDE CONCERT TN ( 1 year stream day 49/365),2601,2021-08-06 16:55:36,2021-08-06T18:06:02.723298
82,ANGRYPUG,Dead by Daylight,"BEARDS, BEERS and BOOS LATER TONIGHT!!!",2583,2021-08-06 15:59:28,2021-08-06T18:06:02.723298
83,LUCKYY10P,Destiny 2,TRIALS! STILL HAVE COVID :/,2528,2021-08-06 16:49:54,2021-08-06T18:06:02.723298
84,Loeya,Fortnite,ARIANA GRANDE RIFT EVENT 12AM CEST - !fnatic ,2446,2021-08-06 07:35:09,2021-08-06T18:06:02.723298
85,Jay3,Overwatch,WINS on top of WINS on top of WINS | !gfuel !corsair !social,2423,2021-08-06 14:49:30,2021-08-06T18:06:02.723298
86,Distortion2,Back 4 Blood,[8-12 HR] CHARITY STREAM | Back 4 Blood NIGHTMARE (DROPS ON) | !charity !clan !sickkids #sponsored,2418,2021-08-06 12:01:50,2021-08-06T18:06:02.723298
87,itmeJP,Just Chatting,!JPNN - Daily Gaming News | !ff14mount | !jpedia | Twitter: @itmeJP @DroppedFrames @WhiskeySweet @MCUcrew,2407,2021-08-06 15:56:36,2021-08-06T18:06:02.723298
88,Sacriel,Back 4 Blood,⚡ BACK 4 BLOOD EARLY ACCESS ⚡ DROPS || Follow @Sacriel on socials ,2380,2021-08-06 16:15:05,2021-08-06T18:06:02.723298
89,Naguura,Final Fantasy XIV Online,First time FFXIV as a WoW veteran!  - !FFXIV - !thepit,2358,2021-08-06 11:41:25,2021-08-06T18:06:02.723298
90,Nidas,Grand Theft Auto V,SUPERHUMAN CEO of CEO's | Road to 4k subs !socials,2335,2021-08-06 14:25:19,2021-08-06T18:06:02.723298
91,aDrive,Pokémon Unite,MASTERS! Best Crustle in NA! !Patch !Merch,2211,2021-08-06 15:30:08,2021-08-06T18:06:02.723298
92,TeosGame,Back 4 Blood,Get your Bloody !Drops with Teo & The Boys | Sponsored by WB Games,2201,2021-08-06 16:51:39,2021-08-06T18:06:02.723298
93,Rebecca_Eollands,Slots,💎 $50K GIVEAWAY & $50 SIGNUP BONUS 💎Passive Betting Strategy for $200+/day💎 Read below stream to try yourself 💎,2186,2021-08-06 17:55:56,2021-08-06T18:06:02.723298
94,Jankos,League of Legends,MADE IT TO PLAYOFFS EZ CLAP. The best player in the world pushing S11 !YT,2115,2021-08-06 17:56:50,2021-08-06T18:06:02.723298
95,allkeyshop_tv,Just Chatting,24/7 Daily Game Deals / Giveaways - More info under the stream,2110,2021-08-06 07:19:01,2021-08-06T18:06:02.723298
96,Nick28T,FIFA 21,FUT IN AUGUST | CO-OP MY CAREER WITH NEP S2 | MYTEAM MOOSE MOTORSPORT CAREER S1 | LN8 APEX ? | Socials: @Nick28T,2064,2021-08-06 16:05:28,2021-08-06T18:06:02.723298
97,Incon,SMITE,FUELED UP FRIDAY! !Gfuel !Surfshark,2053,2021-08-06 12:06:13,2021-08-06T18:06:02.723298
98,chess24,Chess,"$1.6M MCCT | Chessable Masters | Day 7 | D. Howell, J. Houska & K. Snare",2053,2021-08-06 14:42:51,2021-08-06T18:06:02.723298
99,StaysafeTV,Bless Unleashed,🔴BLESS UNLEASHED - INSANE GAMER,2043,2021-08-06 13:23:33,2021-08-06T18:06:02.723298
