,user_name,game_name,title,viewer_count,started_at,api_call_time
0,shroud,VALORANT, #VCTPartner  ICELAND LAN!! |    Follow @shroud on socials,182132,2021-05-24 14:39:14,2021-05-24T20:06:19.592029
1,xQcOW,Resident Evil Village,BANNED OUTCAST MAN LOSES MIND TO RANDOM MINDBOGGLING VIDEO GAMES PIXELS BUT SOMEHOW COMES OUT ON TOP (GONE TERRIBLY WRONG)(FALSE TITLE),111245,2021-05-24 17:31:51,2021-05-24T20:06:19.592029
2,VALORANT,VALORANT,Version1 vs Crazy Raccoon - VCT Masters Reykjavík,73069,2021-05-24 14:31:13,2021-05-24T20:06:19.592029
3,NICKMERCS,Call of Duty: Warzone,Fraggin' | Code: MFAM | @NICKMERCS,72748,2021-05-24 16:38:06,2021-05-24T20:06:19.592029
4,Mizkif,Just Chatting,OTK SCHOOLED EP 5 ft OTK SCHLATT powered by Cash App,54795,2021-05-24 19:06:55,2021-05-24T20:06:19.592029
5,TimTheTatman,Call of Duty: Warzone,fat,43535,2021-05-24 15:17:42,2021-05-24T20:06:19.592029
6,JackManifoldTV,Five Nights at Freddy's: Help Wanted,FNAF VR TIME!!! [!TW],41718,2021-05-24 19:00:17,2021-05-24T20:06:19.592029
7,Philza,Minecraft,Dream SMP - i need pumpkinssss,39182,2021-05-24 16:54:14,2021-05-24T20:06:19.592029
8,loltyler1,League of Legends,WATER !  is drinking goods but not no ? that ways always going for but tomorrow ? TUESDAY .,33824,2021-05-24 18:40:22,2021-05-24T20:06:19.592029
9,HasanAbi,Just Chatting,NEWSTIME ON A MONDAY - BELARUS PLANE HIJACKING--  LIZ CHENEY SUCKS- LOUISIANA POLICE MURDER COVERUP,30733,2021-05-24 18:07:11,2021-05-24T20:06:19.592029
10,Castro_1021,FIFA 21,streamer packing Ronaldo.     !freepack   @Castro1021    ,27338,2021-05-24 15:35:08,2021-05-24T20:06:19.592029
11,buddha,Grand Theft Auto V,Lang Buddha - NoPixel 3.0,26278,2021-05-24 15:59:46,2021-05-24T20:06:19.592029
12,ROSHTEIN,Slots,⭐ €696.000 - ⭐ €1 MIL WIN - !RECORD 💠 check - !MBIT for 150% NON-STICKY💠!TROPICAL for 150%💠 !SUNPURA for 150%,24100,2021-05-24 11:55:55,2021-05-24T20:06:19.592029
13,Maximilian_DOOD,Mortal Kombat X,Maximilian_Dood Presents: MKX Lives! Powered by Twitch Rivals,21051,2021-05-24 18:50:01,2021-05-24T20:06:19.592029
14,Tfue,Call of Duty: Warzone,2v2 Tournament (9.69 KD),17215,2021-05-24 11:41:08,2021-05-24T20:06:19.592029
15,Sykkuno,Just Chatting,return of amongus,16710,2021-05-24 19:55:53,2021-05-24T20:06:19.592029
16,ThisIsNotGeorgeNotFound,Among Us,INSANE AMONG US LOBBY (NOT SUS!),15740,2021-05-24 20:01:00,2021-05-24T20:06:19.592029
