,user_name,game_name,title,viewer_count,started_at,api_call_time
0,GamesDoneQuick,K-Shoot Mania,Summer Games Done Quick 2021 Online - Benefiting Doctors Without Borders - K-Shoot Mania,69068,2021-07-04 14:49:29,2021-07-05T00:06:07.298083
1,xQcOW,Grand Theft Auto V,NoPixel WL | TOP TIER CADET PP ERRADICATES CRIME THROUGHOUT THE CITY WITH EASE (RUST TOMORROW),59134,2021-07-04 16:54:05,2021-07-05T00:06:07.298083
2,LCS,League of Legends,Team Liquid vs. FlyQuest | Week 5 Day 3 | LCS Summer Split (2021),57321,2021-07-04 18:30:44,2021-07-05T00:06:07.298083
3,Mizkif,Just Chatting,EROBB221 MY SON IS FINALLY HERE,40305,2021-07-04 20:11:27,2021-07-05T00:06:07.298083
4,Sykkuno,Grand Theft Auto V,chill day,26749,2021-07-04 22:32:30,2021-07-05T00:06:07.298083
5,sodapoppin,Just Chatting,"1v1ing Subs, winner gets $100 | www.sodapoppin.shop (Discount code: POOR)",24628,2021-07-04 19:30:44,2021-07-05T00:06:07.298083
6,Doublelift,League of Legends,Doublelift - ALPHARI SPECIAL EPISODE #LCSWatchParty,24028,2021-07-04 19:17:06,2021-07-05T00:06:07.298083
7,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | NoPixel | !youtube !newvid,19524,2021-07-04 21:01:21,2021-07-05T00:06:07.298083
8,LVNDMARK,Escape from Tarkov,[LVL 40] NEW !MERCH | !WIPE | !GFUEL | !MERCH | @lvndmark_tv on socials,18464,2021-07-04 19:36:31,2021-07-05T00:06:07.298083
9,Pestily,Escape from Tarkov,TARKOV TIME | 50 DAY SUBATHON | !MEME | !SUBATHON,13799,2021-07-03 19:17:07,2021-07-05T00:06:07.298083
10,AnthonyZ,Grand Theft Auto V,!GIVEAWAY !vault | Tony Corleone | NoPixel WL | LIVE MON-FRI 9:30AM CT,13454,2021-07-04 18:35:43,2021-07-05T00:06:07.298083
11,Amouranth,"Pools, Hot Tubs, and Beaches",BIKINI HOT TUB STREAM🍑4K🍑!downbad !s !social💦!instagram: @amouranth💦,12724,2021-07-04 17:22:46,2021-07-05T00:06:07.298083
12,EsfandTV,Broforce,HOLY CRUSADER FIGHTS FOR FREEDOM WITH HOT DUDES,12718,2021-07-04 19:29:14,2021-07-05T00:06:07.298083
13,summit1g,Max Payne 3,Max Payne 3 Any% Speedrun. Merch dropped summit1g.gg  [ @summit1g ],12366,2021-07-04 20:39:27,2021-07-05T00:06:07.298083
14,sweetdreams,Apex Legends,NRG Sweet ~ Pubs then games with Waz/Carson!,11979,2021-07-04 20:37:36,2021-07-05T00:06:07.298083
15,hannahxxrose,Minecraft,Minecraft Bedwars on Hypixel | added a mousecam today! 🌹 !newvid,9718,2021-07-04 23:10:54,2021-07-05T00:06:07.298083
16,imls,League of Legends,T1 LS | TL vs FLY #LCSWatchParty w/Nemesis !Youtube daily !Patreon 11.13 Tierlist !spotify !T1Shop !blitz !podcast,9672,2021-07-04 19:00:06,2021-07-05T00:06:07.298083
17,CohhCarnage,Final Fantasy XIV Online,"Happy July 4th, American friendos! - Final Fantasy XIV! (Class quests & more!) - Jenova / Arcanist - !NewHouseMonth - !Bike - cohhGV",9546,2021-07-04 22:36:07,2021-07-05T00:06:07.298083
18,Zerkaa,Grand Theft Auto V,TOMMY TATE | NoPixel WL | !nprules and !blue,9003,2021-07-04 22:11:02,2021-07-05T00:06:07.298083
19,vinnie,VALORANT,5 stacking w da boys in silver,8043,2021-07-04 22:14:01,2021-07-05T00:06:07.298083
20,AyeZee,Slots,"18+ | 🎯 ROAD TO $2M ($1M ACHIEVED) - $10,000 CASH !GIVEAWAY | !rollbit for most player rewarding casino 🔥",7793,2021-07-04 18:35:24,2021-07-05T00:06:07.298083
21,lilypichu,Genshin Impact,saving up for ayayayayaka,7059,2021-07-04 21:55:02,2021-07-05T00:06:07.298083
22,Destroy,Call of Duty: Warzone,chill vibes Sunday // 4th of July vibes + warzone slaying!,6714,2021-07-04 18:19:40,2021-07-05T00:06:07.298083
23,Jinnytty,Just Chatting,4th of July in New York!,6659,2021-07-04 15:12:28,2021-07-05T00:06:07.298083
24,VonDice,Slots,"🎲€151 000 - 95 BONUSES 🎲NEW STUDIO PREMIERE! CHECK !BOS -NEW RECORD! SIGNUP ON !GAMDOM WITH ""VONDICE"" FOR CASH RAFFLES ",6353,2021-07-04 17:34:18,2021-07-05T00:06:07.298083
25,sneakylol,League of Legends,Sneaky | L C S #LCSWatchParty,6089,2021-07-04 20:12:21,2021-07-05T00:06:07.298083
26,richwcampbell,Final Fantasy XIV Online,Best Summoner in World | FF14 is the Future,5864,2021-07-04 23:13:55,2021-07-05T00:06:07.298083
27,Jasmine_Richards,Slots,💎$50K GIVEAWAY ($400K START)💎Passive Betting Strategy for $200+/day💎Type !stake in chat to try yourself💎,5691,2021-07-04 23:57:08,2021-07-05T00:06:07.298083
