,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,8956580,45039,1181534,7794,2021-05-28T14:37:07.257966
1,SORRYLAG,The Legend of Zelda: Breath of the Lag,2021-05-27T16:30:08Z,179083,2931,38157,115,2021-05-28T14:37:07.257966
2,clay4Kiki,Friday Night Funkin&#39; - Tricky&#39;s clown room Mod,2021-05-26T18:02:40Z,1141709,406,13979,791,2021-05-28T14:37:07.257966
3,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,114633627,357833,6571631,209116,2021-05-28T14:37:07.257966
4,JustinBieberVEVO,Justin Bieber - Peaches / Hold On (Live On The Voice / 2021),2021-05-27T17:33:27Z,642903,6597,76591,757,2021-05-28T14:37:07.257966
5,The Late Show with Stephen Colbert,BTS Is Ready To Break The Internet With These New Hand Gestures,2021-05-26T04:05:00Z,3048284,25000,448940,1660,2021-05-28T14:37:07.257966
6,Nintendo,Sonic Colors: Ultimate - Announcement Trailer - Nintendo Switch,2021-05-27T16:15:01Z,639907,7187,43181,861,2021-05-28T14:37:07.257966
7,PlayStation,Horizon Forbidden West - State of Play Gameplay Reveal | PS5,2021-05-27T21:20:56Z,2191511,12722,130559,2395,2021-05-28T14:37:07.257966
8,NEUTRAL DROP,Camerman&#39;s Friends Love This Incredible Gift From A Jeep #Shorts,2021-05-23T17:00:25Z,5574093,1771,101090,15148,2021-05-28T14:37:07.257966
9,Entertainment Tonight,Friends Reunion: Jennifer Aniston and David Schwimmer Reveal REAL LIFE Crushes on Each Other,2021-05-27T16:02:48Z,1399557,1554,21793,506,2021-05-28T14:37:07.257966
10,Technoblade,I Became the Mayor of Skyblock,2021-05-26T19:28:28Z,3272953,44932,447479,1797,2021-05-28T14:37:07.257966
11,RuPaul's Drag Race,Meet the Queens of All Stars 6! | RuPaul&#39;s Drag Race,2021-05-26T18:33:29Z,1456173,7848,50665,748,2021-05-28T14:37:07.257966
12,Sally Is a Dog,Letting my DOG pick my Warzone loadout,2021-05-27T11:30:05Z,424575,239,34754,674,2021-05-28T14:37:07.257966
13,CarryMinati,THE LAND OF BIGG BOSS | CARRYMINATI,2021-05-23T15:50:44Z,27281855,333163,3559748,70902,2021-05-28T14:37:07.257966
14,First We Feast,Jack Harlow Returns to the Studio to Eat Spicy Wings | Hot Ones,2021-05-27T15:00:14Z,568213,2824,33714,386,2021-05-28T14:37:07.257966
15,5-Minute Crafts LIKE,TRENDY TIKTOK PHONE CASE IDEAS | POP IT! | Creative DIYs and Crafts To Try!,2021-05-24T15:00:07Z,5579371,621,44715,8731,2021-05-28T14:37:07.257966
16,LowLife Entertainment,🥶🥶Stay Flee Get Lizzy feat. Fredo &amp; Central Cee - Meant To Be (Official Video) [UK REACTION],2021-05-28T11:55:37Z,585815,2444,55326,356,2021-05-28T14:37:07.257966
17,Bailey Sarian,Dark History Podcast: Trailer,2021-05-27T16:00:12Z,562112,9273,110342,295,2021-05-28T14:37:07.257966
18,WadZee,I Transformed the OVERWORLD into the END in Minecraft Hardcore (#43),2021-05-26T17:03:18Z,2154014,19211,168328,1269,2021-05-28T14:37:07.257966
19,Universal Pictures,Old - Official Trailer [HD],2021-05-27T14:59:42Z,1296456,1425,16669,499,2021-05-28T14:37:07.257966
20,Rachit Rojha,LOCKDOWN WITH COUSIN || Rachit Rojha,2021-05-26T03:29:39Z,3721174,16838,102450,11826,2021-05-28T14:37:07.257966
21,Grian,Hermitcraft 7: Episode 77 - THE END,2021-05-27T17:00:09Z,1460672,23839,146585,613,2021-05-28T14:37:07.257966
