,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,14131048,24899,129775,19229,2021-06-09T14:37:06.105834
1,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser01,2021-06-06T14:59:57Z,8419254,60274,584422,7087,2021-06-09T14:37:06.105834
2,Coldplay,Coldplay - Higher Power (Official Video),2021-06-08T16:00:12Z,1193446,10308,116345,1300,2021-06-09T14:37:06.105834
3,FORMULA 1,Race Highlights | 2021 Azerbaijan Grand Prix,2021-06-06T15:10:16Z,7939166,13849,184050,2308,2021-06-09T14:37:06.105834
4,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser02,2021-06-07T14:59:58Z,6586028,56948,573371,7772,2021-06-09T14:37:06.105834
5,J Balvin,"OTRO FILI - J BALVIN, JAY WHEELER (OFFICIAL TRAILER)",2021-06-08T15:00:24Z,436832,1724,35077,568,2021-06-09T14:37:06.105834
6,TheGrefg,MI NUEVO PC - TheGrefg,2021-06-06T19:34:53Z,3176384,17164,352709,4604,2021-06-09T14:37:06.105834
7,Justin Bieber,"Justin Bieber - Peaches (Remix) ft. Ludacris, Usher &amp; Snoop Dogg",2021-06-07T04:00:05Z,2130565,16080,216004,3053,2021-06-09T14:37:06.105834
8,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,35743866,150286,2402155,77915,2021-06-09T14:37:06.105834
9,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,1666849,8410,91095,514,2021-06-09T14:37:06.105834
10,doominator gaming,FORTNITE SEASON 7! EVERYTHING YOU DID NOT KNOW,2021-06-08T12:00:10Z,1387388,4364,61307,1120,2021-06-09T14:37:06.105834
11,Vogue,Selena Gomez  Breaks Down 15 Looks From 2007 to Now | Life in Looks | Vogue,2021-06-08T16:00:04Z,1703095,7657,147733,938,2021-06-09T14:37:06.105834
12,Awesome Alex 5.0,FORTNITE SEASON 7 IS HERE!! PART 1.,2021-06-08T06:22:07Z,1630048,4358,67367,1802,2021-06-09T14:37:06.105834
13,Entertainment Tonight,Logan Paul and Floyd Mayweather Fight HIGHLIGHTS,2021-06-07T17:21:55Z,2737273,4048,26089,6264,2021-06-09T14:37:06.105834
14,FiLLo9Ϟ,تحليل التلميحة الاخيره(جبن يعطيك هيل😮),2021-06-07T17:57:27Z,4606571,23035,202467,5937,2021-06-09T14:37:06.105834
15,dednahype,Monster vs Dad. Dednahype show #shorts,2021-06-08T07:00:53Z,16380223,3111,637319,26156,2021-06-09T14:37:06.105834
16,SecondsOut,Floyd Mayweather&#39;s IMMEDIATE REACTION after exhibition fight vs Logan Paul | Showtime Boxing,2021-06-07T04:17:19Z,2102578,5849,21303,1680,2021-06-09T14:37:06.105834
17,Fortnite Fun TV,Turn into egg - Tutorial #Shorts,2021-05-23T19:29:35Z,69001697,1512,2377590,71060,2021-06-09T14:37:06.105834
18,Lachlan,*NEW* SEASON 7 Rick &amp; Morty BATTLEPASS In Fortnite! (Superman + More),2021-06-08T09:03:59Z,1319853,2306,44891,1378,2021-06-09T14:37:06.105834
19,Lachlan,Welcome to Fortnite Season 7! (Best Season Ever),2021-06-08T15:29:47Z,1233705,2947,60507,1014,2021-06-09T14:37:06.105834
20,AussieAntics,Tilted Towers Returning? | First Look at New Tourneys | Bugha and Mongraals New Teams,2021-06-09T13:00:35Z,1733023,4922,71705,855,2021-06-09T14:37:06.105834
21,Logan Paul,My Last Words To Floyd Mayweather...,2021-06-06T04:19:19Z,5737060,28857,348831,13189,2021-06-09T14:37:06.105834
22,zoom,BTS ft. Sakshma Srivastav | Indian Interview | E NOW | Exclusive,2021-06-05T09:00:13Z,7156884,96361,803534,15687,2021-06-09T14:37:06.105834
23,TheJustin05,NEW FEATURES 1.17 | MINECRAFT BEDROCK,2021-06-09T14:26:22Z,380040,2373,20575,710,2021-06-09T14:37:06.105834
24,More SypherPK,Reacting to Fortnite SEASON 7 Trailer! (Battlepass Reaction + Story Trailer),2021-06-08T06:50:00Z,693246,2276,28822,527,2021-06-09T14:37:06.105834
25,Mina Moon,1 minute of Faze Jarvis Training | YouTube VS TikTok,2021-06-08T15:00:01Z,923166,4196,65303,642,2021-06-09T14:37:06.105834
26,DanTDM Live,Fortnite Season 7 Actually Added This..,2021-06-08T09:40:56Z,533800,2436,22105,360,2021-06-09T14:37:06.105834
27,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -2 ) || Rachit Rojha,2021-06-06T04:07:00Z,5704600,18048,203946,14835,2021-06-09T14:37:06.105834
28,Urban Roosters,MKS vs ZAINA | #FMSARGENTINA - Play Off | Urban Roosters,2021-06-05T20:00:13Z,671411,4188,40817,1264,2021-06-09T14:37:06.105834
29,J053F,Todo sobre Tricky The Clown(Vs Clown) - Friday Night Funkin (FNF) PARTE 2,2021-06-06T00:49:40Z,558778,3039,20547,305,2021-06-09T14:37:06.105834
30,WadZee,I Built a DRAGON in Minecraft Hardcore (#44),2021-06-07T20:10:02Z,1320691,16395,134913,733,2021-06-09T14:37:06.105834
31,Technoblade,Visiting Dream [Dream SMP],2021-06-06T20:05:28Z,4962786,21188,373957,2401,2021-06-09T14:37:06.105834
32,Triggered Insaan,Great Khali&#39;s Instagram is The Funniest - Try Not To Laugh Challenge vs My Sister,2021-06-05T07:00:02Z,9139454,59351,975875,26318,2021-06-09T14:37:06.105834
33,Ali-A,*NEW* Season 7 is HERE - EVERYTHING NEW! (Fortnite Chapter 2 Season 7 Update),2021-06-08T13:14:01Z,855761,2117,41655,649,2021-06-09T14:37:06.105834
34,KAS 10,Minecraft 1.17 is here!,2021-06-08T18:57:53Z,485327,2535,23015,392,2021-06-09T14:37:06.105834
35,Jennrea,I&#39;M SO JEALOUS! Reacting to Tom Simons - I Bought A Water Park,2021-06-09T12:39:44Z,2755844,25733,487381,1233,2021-06-09T14:37:06.105834
36,merrelltwins,Twin Telepathy Test in Different Rooms! *kinda creepy* - Merrell Twins,2021-06-08T16:00:31Z,280580,2311,23543,205,2021-06-09T14:37:06.105834
