,user_name,game_name,title,viewer_count,started_at,api_call_time
0,WilburSoot,GeoGuessr,"theres lots of countries. out there, and we can explor e them togehter :-)",66643,2021-06-18 21:31:59,2021-06-18T22:06:02.406837
1,LCS,League of Legends,Week 3 Day 1 | LCS Summer Split (2021),47424,2021-06-18 20:31:13,2021-06-18T22:06:02.406837
2,tommyinnitalt,Terraria,chatting bout stuff,44487,2021-06-18 20:54:01,2021-06-18T22:06:02.406837
3,TubboLIVE,Just Chatting,Creative Stream Adobe #ad,41876,2021-06-18 20:27:54,2021-06-18T22:06:02.406837
4,HasanAbi,Just Chatting,REACTLORD HOGWATCH,32072,2021-06-18 17:59:25,2021-06-18T22:06:02.406837
5,Mizkif,Just Chatting,I HAVE SOMETHING TO SHOW YOU ,30271,2021-06-18 19:43:14,2021-06-18T22:06:02.406837
6,TimTheTatman,Call of Duty: Warzone,NEW MERCH! GET IT BEFORE ITS GONE! timthetatman.com/merch ,30036,2021-06-18 15:27:32,2021-06-18T22:06:02.406837
7,sodapoppin,Dead by Daylight,"Vtuber debut, variety Fanart hashtag: #sodART | www.sodapoppin.shop (Discount code: POOR)",29356,2021-06-18 18:48:35,2021-06-18T22:06:02.406837
8,buddha,Grand Theft Auto V,VAULT DAY - Lang Buddha - NoPixel | !website !tiktok,27202,2021-06-18 16:18:22,2021-06-18T22:06:02.406837
9,summit1g,Grand Theft Auto V,NoPixel Main. Merch dropped summit1g.gg  [ @summit1g ],26536,2021-06-18 20:14:19,2021-06-18T22:06:02.406837
10,shroud,VALORANT,Customs on test Client!! | Follow @shroud on socials,26042,2021-06-18 18:40:41,2021-06-18T22:06:02.406837
11,Sykkuno,Grand Theft Auto V,just a guy whos a hacker for fun goes to the vault,23976,2021-06-18 21:19:25,2021-06-18T22:06:02.406837
12,Amouranth,ASMR,👅ASMR EARLICKING COSPLAY YOGA🍑!s !social💦!instagram: @amouranth💦,21142,2021-06-18 17:20:34,2021-06-18T22:06:02.406837
13,NICKMERCS,Fitness & Health,Chest and Traps | Code: MFAM | @NICKMERCS,19171,2021-06-18 15:52:02,2021-06-18T22:06:02.406837
14,SmiteGame,SMITE,SMITE Pro League Phase 1 Playoffs: Quarterfinals,17090,2021-06-18 16:31:05,2021-06-18T22:06:02.406837
15,Indiefoxx,ASMR,💗 4K ASMR EAR LICKING! YOGA POSE 💗 💗!s !socials 💗💗 IG:indiefoxx.tv,16352,2021-06-18 16:23:47,2021-06-18T22:06:02.406837
16,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | NoPixel | !youtube !newvid,15908,2021-06-18 19:20:19,2021-06-18T22:06:02.406837
17,Arcadum,Dungeons & Dragons,Otikata's Curse Ep 1,15668,2021-06-18 20:51:45,2021-06-18T22:06:02.406837
18,Quin69,Terraria,WALL OF FLESH + HARDMODE TODAY OR DEATH. | ULTRA HC PERMA-DEATH TERRARIA!!,15103,2021-06-18 14:01:47,2021-06-18T22:06:02.406837
19,triciaisabirdy,Just Chatting,Happy International Sushi Day! Sashimi Boat,14645,2021-06-18 20:54:59,2021-06-18T22:06:02.406837
20,GMHikaru,Chess,Analyzing Levy's game in Las Vegas Live! | PR Casino on the side | !newvid,14013,2021-06-18 15:56:04,2021-06-18T22:06:02.406837
