,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Slots,+18 !stake MAN GAMBLES HIS 401K AWAY IN MINUTES,129587,2021-05-27 19:51:09,2021-05-28T01:06:07.619680
1,RanbooLive,Life is Strange,Being strange? Idk I sure hope it does! (TW FOR UNSETTLING CONTENT. BE SAFE!),90853,2021-05-27 21:30:04,2021-05-28T01:06:07.619680
2,loltyler1,League of Legends,ANGER HIM ! AND WHAT happen ? well finder the way outs if do it lol not going liked this !,44141,2021-05-27 15:58:13,2021-05-28T01:06:07.619680
3,Sykkuno,Grand Theft Auto V,yuno does the things !,43706,2021-05-27 17:31:32,2021-05-28T01:06:07.619680
4,shroud,Conan Exiles,[drops enabled] !Conan Exiles Isle of Siptah #ad | Follow @shroud on socials,36349,2021-05-27 14:52:19,2021-05-28T01:06:07.619680
5,HasanAbi,Just Chatting,"NEW COUPLE, SAME CHICKEN. 90DAY NOW!!! | !texas !podcast",29483,2021-05-27 18:35:34,2021-05-28T01:06:07.619680
6,MOONMOON,Grand Theft Auto V,[powergaming] NoPixel cop | tasing any criminal in range instantly,27509,2021-05-27 22:22:44,2021-05-28T01:06:07.619680
7,RiceGum,Just Chatting,I need a GF! OMG,20545,2021-05-27 23:28:16,2021-05-28T01:06:07.619680
8,ludwig,Just Chatting,STREAMER OF THE YEAR XQC'S BEST FRIEND LIVE IN TEXAS,20483,2021-05-27 23:07:07,2021-05-28T01:06:07.619680
9,Mizkif,Conan Exiles,PLAYING CONAN EXILES WITH SHROUD! New Conan Exiles DLC: Isles of Siptah !conan #ad,19486,2021-05-27 22:23:01,2021-05-28T01:06:07.619680
10,buddha,Grand Theft Auto V,VAULT DAY - Lang Buddha - NoPixel,18577,2021-05-27 16:07:36,2021-05-28T01:06:07.619680
11,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | GTA V RP | NoPixel | !youtube !newvid,17949,2021-05-27 19:59:31,2021-05-28T01:06:07.619680
12,pokimane,VALORANT,diamond solo q climb 💪😤,15503,2021-05-27 20:26:47,2021-05-28T01:06:07.619680
13,agrandeao,Special Events,iHeart Radio Music Awards 2021,14929,2021-05-27 23:55:43,2021-05-28T01:06:07.619680
14,DiazBiffle,Call of Duty: Warzone,25k Code Red Tourney | !scuf | !gfuel | !youtube | @DiazBiffle,14904,2021-05-27 20:05:17,2021-05-28T01:06:07.619680
15,luxx,League of Legends: Wild Rift,I am a Samsung Mobile Hero!⭐🎵🌠🎶⭐ opening a very cool Samsung VIP box & playing on my Galaxy S21 #ad powered by Samsung Galaxy,14310,2021-05-27 22:07:23,2021-05-28T01:06:07.619680
16,Doublelift,League of Legends,Doublelift - seeing how ADC feels after the patch,11742,2021-05-27 19:54:58,2021-05-28T01:06:07.619680
17,btscsgo,Counter-Strike: Global Offensive,LIVE: Extra Salt vs EXTREMUM (Bo3) - cs_summit 8 NA RMR - Playoffs: Day 2,11507,2021-05-27 21:00:59,2021-05-28T01:06:07.619680
18,HusKerrs,Call of Duty: Warzone,"$25,000 Code Red Tournament !giveaway !slayout | Follow @HusKerrs on all !Socials !GFuel",10719,2021-05-27 18:15:58,2021-05-28T01:06:07.619680
19,LVNDMARK,Escape from Tarkov,FILTER EMOTE | !YOUTUBE | !GFUEL | !MERCH | Follow @LVNDMARK_tv on socials,10497,2021-05-27 19:35:54,2021-05-28T01:06:07.619680
20,Ramee,Grand Theft Auto V,Ramee | !Twitter | NoPixel | Chang Gang ,10425,2021-05-27 19:04:04,2021-05-28T01:06:07.619680
21,ChilledChaos,Among Us,AMONG US x TOWN OF SALEM MOD! (Among Us w/ Friends),8972,2021-05-27 18:40:13,2021-05-28T01:06:07.619680
22,futs0004,,,7967,2021-05-27 23:05:46,2021-05-28T01:06:07.619680
23,Punz,Minecraft,TWITCH RIVALS | !gfuel !merch | @Punztw on Twitter and Insta,7872,2021-05-27 19:56:49,2021-05-28T01:06:07.619680
24,BeyondTheSummit,Dota 2,LIVE: 4 Zoomers vs. EgoBoys (Bo2) - LOOT.BET Pro Series 6: NA/SA Group Stage w/ KMart & ET,7613,2021-05-27 14:25:29,2021-05-28T01:06:07.619680
25,fuslie,Grand Theft Auto V,APRIL FOOZE | GTA RP NO PIXEL 3.0 ,7514,2021-05-27 22:19:15,2021-05-28T01:06:07.619680
26,Tectone,Genshin Impact,MIMI TOMO ROMANCING HILLICHURLS (HOPE I DON'T GET PREGNANT CX),7098,2021-05-27 23:12:27,2021-05-28T01:06:07.619680
27,daltoosh,Apex Legends,INTENSE CRAZY SWEATY ARENA QUEUE SNIPES WITH CRACKED GAMERS !yt,6950,2021-05-27 20:33:35,2021-05-28T01:06:07.619680
28,SmallAnt,Minecraft,BEATING DREAMS SPEEDRUN (I need to save 7s),6857,2021-05-27 20:21:54,2021-05-28T01:06:07.619680
29,Ninja,Final Fantasy XI Online,"[Wings] FFXI addict WingsXI.com | SUPER CHILL stream today, hang out, vibe LEVELING | ",6782,2021-05-27 17:05:46,2021-05-28T01:06:07.619680
30,Kiyoon,Teamfight Tactics,"TSM Kiyoon | 1265 LP START | it clicked, 3 star your kids at 6 | !yt !blitz
",6612,2021-05-27 20:21:35,2021-05-28T01:06:07.619680
31,masondota2,Dota 2,+1000MMR IN 6 DAYS,6347,2021-05-27 19:46:47,2021-05-28T01:06:07.619680
32,Indiefoxx,"Pools, Hot Tubs, and Beaches",🍒GOT JUST DANCE FOR MY JACUZZI🍒👀💗IG:indiefoxx.tv💗!socials 💗 !incent,5485,2021-05-27 19:31:42,2021-05-28T01:06:07.619680
33,ironmouse,Knockout City,ONCE AGAIN I MAKE A BAD DECISION WHEN WILL I LEARN,5411,2021-05-27 23:22:03,2021-05-28T01:06:07.619680
34,BotezLive,Just Chatting,reacts | !chess !insta,5243,2021-05-27 21:59:14,2021-05-28T01:06:07.619680
35,Rescue,Dead by Daylight,Click here for pandas,5220,2021-05-27 18:53:34,2021-05-28T01:06:07.619680
36,VALORANT,VALORANT,(REBROADCAST) NUTURN Gaming vs Version1 - VCT Masters Reykjavík,5144,2021-05-27 23:36:07,2021-05-28T01:06:07.619680
37,lilypichu,Eternal Return: Black Survival,borgor,5049,2021-05-27 21:28:05,2021-05-28T01:06:07.619680
38,Albralelie,Apex Legends,Evaluating the value of life while pubbing in apex,5043,2021-05-27 04:06:40,2021-05-28T01:06:07.619680
39,QuarterJade,VALORANT,hello fellow gamers,4905,2021-05-27 20:36:13,2021-05-28T01:06:07.619680
40,NickEh30,Fortnite,(Drops) Semi Finals of Creative Mayhem Tourney!,4807,2021-05-28 00:30:50,2021-05-28T01:06:07.619680
41,NBA2KLeague,NBA 2K21,Season 4 Week 1  - Bounce Pass Thursdays,4672,2021-05-27 22:45:06,2021-05-28T01:06:07.619680
42,Pieface23,F1 2020,(UK) Xbox Open Lobby!,4569,2021-05-27 21:39:52,2021-05-28T01:06:07.619680
43,snuffy,Just Chatting,we watch funny video and we cry | ( ᵔ︠ ᴗ ︡ᵔ) vtuber !merch !links !gfuel,4518,2021-05-27 22:34:24,2021-05-28T01:06:07.619680
44,DuelLinksMeta,Yu-Gi-Oh! Duel Links,New Box Opening Day! Red Dragon Archfiend! Wisel Counters Harpies!?,4498,2021-05-27 23:43:42,2021-05-28T01:06:07.619680
45,CDawgVA,Knockout City,Suffering once again with Ironmouse | !ironmouse !squad,4453,2021-05-28 00:24:30,2021-05-28T01:06:07.619680
46,Tomato,Conan Exiles,Tomato and Dave say 'no' to weapons. Punch instead. Punch very hard. (Conan Exiles Permadeath),4388,2021-05-27 19:01:06,2021-05-28T01:06:07.619680
47,The_Happy_Hob,Dark Souls III,The Final Bet! !newbet - PYRO All Boss No Hit Run Prep /w DLC [122] [Chapter 1896: 100 subs everyday until homeless],4086,2021-05-27 17:50:56,2021-05-28T01:06:07.619680
48,CollegiateEsportsInv,Fortnite,Collegiate Esports Invitational: Day 2 Presented by Jersey Mikes!,4057,2021-05-27 21:50:34,2021-05-28T01:06:07.619680
49,IMPACTWrestling,Sports,"IMPACT! TONIGHT at 8/7c - Sami Callihan Kicks Off The Show, 10 KO Tag, TJP and Bahh vs. Petey and Alexander, VBD Address IMPACT and MORE! ",3982,2021-05-27 22:48:57,2021-05-28T01:06:07.619680
50,Scarra,Eternal Return: Black Survival,new !offlinetv vid out | tft -> erbs with lily,3980,2021-05-27 16:58:55,2021-05-28T01:06:07.619680
51,SquishyMuffinz,Rocket League,ROAD TO 1 MILLI | Chillin | follow me @SquishyMuffinz,3979,2021-05-27 22:07:50,2021-05-28T01:06:07.619680
52,hexy,Dead by Daylight,NEW STUFF HOLY MOLLY - #SAFEMOON HODL 🚀 - @hexytv,3954,2021-05-27 19:33:12,2021-05-28T01:06:07.619680
53,Yassuo,Slots,18+ DEGEN GAMBLE 20K RAW START !rollbit #ad Hopefully I can finally win one day XD?XD,3942,2021-05-28 00:32:22,2021-05-28T01:06:07.619680
54,KYR_SP33DY,Minecraft,Minecraft Twitch Rivals but I suck and have no sprint key.,3863,2021-05-27 19:31:41,2021-05-28T01:06:07.619680
55,Nightblue3,Bloons TD 6,CRACKO MODE UNFATHOMABLE ACTIONS PER MINUTE CHALLENGER PLAYER,3816,2021-05-27 18:54:00,2021-05-28T01:06:07.619680
56,NiceWigg,Apex Legends,ROAD TO MASTERS WITH GAMECUBE CONTROLLER ON PC (GOLD 4)- WE GOT IT FIXED - !SOCIALS ,3797,2021-05-27 18:44:13,2021-05-28T01:06:07.619680
57,elonmusk02669,Just Chatting,Elon Musk | Bitcoin and Ethereum Discuss !giveaway,3757,2021-05-28 01:01:21,2021-05-28T01:06:07.619680
58,Beaulo,Tom Clancy's Rainbow Six Siege,Yo | !prime !charm !r6loot,3745,2021-05-28 00:06:22,2021-05-28T01:06:07.619680
59,Pestily,Age of Empires II,THE GREAT SHAVE DAY! | !AMA,3607,2021-05-27 18:57:53,2021-05-28T01:06:07.619680
60,Tommey,Call of Duty: Warzone,"2v2 $25,000 Code Red Tournament - 100T @Tommey ",3604,2021-05-27 20:00:12,2021-05-28T01:06:07.619680
61,Payo,World of Warcraft,PREPATCH ROGUE ONE SHOT MACRO - !BONUS VIDEO,3525,2021-05-27 16:52:29,2021-05-28T01:06:07.619680
62,SunBaconRelaxer,Hearthstone,"Top 10 NA, Solary Tournament tmr at 11 AM PST",3401,2021-05-27 22:46:48,2021-05-28T01:06:07.619680
63,NateHill,Fortnite,(Drops Enabled) Creative Mayhem Semis | !positivity !dips,3373,2021-05-27 21:46:48,2021-05-28T01:06:07.619680
64,BoomTV,Call of Duty: Warzone,"$25,000 Warzone Code Red !bracket",3371,2021-05-27 19:49:52,2021-05-28T01:06:07.619680
65,AnthonyZ,Grand Theft Auto V,"!Giveaway | Tony ""GAMBA"" Corleone | NoPixel | STREAMS MON-SAT 9:30AM CT",3369,2021-05-27 20:10:08,2021-05-28T01:06:07.619680
66,Jukeyz,Call of Duty: Warzone,"$25,000 Code Red tourney w/Fifa @9pm BST | !socials !beaver !redbull",3222,2021-05-27 20:08:07,2021-05-28T01:06:07.619680
67,Destroy,Call of Duty: Warzone,Big Money 2v2 Wagers w/ ZLaner!!,3132,2021-05-27 16:46:41,2021-05-28T01:06:07.619680
68,CodeMiko,Just Chatting,AMA (Ask Me Anything),3084,2021-05-27 22:46:32,2021-05-28T01:06:07.619680
69,JustaMinx,Grand Theft Auto V,Saoirse McGregwhore is back in action,3073,2021-05-27 21:40:54,2021-05-28T01:06:07.619680
70,GamesDoneQuick,Super Mario Bros. 3,The First Step - Super Mario Bros. 3,3063,2021-05-27 22:46:07,2021-05-28T01:06:07.619680
71,jorbs,Slay the Spire,"84/100 heart kills in 26th/30 days | shorter day of spire today -> #sponsored look at tainted grail, new roguelite deckbuilder",2954,2021-05-27 21:20:10,2021-05-28T01:06:07.619680
72,chocoTaco,PLAYERUNKNOWN'S BATTLEGROUNDS,TSM chocoTaco || pubg /w swag,2919,2021-05-28 00:04:35,2021-05-28T01:06:07.619680
73,Hungrybox,Super Smash Bros. Ultimate,~200 ENTRANTS! NEW SWITCH PRO?? BRACKET RESET 3 TOURNEY RUN! ~ !box !youtube,2813,2021-05-27 21:58:56,2021-05-28T01:06:07.619680
74,Sanchovies,League of Legends,hi ✂️,2751,2021-05-27 22:48:06,2021-05-28T01:06:07.619680
75,tahifn,Fortnite,67K POINT DUO ARENA W/ SPRITE (QUAL’D FOR GRANDS) | !audio !newvid !org !t3 !sub 1876/1900,2733,2021-05-27 23:12:20,2021-05-28T01:06:07.619680
76,Mathil1,Path of Exile,"Mathil - Pestilent Strike, ramping into endgame and thinking of new build?",2674,2021-05-27 20:02:08,2021-05-28T01:06:07.619680
77,Masayoshi,VALORANT,BEEP BAP BOOP,2659,2021-05-27 20:11:26,2021-05-28T01:06:07.619680
78,Ekuegan,Destiny 2,FARMING !UZUME GODROLL? !YT,2588,2021-05-27 19:53:21,2021-05-28T01:06:07.619680
79,MarineMammalRescue,"Pools, Hot Tubs, and Beaches",🦦 Chill with Rescued Sea Otters 🦦 🪀 NEW TOYS 🐻 THICCEST FUR 🔥 HOTTEST 🔥 #1 Cold Tub 🧊🛁💦🌊 Stream :P,2582,2021-05-27 05:44:53,2021-05-28T01:06:07.619680
80,Granny,Dead by Daylight,‪🍪 DBD Pride !merch #DeadByDaylightPartner 🍪,2550,2021-05-27 22:08:55,2021-05-28T01:06:07.619680
81,BarbarousKing,God of War II,TITAN Mode - God of War 2 Continues,2545,2021-05-27 23:01:25,2021-05-28T01:06:07.619680
