,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,JoseOchoaTV,BTS x Louis Vuitton Fashion Show (BTS ONLY cut),2021-07-07T11:13:23Z,4014529,31629,789206,2256,2021-07-08T20:37:06.192577
1,ArianaGrandeVevo,Ariana Grande - safety net ft. Ty Dolla $ign (Official Live Performance) | Vevo,2021-07-07T16:00:22Z,2944772,28654,390176,2598,2021-07-08T20:37:06.192577
2,All Elite Wrestling,"All the Fakes are Snakes - Malakai Black Makes His AEW Debut! | AEW Dynamite: Road Rager, 7/7/21",2021-07-08T02:47:11Z,770349,4983,36188,692,2021-07-08T20:37:06.192577
3,Nintendo,Nintendo Switch (OLED model) - Announcement Trailer,2021-07-06T13:00:02Z,4812054,53104,188336,31393,2021-07-08T20:37:06.192577
4,JackManifoldTV,We Played Minecraft Using Dance Mats...,2021-07-07T17:38:09Z,1063789,4557,146125,482,2021-07-08T20:37:06.192577
5,Kurzgesagt – In a Nutshell,How To Terraform Venus (Quickly),2021-07-06T14:00:16Z,3737175,23193,260009,4382,2021-07-08T20:37:06.192577
6,League of Legends,Akshan: the Rogue Sentinel | Champion Trailer - League of Legends,2021-07-07T14:30:07Z,1693943,9821,79781,4896,2021-07-08T20:37:06.192577
7,CityGirlsVEVO,City Girls - Twerkulator (Official Video),2021-07-07T17:00:11Z,1388479,5728,61038,6566,2021-07-08T20:37:06.192577
8,MORGENSHTERN,"MORGENSHTERN - NOMINALO (Official Video, 2021)",2021-07-06T20:05:00Z,6095958,56922,631301,29312,2021-07-08T20:37:06.192577
9,Yeri MUA,YERI MUA REGRESA A YOUTUBE / MI REALITY SHOW,2021-07-07T03:15:09Z,777540,2773,79674,1995,2021-07-08T20:37:06.192577
10,Fortnite Fun TV,Turn into orbeez - Tutorial #Shorts,2021-07-03T04:04:57Z,47108252,684,1872852,63882,2021-07-08T20:37:06.192577
11,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,5001578,8080,108731,3017,2021-07-08T20:37:06.192577
12,ScreenCrush,"LOKI 1x05: Every Easter Egg + RED SKULL  Connection Explained | Marvel References, Episode BREAKDOWN",2021-07-08T00:05:04Z,509255,2330,16609,533,2021-07-08T20:37:06.192577
13,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,49511676,84992,1389608,47759,2021-07-08T20:37:06.192577
14,Westen Champlin,The Cummins Mustang Is Too Powerful For It&#39;s Own Good,2021-07-07T23:42:51Z,459710,1546,29617,298,2021-07-08T20:37:06.192577
15,Thanh Thảo Official,Oddly Satisfying Video #Shorts,2021-07-01T01:31:47Z,53266744,2017,1096485,78116,2021-07-08T20:37:06.192577
16,TheMacLife,Conor McGregor on Dustin Poirier III: &#39;He&#39;s a dead body that&#39;s getting took out on a stretcher&#39;,2021-07-08T01:52:28Z,1064928,8256,37520,966,2021-07-08T20:37:06.192577
17,Emergency Awesome,Loki Episode 5 Marvel TOP 10 Breakdown Easter Eggs and Ending Explained,2021-07-07T18:44:11Z,784957,5824,23095,420,2021-07-08T20:37:06.192577
18,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Trailer)",2021-07-05T23:00:03Z,809543,3435,82320,338,2021-07-08T20:37:06.192577
19,eBrixtonG,Challenger Top Laner eBrixton&#39;s Reaction to Akshan&#39;s Champion Trailer and Abilities,2021-07-08T04:23:48Z,869945,6364,28182,2059,2021-07-08T20:37:06.192577
20,GMA News,Sulu plane crash survivor mourns deaths of fellow soldiers | 24 Oras,2021-07-06T12:54:57Z,2500145,2874,28294,1020,2021-07-08T20:37:06.192577
21,Heavy Spoilers,LOKI Episode 5 Breakdown &amp; Ending Explained Spoiler Review | Marvel Easter Eggs &amp; Things You Missed,2021-07-07T11:20:29Z,711901,3295,23848,555,2021-07-08T20:37:06.192577
22,Roman Atwood Vlogs,She FINALLY Did It!!,2021-07-06T18:49:29Z,740309,2148,46478,596,2021-07-08T20:37:06.192577
23,Bailey Sarian,Best Friends For Life ?? What Happened To Sarah Stern ? Mystery &amp; Makeup Bailey Sarian,2021-07-05T19:00:07Z,2178212,8791,131313,1208,2021-07-08T20:37:06.192577
24,Official Pink Panther,Pink Bubbles Wash Pink Clothes | 35 Minute Compilation | Pink Panther &amp; Pals,2021-07-02T19:00:15Z,5926452,0,38828,9594,2021-07-08T20:37:06.192577
25,Markiplier,THE MOST SATISFYING GAME EVER MADE | PowerWash Simulator,2021-07-06T16:34:50Z,2916835,14711,200875,1362,2021-07-08T20:37:06.192577
26,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,3918888,7204,96482,4948,2021-07-08T20:37:06.192577
