,user_name,game_name,title,viewer_count,started_at,api_call_time
0,WePlayDota,Dota 2,Quincy Crew vs Vici Gaming | BO3 | ODPixel & Fogged | WePlay AniMajor | Playoffs,83085,2021-06-12 07:48:38,2021-06-12T12:06:03.004842
1,xQcOW,Grand Theft Auto V,"[NoPixel Public] NIGHT STREAM (PROBABLY ALL DAY) CHILLIN WITH CHAT AND PLAYING GAMES (RACING ARC, CEO ARC) WHAT ELSE LUL (GONE TRASH)",79355,2021-06-12 04:54:28,2021-06-12T12:06:03.004842
2,LCK,League of Legends,NS vs LSBㅣHLE vs GEN | 2021 LCK Summer,65173,2021-06-12 07:30:15,2021-06-12T12:06:03.004842
3,Rekkles,League of Legends,Rekkles,21333,2021-06-12 07:22:32,2021-06-12T12:06:03.004842
4,LPL,League of Legends,JDG vs. TES | EDG vs. IG - Week 1 Day 6 | LPL Summer Split (2021),15370,2021-06-12 08:00:53,2021-06-12T12:06:03.004842
5,Amouranth,"Pools, Hot Tubs, and Beaches",🍑HOT TUB REACT💦!s !social💦!instagram: @amouranth💦!GFUEL💦,10919,2021-06-12 03:09:21,2021-06-12T12:06:03.004842
6,lol_nemesis,League of Legends,2021 LCK Summer Split GenG vs HLE  | #2021LCKWatchParty ,8811,2021-06-12 07:31:55,2021-06-12T12:06:03.004842
7,Symfuhny,Call of Duty: Warzone,BEST GAMEPLAY YOU WILL EVER SEE!! CLICK NOW!!!!! | USE CODE SYM IN THE STORE #AD,8808,2021-06-12 09:12:08,2021-06-12T12:06:03.004842
8,x2Twins,Fortnite,TRIO ARENA w/ Lachy,8318,2021-06-12 05:26:05,2021-06-12T12:06:03.004842
9,Tectone,Genshin Impact,I'M BACK :D HUGE GIVEAWAY AT END OF STREAM! ,7896,2021-06-12 10:13:08,2021-06-12T12:06:03.004842
10,Pestily,Escape from Tarkov,ITS TIME FOR CHANGE | !CHANGE !RAID,7855,2021-06-12 06:29:52,2021-06-12T12:06:03.004842
11,DeuceAce,Slots,"🌰 €450.000 Buys & Bonus Hunt! 🌰 !GAMDOM use code ""JAY"" for free money raffles every 15min✨",7725,2021-06-12 07:22:44,2021-06-12T12:06:03.004842
12,Tfue,Call of Duty: Warzone,Quads Kill Record Holder (9.69 KD),7620,2021-06-12 11:40:20,2021-06-12T12:06:03.004842
13,Thijs,Hearthstone,"Thijs - 12Win Arena's, Only Wins!",7518,2021-06-12 08:03:01,2021-06-12T12:06:03.004842
14,elonmusk17070,Just Chatting,Elon Musk | Dogecoin Discuss !giveaway,6964,2021-06-12 12:02:46,2021-06-12T12:06:03.004842
15,Jankos,League of Legends,"Solo Q, SUMMER SPLIT PREP. The best player in the world pushing S11 !YT",6641,2021-06-12 10:37:05,2021-06-12T12:06:03.004842
16,EASPORTSFIFA,FIFA 21,West Asia Playoffs | Day 2 | June 12 | 9AM GMT | 11AM AST | @EAFIFAesports,6462,2021-06-12 07:52:53,2021-06-12T12:06:03.004842
17,ShivFPS,Apex Legends,EMEA championship finals at 4pm BST w/ zipeth and diffq (Team SoloQGoats) | !Socials for updates !gfuel !exitlag,5993,2021-06-12 11:18:29,2021-06-12T12:06:03.004842
18,IWillDominate,League of Legends,ONLY LPL COSTREAM WORLD | HUGE DAY IN LPL (TES VS JDG/EDG VS IG) | #LPLCoStream,5993,2021-06-12 09:01:32,2021-06-12T12:06:03.004842
19,AdmiralBulldog,Dota 2,QC vs VG | WePlay AniMajor | Playoffs [A] @AdmiralBulldog,5972,2021-06-12 06:55:35,2021-06-12T12:06:03.004842
20,UberHaxorNova,Grand Theft Auto V,Early Siz then Barry likely | NoPixel | Creator Code: Nova | check !paststreams,5759,2021-06-11 22:12:30,2021-06-12T12:06:03.004842
21,PUBG,PLAYERUNKNOWN'S BATTLEGROUNDS,PCS4 ASIA WEEK1 DAY1 | PUBG Continental Series,5686,2021-06-12 09:20:10,2021-06-12T12:06:03.004842
22,StaysafeTV,World of Warcraft,70 WARLOCK - FARMING INSANE GEAR - !gum,5320,2021-06-12 10:22:41,2021-06-12T12:06:03.004842
23,freyzplayz,Mario Kart 8,MARIO KART WITH EU SQUAD,5049,2021-06-12 09:43:40,2021-06-12T12:06:03.004842
24,BobRoss,Art,Bob Ross - Weekend Marathon! Beginning Friday at 3PM EDT.,4744,2021-06-11 18:45:14,2021-06-12T12:06:03.004842
25,BarbarousKing,Hades,24 Hour Stream - Barbathon XII - !24 for schedule,4667,2021-06-11 11:54:17,2021-06-12T12:06:03.004842
26,Ming,Grand Theft Auto V,Ming Jingtai | NoPixel Public | Warehouse ✅ WRX soon™ | BUILDING THE EMPIRE 💵📈,4435,2021-06-12 06:48:30,2021-06-12T12:06:03.004842
27,LCS,League of Legends,(REBROADCAST) Week 2 Day 1 | LCS Summer Split (2021),4155,2021-06-12 08:07:01,2021-06-12T12:06:03.004842
28,RATIRL,Call of Duty: Warzone,👽 RATIRL [162 kills] [0.2 KDA] [3% accucary] [12 wins] =o !Gfuel calm stream wins today nd positivty + coffee + cupcake ,4131,2021-06-12 08:17:36,2021-06-12T12:06:03.004842
29,Pinkdippindots,Minecraft,friendly neighbourhood girl plays bedwars ♥ 40k celebration uwu,4051,2021-06-12 09:46:12,2021-06-12T12:06:03.004842
30,JokerdTV,World of Warcraft,"Powerleveling in Slave Pens, maybe kara later <Method> !steelseries - !tbcgiveaway",3895,2021-06-12 10:02:53,2021-06-12T12:06:03.004842
31,singsing,Dota 2,"dota 2 some today, last spell tomorrow ",3855,2021-06-12 09:43:11,2021-06-12T12:06:03.004842
32,TheViper,Age of Empires II,Early AOE2,3835,2021-06-12 09:26:35,2021-06-12T12:06:03.004842
33,ESL_CSGO,Counter-Strike: Global Offensive,RERUN: Heroic vs. Ninjas in Pyjamas [Mirage] Map 1 - IEM Summer 2021 - Group B,3473,2021-06-11 20:40:23,2021-06-12T12:06:03.004842
34,AverageJonas,VALORANT,BREEZE A ORB IMPOSSIBLE LINEUP CHALLENGE,3367,2021-06-12 08:33:25,2021-06-12T12:06:03.004842
35,robcdee,Just Chatting,Tokyo | Pulled pork. Szechuan later | !socials !vpn !crucial,3217,2021-06-12 08:31:20,2021-06-12T12:06:03.004842
36,ESL_SC2,StarCraft II,[LIVE] Probe vs Piglet - ANZ Champs Starcraft 2 2021 - Group Stage - Day 1,3199,2021-06-12 07:48:22,2021-06-12T12:06:03.004842
37,PimpCSGO,Counter-Strike: Global Offensive,Nordavind Pimp IEM Summer Semi warmup + EC football! - !skinbaron !steelseries !snt !newvid,3150,2021-06-12 10:01:53,2021-06-12T12:06:03.004842
38,iskall85,Minecraft,mine hunting saturday! | VAULT HUNTERS SMP 2 | !discord !prime,3130,2021-06-12 10:55:56,2021-06-12T12:06:03.004842
39,Greekgodx,Grand Theft Auto V,(NOPIXEL PUBLIC) GREG IS BACK IN LOS SANTOS,3023,2021-06-12 04:37:31,2021-06-12T12:06:03.004842
