,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,TheWeekndVEVO,The Weeknd - Take My Breath (Official Music Video),2021-08-06T04:00:09Z,11036301,40371,614561,7142,2021-08-08T20:37:08.897065
1,POP MUSIC IB,fortinite presents: featuring Ariana grande,2021-08-08T18:11:43Z,1188721,14296,228291,1232,2021-08-08T20:37:08.897065
2,German Football,3 Goals! Haaland unstoppable | Wiesbaden vs. Borussia Dortmund 0-3 | Highlights | DFB-Pokal 1. Round,2021-08-07T21:40:14Z,539335,600,14373,181,2021-08-08T20:37:08.897065
3,MrBeast,I Got Hunted By The FBI,2021-08-07T23:00:03Z,14115121,53876,1149044,8423,2021-08-08T20:37:08.897065
4,Manchester United,Rampant Reds hit Everton for four | Manchester United 4-0 Everton | Highlights | Pre-Season 21/22,2021-08-07T16:00:08Z,2518611,2180,55746,771,2021-08-08T20:37:08.897065
5,Guardian Football,&#39;I am here to say goodbye&#39;: Lionel Messi tearful as Barcelona exit looms,2021-08-08T11:15:45Z,935693,1978,20711,350,2021-08-08T20:37:08.897065
6,PlastiVerse,"CREANDO TODOS los MODS de FNF (Tord, Shaggy, Tiky, Matt, Expurgation) de Plastilina #3 | PlastiVerse",2021-08-04T19:30:09Z,1341407,3984,30382,1030,2021-08-08T20:37:08.897065
7,The Emirates FA Cup,Leicester City vs Manchester City | Key Moments | Community Shield 2021,2021-08-07T20:41:21Z,715405,875,12080,199,2021-08-08T20:37:08.897065
8,KSI,KSI x Lil Wayne - Lose [Official Music Video],2021-08-06T14:00:10Z,3930383,25033,354986,5095,2021-08-08T20:37:08.897065
9,WIRED,BTS Answer the Web&#39;s Most Searched Questions | WIRED,2021-08-04T16:00:09Z,6385709,38412,770122,6038,2021-08-08T20:37:08.897065
10,Everyday Astronaut,Starbase Tour with Elon Musk [PART 2],2021-08-07T14:59:56Z,807851,6044,56808,350,2021-08-08T20:37:08.897065
11,Carter Sharer,FROZEN 100 Mystery Buttons.. Only 1 Will Let you ESCAPE the Box!!,2021-08-07T15:00:21Z,1335886,1652,25028,1461,2021-08-08T20:37:08.897065
12,RDCworld1,HOOD OLYMPICS 3,2021-08-07T23:10:46Z,1330677,11169,191320,810,2021-08-08T20:37:08.897065
