,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Grand Theft Auto V,DOUBLE STREAM - FIGURING OUT THE CASINO PUZZLE - LOWER VAULT (AGAIN) - THE INTRO AND NEW STREAM (GONE TERRIBLE) (GONE DOWNHILL),57304,2021-06-25 07:15:32,2021-06-25T11:06:02.937956
1,LCK,League of Legends,KT vs DRXㅣDK vs HLE | 2021 LCK Summer,28673,2021-06-25 07:29:46,2021-06-25T11:06:02.937956
2,Trainwreckstv,Slots,"18+ !stake chasing the 1M+ raw balance win, WHERE IS IT? #ad | !twitter | !youtube | !podcast",26944,2021-06-25 05:20:52,2021-06-25T11:06:02.937956
3,BeyondTheSummit,Dota 2,[EN] TI10 EEU Quals - Na'Vi vs Team Empire (Bo3) w/ SeekNStrike & AvoPlus,19113,2021-06-25 07:41:21,2021-06-25T11:06:02.937956
4,Fextralife,Apex Legends,!review for Scarlet Nexus ~ APEX LEGENDS with Tyr! Cas on after!,10996,2021-06-25 09:03:44,2021-06-25T11:06:02.937956
5,Indiefoxx,ASMR,💗😈ASMR! CONTROVERSIAL NEW META😈💗 💗!s !socials 💗💗 IG:indiefoxx.tv,10068,2021-06-25 06:52:17,2021-06-25T11:06:02.937956
6,ludwig,,RETURN OF THE MODCAST !pokethon,8925,2021-06-24 22:08:24,2021-06-25T11:06:02.937956
7,Symfuhny,Call of Duty: Warzone,"HUGE NEW KEYBOARD DROP TODAY @8AM PST, 10AM CT, 11AM EST & 4PM BST DON'T MISS!!! | !Keyboard",8293,2021-06-25 08:52:40,2021-06-25T11:06:02.937956
8,39daph,Heavy Rain,david cage ThankEgg,8066,2021-06-25 07:09:52,2021-06-25T11:06:02.937956
9,Rogue,Apex Legends,NRG Rogue · Ranked King · Twitter: @TTrebb,7285,2021-06-25 01:48:43,2021-06-25T11:06:02.937956
10,imls,League of Legends,T1 LS| HLE vs DWK #LCKWatchParty !Patchnotes 11.13 Rundown !Patreon 11.13 Tierlist !spotify !T1Shop !blitz !podcast,7183,2021-06-25 07:40:44,2021-06-25T11:06:02.937956
11,AdmiralBulldog,Dota 2,TI10 EEU Qualifiers - Team Empire vs Na'Vi | !cast [A] @AdmiralBulldog,6560,2021-06-25 06:34:50,2021-06-25T11:06:02.937956
12,LPL,League of Legends,V5 vs. TT | LGD vs. TES - Week 3 Day 5 | LPL Summer Split (2021),6443,2021-06-25 08:02:36,2021-06-25T11:06:02.937956
13,Pestily,Escape from Tarkov,THE WIPE IS COMING! | !MEME | !pestilytv,6296,2021-06-25 08:40:33,2021-06-25T11:06:02.937956
14,Five0AnthO,Grand Theft Auto V,"Trooper Sh*t | Scamathon
|#ad !honey !fission | !scamathon !LEO !merch !tts !rank ",6217,2021-06-24 20:09:59,2021-06-25T11:06:02.937956
15,boxbox,League of Legends,late nite bo,5794,2021-06-25 05:12:33,2021-06-25T11:06:02.937956
16,Thijs,Hearthstone,Thijs - 12Win Arena's Only Wins!,5098,2021-06-25 08:12:39,2021-06-25T11:06:02.937956
17,Mongraal,,100h+ Stream I Sleeping I Use Code Mongraal #AD !newvid,4936,2021-06-24 16:53:31,2021-06-25T11:06:02.937956
18,Silky,Grand Theft Auto V,SLG-A-THON! Sanctioned RP | !sub !prime !yt !ig,4659,2021-06-23 14:46:33,2021-06-25T11:06:02.937956
19,OddsocksTango,Mass Effect Legendary Edition,Commander ShepSocksTango Reporting For Duty ️‍🌈 Happy Pride ️‍🌈 | [Closed Captions] | They/Them |  !emeraldpride |  !pride | ️‍!fp | !mecw,4235,2021-06-25 08:05:35,2021-06-25T11:06:02.937956
20,KristoferYee,Grand Theft Auto V,VAULT SUCCESSFUL - Fleeca time - Jay Que | No Pixel 3.0 WL | @KristoferYee on socials | !squad | Giveaway pushed to tomorrow,4081,2021-06-25 00:35:25,2021-06-25T11:06:02.937956
21,Elajjaz,Ninja Gaiden Sigma,P.A.I.N Master Ninja difficulty - !Displate @Elajjaz Twitter/Instagram,4067,2021-06-25 08:29:09,2021-06-25T11:06:02.937956
22,Timmac,Grand Theft Auto V,Sergeant Mack | NoPixel WL | !hellofresh #ad,3735,2021-06-25 05:02:35,2021-06-25T11:06:02.937956
23,PiesPlays,Fortnite,Playing Arena Duos with Mystk - tune in for great content by the one and only :),3702,2021-06-25 07:46:35,2021-06-25T11:06:02.937956
24,sneakylol,World of Warcraft,Sneaky | WOW NOW,3487,2021-06-25 03:15:01,2021-06-25T11:06:02.937956
25,Caedrel,League of Legends,TOP 50 LEE SIN CHALLENGE GOING TO RANK 1,3382,2021-06-25 09:45:19,2021-06-25T11:06:02.937956
26,LilyZ,Music,super chill tunes ft. CUTEST octopi on twitch! ♥,3329,2021-06-25 08:52:04,2021-06-25T11:06:02.937956
27,Smoke,DayZ,Esseker Survival / Map update - Day 951 !esspatch,3314,2021-06-25 04:32:05,2021-06-25T11:06:02.937956
