,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Louis Vuitton,Men&#39;s Fall-Winter 2021 Show in Seoul with House Ambassadors BTS | LOUIS VUITTON,2021-07-07T10:11:40Z,3578278,30223,747910,1805,2021-07-08T08:37:09.689073
1,ArianaGrandeVevo,Ariana Grande - safety net ft. Ty Dolla $ign (Official Live Performance) | Vevo,2021-07-07T16:00:22Z,2123499,26627,343954,1818,2021-07-08T08:37:09.689073
2,Nintendo,Nintendo Switch (OLED model) - Announcement Trailer,2021-07-06T13:00:02Z,4579267,51887,184517,29573,2021-07-08T08:37:09.689073
3,Kurzgesagt – In a Nutshell,How To Terraform Venus (Quickly),2021-07-06T14:00:16Z,3434243,22221,246555,4131,2021-07-08T08:37:09.689073
4,Thanh Thảo Official,Oddly Satisfying Video #Shorts,2021-07-01T01:31:47Z,44957919,1813,945041,68664,2021-07-08T08:37:09.689073
5,MORGENSHTERN,"MORGENSHTERN - NOMINALO (Official Video, 2021)",2021-07-06T20:05:00Z,5255823,54117,595343,24512,2021-07-08T08:37:09.689073
6,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Trailer)",2021-07-05T23:00:03Z,782087,3389,81332,327,2021-07-08T08:37:09.689073
7,Fortnite Fun TV,Turn into orbeez - Tutorial #Shorts,2021-07-03T04:04:57Z,34304322,547,1456958,54490,2021-07-08T08:37:09.689073
8,Yeri MUA,YERI MUA REGRESA A YOUTUBE / MI REALITY SHOW,2021-07-07T03:15:09Z,742599,2722,77243,1936,2021-07-08T08:37:09.689073
9,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,48114266,84006,1371874,46907,2021-07-08T08:37:09.689073
10,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,4053941,6808,92159,2576,2021-07-08T08:37:09.689073
11,CityGirlsVEVO,City Girls - Twerkulator (Official Video),2021-07-07T17:00:11Z,970893,4282,51233,4168,2021-07-08T08:37:09.689073
12,SpoilerTV,Succession   Season 3   Official Tease   HBO ziBOCIgCaOk,2021-07-06T18:05:10Z,492765,849,11283,85,2021-07-08T08:37:09.689073
13,League of Legends,Akshan: the Rogue Sentinel | Champion Trailer - League of Legends,2021-07-07T14:30:07Z,1455899,9246,75301,4358,2021-07-08T08:37:09.689073
14,Bailey Sarian,Best Friends For Life ?? What Happened To Sarah Stern ? Mystery &amp; Makeup Bailey Sarian,2021-07-05T19:00:07Z,2031663,8494,125358,1147,2021-07-08T08:37:09.689073
15,Markiplier,THE MOST SATISFYING GAME EVER MADE | PowerWash Simulator,2021-07-06T16:34:50Z,2711731,14211,192445,1303,2021-07-08T08:37:09.689073
16,Roman Atwood Vlogs,She FINALLY Did It!!,2021-07-06T18:49:29Z,683157,2073,44055,527,2021-07-08T08:37:09.689073
17,PawZam Dogs,Guessing Youtubers Pets Only Using Their Voice - PawZam Dogs,2021-07-06T16:30:30Z,480172,1371,10152,349,2021-07-08T08:37:09.689073
18,Triggered Insaan,I Found The Funniest Bangladeshi Action Scenes,2021-07-04T07:00:13Z,6208429,63164,792918,13227,2021-07-08T08:37:09.689073
19,GoodTimesWithScar,Hermitcraft 8 Episode 4: Big Base EXPANSION!,2021-07-06T16:59:56Z,793663,4609,60639,262,2021-07-08T08:37:09.689073
20,Rachit Rojha,ONLINE SCHOOL EXAMS || Rachit Rojha,2021-07-04T03:59:30Z,4150139,8480,122953,9656,2021-07-08T08:37:09.689073
21,Tom Scott,How many robots does it take to run a grocery store?,2021-07-05T15:00:33Z,1696639,7980,113849,948,2021-07-08T08:37:09.689073
22,SuperKCC,never dig straight down in Minecraft…,2021-07-07T13:30:00Z,804068,4232,43033,846,2021-07-08T08:37:09.689073
23,Official Pink Panther,Pink Bubbles Wash Pink Clothes | 35 Minute Compilation | Pink Panther &amp; Pals,2021-07-02T19:00:15Z,5483531,0,36116,8908,2021-07-08T08:37:09.689073
24,GMA News,Sulu plane crash survivor mourns deaths of fellow soldiers | 24 Oras,2021-07-06T12:54:57Z,2182728,2744,25590,913,2021-07-08T08:37:09.689073
25,W2SPlays,"Spending $10,000 in 10 MINUTES on my BRO &amp; SISTER",2021-07-06T17:15:05Z,1098673,3257,82853,398,2021-07-08T08:37:09.689073
26,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,3404597,7052,92772,4689,2021-07-08T08:37:09.689073
27,Vox,"How Taiwan held off Covid-19, until it didn&#39;t",2021-07-06T12:00:01Z,1075385,3456,36671,1607,2021-07-08T08:37:09.689073
28,Max the Meat Guy,Steak Battles: Max vs. The Outback #shorts,2021-07-01T23:45:01Z,1115231,641,97928,1148,2021-07-08T08:37:09.689073
29,Netflix UK & Ireland,The Too Hot To Handle Season 2 Reunion | Extra Hot Ep3,2021-07-05T13:00:04Z,1097724,1625,24827,375,2021-07-08T08:37:09.689073
30,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,37079854,48862,969089,16919,2021-07-08T08:37:09.689073
31,Tiago PZK,"Tiago PZK, Lit Killah - Entre Nosotros (Official Trailer)",2021-07-04T22:00:11Z,694352,2798,71607,384,2021-07-08T08:37:09.689073
32,Bizarrap,Nicky Jam || BZRP Music Sessions #41,2021-06-30T22:00:09Z,39465854,165582,2665490,28678,2021-07-08T08:37:09.689073
33,Sidemen,THE WHEEL: SIDEMEN EDITION,2021-06-27T17:01:46Z,9415615,25308,554154,3253,2021-07-08T08:37:09.689073
34,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave The Door Open (Live from the BET Awards)",2021-06-28T07:00:11Z,9313922,10944,343488,2547,2021-07-08T08:37:09.689073
35,UFC - Ultimate Fighting Championship,UFC 264 Countdown: Poirier vs McGregor 3,2021-07-03T18:15:00Z,3717922,8153,60965,1353,2021-07-08T08:37:09.689073
36,Netflix,The Kissing Booth 3 | Official Trailer | Netflix,2021-07-06T22:25:00Z,1883243,4228,88750,3557,2021-07-08T08:37:09.689073
37,carwow,Bugatti Chiron v F1 Car: DRAG RACE,2021-06-26T08:05:42Z,9349413,32729,425440,5647,2021-07-08T08:37:09.689073
38,Jojo Sim,The LONGEST STRAW IN THE WORLD.. #Shorts,2021-06-29T01:43:40Z,27354832,1572,752449,60054,2021-07-08T08:37:09.689073
39,Mirko Plavsic Official,Mirko Plavsic - Matorac - (Official Video 2021),2021-07-04T13:01:12Z,683084,358,6446,154,2021-07-08T08:37:09.689073
40,Generacija Zed,HENNY - SAMO NA NOC (OFFICIAL VIDEO),2021-06-30T14:00:16Z,640887,492,16854,318,2021-07-08T08:37:09.689073
41,ChrisMD,We Took 100 Shots vs a Premier League Keeper and Scored ___ Goals,2021-06-29T19:11:54Z,3629297,2638,159946,980,2021-07-08T08:37:09.689073
42,IDJVideos.TV,DJ SHONE FEAT. MILICA TODOROVIC X 2BONA - TET A TET (OFFICIAL VIDEO),2021-06-28T13:00:05Z,1292546,976,29766,730,2021-07-08T08:37:09.689073
43,Soccer Stories - Oh My Goal,Neymar Reveals 5 Players Who Are More Technical Than Him | Oh My Goal,2021-07-02T15:00:34Z,1011171,2886,23328,880,2021-07-08T08:37:09.689073
44,V Movies,The Russian Job - Full Action Movie in English,2021-06-28T12:30:01Z,1365694,420,7373,740,2021-07-08T08:37:09.689073
45,Beast Reacts,Inside an Ice Cream Factory!,2021-06-28T20:14:23Z,10581327,19080,455259,5962,2021-07-08T08:37:09.689073
46,Stan Sport Australia,Wallabies v France - First Test | Highlights | 2021,2021-07-07T12:30:20Z,143608,524,1485,89,2021-07-08T08:37:09.689073
47,Mont,Mont - Uy K Raro (Official Video),2021-07-01T21:00:10Z,5827093,22093,525244,25387,2021-07-08T08:37:09.689073
