,user_name,game_name,title,viewer_count,started_at,api_call_time
0,Rainbow6,Tom Clancy's Rainbow Six Siege,DarkZero vs. Soniqs | R6 NAL 2021 - Stage 2 - Playday 5,42324,2021-06-30 19:40:23,2021-07-01T00:06:03.984705
1,buddha,Grand Theft Auto V,Lang Buddha - NoPixel 3.0 | !website !tiktok,31315,2021-06-30 16:00:25,2021-07-01T00:06:03.984705
2,loltyler1,League of Legends,SUPER REPORT DUTY ! DAY NIGHT SHINE AND pathed light ups SHOW ! me nots lol !!,27869,2021-06-30 20:11:12,2021-07-01T00:06:03.984705
3,summit1g,Escape from Tarkov,Tarky. Merch dropped summit1g.gg  [ @summit1g ],25840,2021-06-30 21:16:46,2021-07-01T00:06:03.984705
4,LVNDMARK,Escape from Tarkov,[LVL 14] 24+HR WIPE STREAM | !GFUEL | !MERCH | @lvndmark_tv on socials,25453,2021-06-30 07:25:14,2021-07-01T00:06:03.984705
5,TwitchSports,Sports,CelebriTee Showdown presented by American Family Insurance - 104 - Ben Lyons V Matt Walsh,21955,2021-06-30 23:40:09,2021-07-01T00:06:03.984705
6,shroud,Escape from Tarkov,WIPE DAY 1 | Follow @shroud on socials,21197,2021-06-30 20:57:53,2021-07-01T00:06:03.984705
7,cypheroftyr,Tabletop RPGs,Mother Lands S2 - Season finale! #Sponsored #Dicefiliate #BlueMicCrew,18853,2021-06-30 22:54:48,2021-07-01T00:06:03.984705
8,Pestily,Escape from Tarkov,50 DAY CAPPED SUBATHON | !GETRICH | !SUBATHON,18187,2021-06-30 06:05:50,2021-07-01T00:06:03.984705
9,StableRonaldo_,Just Chatting,SEMI FINALS OF DISCORD TALENT SHOW !clips,17838,2021-06-30 20:48:39,2021-07-01T00:06:03.984705
10,Ramee,Grand Theft Auto V,Ramee | !Twitter | Chang Gang | NoPixel,16787,2021-06-30 18:47:56,2021-07-01T00:06:03.984705
11,Im_Dontai,Just Chatting,Redemption Stream - KSI vs Ricegum Beef Reaction Part 2 + New XXL Freestlyes DROPPED & WEDDIT WEDNESDAY !!!,15565,2021-06-30 22:00:18,2021-07-01T00:06:03.984705
12,Amouranth,"Pools, Hot Tubs, and Beaches",👀 MY EYES ARE UP HERE 👁️👄👁️💦 !downbad 💦!instagram: @amouranth💦,15291,2021-06-30 19:08:28,2021-07-01T00:06:03.984705
13,BeyondTheSummit2,Dota 2,[EN] TI10 NA Quals | TOOBASED vs D2 Hustlers (Bo3) | Lyrical & Aui,14731,2021-06-30 15:45:46,2021-07-01T00:06:03.984705
14,pokimane,VALORANT,wendy's look alike plays first person shooter,14450,2021-06-30 22:24:00,2021-07-01T00:06:03.984705
15,TinaKitten,Just Chatting,BIRTHDAY BAKING STREAM :D,14145,2021-06-30 23:23:19,2021-07-01T00:06:03.984705
16,iamBrandon,Just Chatting, Chatting with Cody Rigsby about PRIDE!,14118,2021-06-30 23:05:54,2021-07-01T00:06:03.984705
17,AdmiralBahroo,Terraria,"Moonlord dies today, or tomorrow, or after that, or after that, or..",14070,2021-06-30 15:04:08,2021-07-01T00:06:03.984705
18,Punz,VALORANT,Helping Purpled learn Valorant | !gfuel !merch | @Punztw on Twitter and Insta,12968,2021-06-30 22:43:31,2021-07-01T00:06:03.984705
19,CriticalRole,Board Games,Let's Play Uk'otoa! (6/30 at 4pm PDT),12579,2021-06-30 22:45:10,2021-07-01T00:06:03.984705
20,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | NoPixel | !youtube | !twitter,10538,2021-07-01 00:02:20,2021-07-01T00:06:03.984705
21,HusKerrs,Call of Duty: Warzone,Use code HUSKERRS in CoD Store !slayout | Follow @HusKerrs on all !Socials !GFuel,9988,2021-06-30 16:20:39,2021-07-01T00:06:03.984705
22,Zerkaa,Grand Theft Auto V,Tommy Tate | Performing Live Tonight! | NoPixel WL | !nprules,9964,2021-06-30 21:31:17,2021-07-01T00:06:03.984705
23,lilypichu,Muck,random games with michael toast miyoung scarra,9392,2021-06-30 21:11:51,2021-07-01T00:06:03.984705
24,Arcadum,Dungeons & Dragons,Among the Reeds Ep. 3,9030,2021-06-30 22:39:35,2021-07-01T00:06:03.984705
25,Foolish__Gamers,Minecraft,I'm back for the evening shift! - Dream SMP,9013,2021-06-30 23:38:46,2021-07-01T00:06:03.984705
26,VonDice,Slots,"🎲€116 000 - 65 BONUSES🎲CHECK !BOS -NEW RECORD! SIGNUP ON !GAMDOM WITH ""VONDICE"" FOR CASH RAFFLES ",8156,2021-06-30 19:57:35,2021-07-01T00:06:03.984705
27,BotezLive,Just Chatting,ODDS MATCH VS SAPNAP | !insta !chess !podcast,8148,2021-06-30 16:09:40,2021-07-01T00:06:03.984705
28,ironmouse,Just Chatting,ANOTHER TORTUROUS TIME WITH A MONKE  !merch,8097,2021-06-30 23:23:01,2021-07-01T00:06:03.984705
29,Doublelift,League of Legends,Doublelift - playing soloq and loving life,8018,2021-06-30 22:23:16,2021-07-01T00:06:03.984705
30,Myth,VALORANT,PLAYIN TWITCH RIVALS DUUUUU - !socials,7949,2021-06-30 20:01:52,2021-07-01T00:06:03.984705
31,CashApp,Just Chatting,AustinShow takes over our stream 💰 We are giving $ to small streamers,7715,2021-06-30 22:29:25,2021-07-01T00:06:03.984705
32,UMGGaming,Gears 5,Rebel vs Fire N Ice | Gears Pro League | Split 3 Phase 1 Day 10,7545,2021-06-30 20:45:03,2021-07-01T00:06:03.984705
33,ShahZaM,VALORANT,SEN ShahZaM - RADIANT RANKED,7134,2021-06-30 23:12:16,2021-07-01T00:06:03.984705
34,NickEh30,Fortnite,LOKI SKIN IS OUT | New Emotes for Followers,7020,2021-06-30 16:56:42,2021-07-01T00:06:03.984705
35,melina,"Pools, Hot Tubs, and Beaches",Wash me off the beach! 🌊🌊🌊🌊 | insta: melina.goransson,6441,2021-06-30 20:04:22,2021-07-01T00:06:03.984705
36,limit_maximum,World of Warcraft,making my guys stronger |trying some new DMCA free stuff today,6031,2021-06-30 21:42:16,2021-07-01T00:06:03.984705
37,Jinnytty,Just Chatting,Los Angeles  Day9 Explore with Joeykaotyk,5701,2021-06-30 19:00:04,2021-07-01T00:06:03.984705
38,kyedae_,VALORANT,TWITCH RIVALS Day 2 (1 min delay) | !socials !squad !delay !bracket,5610,2021-06-30 22:22:45,2021-07-01T00:06:03.984705
39,PENTA,Dungeons & Dragons,DRUG ADDICT BARD RAT,5417,2021-06-30 22:32:37,2021-07-01T00:06:03.984705
40,Destroy,Call of Duty: Warzone,2v2 Kill Race $ Wagers w/ ZLaner + vibes! ,5296,2021-06-30 16:23:11,2021-07-01T00:06:03.984705
