,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,12793485,431679,1574815,14130,2021-06-09T20:37:06.876988
1,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,14511959,25058,131726,19868,2021-06-09T20:37:06.876988
2,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,4701133,46889,492267,7313,2021-06-09T20:37:06.876988
3,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser01,2021-06-06T14:59:57Z,8559354,60255,582679,7156,2021-06-09T20:37:06.876988
4,Coldplay,Coldplay - Higher Power (Official Video),2021-06-08T16:00:12Z,1531775,10770,125142,1541,2021-06-09T20:37:06.876988
5,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,3131719,11725,131786,957,2021-06-09T20:37:06.876988
6,J Balvin,"OTRO FILI - J BALVIN, JAY WHEELER (OFFICIAL TRAILER)",2021-06-08T15:00:24Z,512906,1779,37423,660,2021-06-09T20:37:06.876988
7,FORMULA 1,Race Highlights | 2021 Azerbaijan Grand Prix,2021-06-06T15:10:16Z,8060087,13849,184932,2350,2021-06-09T20:37:06.876988
8,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser02,2021-06-07T14:59:58Z,6726476,56931,575569,7864,2021-06-09T20:37:06.876988
9,dednahype,Monster vs Dad. Dednahype show #shorts,2021-06-08T07:00:53Z,21745469,4017,783185,32894,2021-06-09T20:37:06.876988
10,TheGrefg,MI NUEVO PC - TheGrefg,2021-06-06T19:34:53Z,3247210,17120,357042,4751,2021-06-09T20:37:06.876988
11,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,36451580,150902,2415793,79333,2021-06-09T20:37:06.876988
12,Tom Simons,I Bought A Water Park,2021-06-08T20:55:29Z,3460512,28300,550664,2077,2021-06-09T20:37:06.876988
13,AnthonyPadilla,I spent a day with DREAM,2021-06-08T19:58:49Z,2249860,19756,306566,3327,2021-06-09T20:37:06.876988
14,Vogue,Selena Gomez  Breaks Down 15 Looks From 2007 to Now | Life in Looks | Vogue,2021-06-08T16:00:04Z,2186825,8429,171755,1201,2021-06-09T20:37:06.876988
15,King Leechy,Logan Paul vs. Floyd Mayweather Reaction/Commentary | THIS WAS DISRESPECTFUL!!!,2021-06-09T06:59:57Z,2929927,4246,27554,6660,2021-06-09T20:37:06.876988
16,FaKe_dude77,Reacting to Mask (Official Music Video) by Dream!,2021-06-09T18:48:10Z,2578705,65669,492868,24787,2021-06-09T20:37:06.876988
17,Awesome Alex 5.0,FORTNITE SEASON 7 IS HERE!! PART 1.,2021-06-08T06:22:07Z,1709647,4425,68084,1876,2021-06-09T20:37:06.876988
18,JupiterPlayz,Fortnite Season 7 Trailer but with Season 4 Trailer Music,2021-06-09T20:32:13Z,4983373,23421,205282,6382,2021-06-09T20:37:06.876988
19,OhhMyJustinn,"Justin Bieber - PEACHES ft. Usher, Daniel Caesar, Ludacris, Snoop Dogg, Giveon",2021-06-08T06:56:48Z,2235861,16235,219665,3168,2021-06-09T20:37:06.876988
