,user_name,game_name,title,viewer_count,started_at,api_call_time
0,VALORANT,VALORANT,FNATIC vs Team Liquid - Challengers EU - Week 2 Main Event - Day 4,63295,2021-07-31 12:01:21,2021-07-31T15:06:02.054289
1,Trainwreckstv,Slots,18+ I NEED A 5M+ WIN HOLY F**K #ad | !twitter | !youtube | !podcast,41953,2021-07-30 22:49:07,2021-07-31T15:06:02.054289
2,LEC,League of Legends,Week 8 Day 2 | LEC Summer Split (2021),35269,2021-07-31 13:29:07,2021-07-31T15:06:02.054289
3,benjyfishy,Fortnite,FNCS Round 2 Winner POV !twitter !prime,28438,2021-07-31 12:59:24,2021-07-31T15:06:02.054289
4,Fextralife,New World,🔥!DROPS🔥!betakey LUMBERJACK SIMULATOR with CAS! #BFNW newworld.wiki.fextralife.com,25744,2021-07-31 00:03:59,2021-07-31T15:06:02.054289
5,Asmongold,Just Chatting,TODAY IS THE DAY--UNLOCKING HEAVENSWARD--MORE DRAMA OFC (WOW DRAMA LMFAO)--D&D AT 4 CT WITH RICH MCCONNELL AND RIKU!,19191,2021-07-31 14:49:11,2021-07-31T15:06:02.054289
6,Nmplol,Just Chatting,Cooking STREAM ,18395,2021-07-31 13:05:37,2021-07-31T15:06:02.054289
7,CohhCarnage,The Ascent,"The Ascent, Chernobylite & COZY CHIVALRY 2 (cohhYell) - FFXIV (MSQ) !Soon - !Merch (Cohh.tv/Store) - !FF14Join - !NewHouseMonth",16152,2021-07-31 12:03:56,2021-07-31T15:06:02.054289
8,CapcomFighters,Street Fighter V,Capcom Pro Tour 2021 - France/Spain/Portugal 1 - Top 16,12383,2021-07-31 14:20:06,2021-07-31T15:06:02.054289
9,ShivFPS,Apex Legends,"(drops enabled) Solo queue pubs, Warzone practice later | !Socials for updates !gfuel !exitlag",11477,2021-07-31 10:46:16,2021-07-31T15:06:02.054289
10,Symfuhny,Call of Duty: Warzone,"(9.69kd) (2,218 wins) NOT DYING TO A HACKER ALL DAY COME WATCH!!!  + NEW KEYBOARD JUST DROPPED!!! | !Keyboard",9296,2021-07-31 11:22:01,2021-07-31T15:06:02.054289
11,Quin69,Path of Exile,OCE PVP CHAMP ~STREAM SNIPERS = BANNED~ QUICKLY GETTING A BATTLE ROYAL W THEN GOING AGAIN (SAME BUILD) | SSFHC NO-LOGOUTS,8525,2021-07-31 13:58:53,2021-07-31T15:06:02.054289
12,39daph,Silent Hill 2,2/5 the hills are actually not that silent at all,8381,2021-07-31 09:00:35,2021-07-31T15:06:02.054289
13,NICKMERCS,Apex Legends,Fraggin' | Code: MFAM | @NICKMERCS,8135,2021-07-31 14:50:50,2021-07-31T15:06:02.054289
