,user_name,game_name,title,viewer_count,started_at,api_call_time
0,LCK,League of Legends,NS vs DKㅣBRO vs KT | 2021 LCK Summer,36360,2021-07-02 07:29:19,2021-07-02T13:06:02.269178
1,BeyondTheSummit,Dota 2,[EN] TI10 SEA Quals | Fnatic vs TNC Predator (Bo3) | GoDz & Black^,35794,2021-07-02 02:39:48,2021-07-02T13:06:02.269178
2,Rekkles,League of Legends,Rekkles,19624,2021-07-02 10:54:24,2021-07-02T13:06:02.269178
3,ROSHTEIN,Slots,⭐ BONUS BUY + HUNT 💠 USE !STAKE FOR ELIGIBLE MONEY RAFFLES!,16199,2021-07-02 08:52:47,2021-07-02T13:06:02.269178
4,Fextralife,GreedFall,!giveaway GREEDFALL GOLD EDITION with CAS!,14905,2021-07-02 09:02:15,2021-07-02T13:06:02.269178
5,Pestily,I'm Only Sleeping,LVL 28 - 50 DAY CAPPED SUBATHON | !PATCH | !OPINION | !SUBATHON,14616,2021-07-01 19:51:28,2021-07-02T13:06:02.269178
6,Tfue,Call of Duty: Warzone,High Kill Buy Backs (9.69 KD),14290,2021-07-02 11:19:50,2021-07-02T13:06:02.269178
7,CohhCarnage,Escape from Tarkov,EFT! - FFXIV starts at 10am ET! HERE WE GO! - !Charity2021 - !NewHouseMonth - !Bike,12168,2021-07-02 12:00:11,2021-07-02T13:06:02.269178
8,Chess,Chess,Yifan vs Lei | Women's Speed Chess Championship | !wscc !format !brackets,12074,2021-07-02 11:10:32,2021-07-02T13:06:02.269178
9,its_iron,Call of Duty: Warzone,BR University | Solos | !Merch !GFUEL !Evolve !Metaview !Kovaak,6794,2021-07-02 01:31:15,2021-07-02T13:06:02.269178
10,Symfuhny,Call of Duty: Warzone,INSANE HIGH KILL WINS + NEW KEYBOARD JUST DROPPED!!! | !Keyboard,6475,2021-07-02 10:51:06,2021-07-02T13:06:02.269178
11,evaanna,Just Chatting,YOGA 1 SUB=2 SQUATS 🔥STRETCHING 🔥  !soсials !sub !donate ❤️ ❤️,6378,2021-07-02 11:38:22,2021-07-02T13:06:02.269178
12,pokelawls,Escape from Tarkov,top tier W person,6064,2021-07-02 10:16:12,2021-07-02T13:06:02.269178
13,chess24,Chess,"$1.6M MCCT | Goldmoney Asian Rapid | Day 7 | D. Howell, J. Houska & K. Snare",5806,2021-07-02 10:34:06,2021-07-02T13:06:02.269178
14,Timmac,Grand Theft Auto V,Sergeant Mack | 308 | NoPixel WL ,5449,2021-07-02 08:51:55,2021-07-02T13:06:02.269178
15,ShivFPS,Apex Legends,Solo queue Apex | !Socials for updates !gfuel !exitlag,5254,2021-07-02 12:13:04,2021-07-02T13:06:02.269178
16,AdmiralBulldog,Ghosts 'n Goblins Resurrection,BASED stream [A] @AdmiralBulldog,5218,2021-07-02 07:55:51,2021-07-02T13:06:02.269178
17,Thijs,Hearthstone,"Thijs - EXPANSION HYPEE, Day 2 Wild Journey Flightpaths!",5207,2021-07-02 08:03:55,2021-07-02T13:06:02.269178
18,RduLIVE,Hearthstone,NEW PATCH BIG HYPE! | !patchreview on YouTube,4899,2021-07-02 09:27:01,2021-07-02T13:06:02.269178
19,Lysium,Grand Theft Auto V,"BENJI ""COPIUM"" RAMOS | NoPixel WL | GTA V RP | @LysiumGG | youtube.com/Lysium",4627,2021-07-02 06:01:31,2021-07-02T13:06:02.269178
20,JonZherka,Just Chatting,LIVE CRIME! PREDATOR CAUGHT (24 HOUR STREAM) I NEED GIFTERS AND AM HURTING BAD!!! <3 <3 <3,4369,2021-07-02 06:03:17,2021-07-02T13:06:02.269178
21,freyzplayz,Among Us,MOOGUS WITH FALC N FWENDS,4368,2021-07-02 10:02:18,2021-07-02T13:06:02.269178
22,GMHikaru,Chess,$1.6M Goldmoney Asian Rapid Semifinals Day 2 | !hosts !where !why etc...,4220,2021-07-02 10:44:14,2021-07-02T13:06:02.269178
23,WhatCityTH,Grand Theft Auto V,WHAT City : Crown of King | DAY 3,4112,2021-07-02 11:23:29,2021-07-02T13:06:02.269178
24,singsing,Dota 2,ayaya,4019,2021-07-02 09:36:43,2021-07-02T13:06:02.269178
25,BlockchainGameGang,Axie Infinity,[BGG] GUARANTEED SCHOLARSHIP EASY BY WATCHING - PH Classes,4017,2021-07-02 12:03:04,2021-07-02T13:06:02.269178
26,C0Mfps,VALORANT,RADIANT GRIND! OUT OF VCT SADGE !square1 !giveaway !yt I @C0Mtweets,3861,2021-07-02 11:08:59,2021-07-02T13:06:02.269178
27,noahreyli,Fortnite,FÜR FORTNAIT | Code: OVA-Noahreyli #ad | !sleeve !discord !newvid,3848,2021-07-02 12:47:02,2021-07-02T13:06:02.269178
28,Deadlyslob,Escape from Tarkov,NEW PATCH & WIPE - Day 3 with @DeadlySlob - !Nord - !Prime ,3696,2021-07-02 09:46:42,2021-07-02T13:06:02.269178
29,midbeast,League of Legends,playing challenger go rank 1 | Faker Akali !video out now | New !instagram post out now Drew__Timbs | !facecheck,3648,2021-07-02 08:20:01,2021-07-02T13:06:02.269178
30,ClassyBeef,Slots,🔥 BEEFHOUR ! 🔥 | !GEMS FOR 785K WIN!! 🔥 !Tournament | !Stake for best Casino |,3556,2021-07-02 03:49:11,2021-07-02T13:06:02.269178
31,Nikobaby_,Dota 2,"https://www.instagram.com/yung__nikoo/ ,gamerzclass , loser stream",3547,2021-07-02 10:57:39,2021-07-02T13:06:02.269178
32,TEBtv,Counter-Strike: Global Offensive,[EN] Fiend vs Young Ninjas | Swiss Stage | Pinnacle Cup II | @RelogMedia @TheEsportsBible,3303,2021-07-02 07:35:22,2021-07-02T13:06:02.269178
33,GloriaMatvien,"Pools, Hot Tubs, and Beaches",  💗Dancing in HOT TUB💗 !IG !dance !roulette,3291,2021-07-02 09:40:39,2021-07-02T13:06:02.269178
34,kitsumai,Escape from Tarkov,(lv22) i am ruined | !video !dmca !yt !osumap,3113,2021-07-02 08:58:25,2021-07-02T13:06:02.269178
35,lol_nemesis,League of Legends,Climbing towards 1100 LP in Korea > LEC Liveview later | !blitz !nord,3060,2021-07-02 12:13:47,2021-07-02T13:06:02.269178
36,Anomaly,Counter-Strike: Global Offensive,FACEIT GRIND 8000 ELO - BUYING ALL CS:GO SKINS XD,3047,2021-07-02 11:07:22,2021-07-02T13:06:02.269178
37,Sco,World of Warcraft,"<Method> 9.1 grind, NEW channel points items !RWF !manscaped",3036,2021-07-02 10:38:22,2021-07-02T13:06:02.269178
38,Drututt,League of Legends,have u tried the pee pee poo poo on camille?,2975,2021-07-02 12:03:52,2021-07-02T13:06:02.269178
39,Xisuma,Minecraft,Hermitcraft Season 8,2958,2021-07-02 12:54:51,2021-07-02T13:06:02.269178
