,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Premier Boxing Champions,"Gervonta Davis vs Mario Barrios Knockout HIGHLIGHTS: June 26, 2021 - PBC on Showtime PPV",2021-06-27T06:27:34Z,3671513,6710,36021,1781,2021-06-29T02:37:07.618789
1,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave The Door Open (Live from the BET Awards)",2021-06-28T07:00:11Z,1595775,5523,127824,608,2021-06-29T02:37:07.618789
2,Genshin Impact,New Character Demo - &quot;Kaedehara Kazuha: Wandering Winds&quot; | Genshin Impact,2021-06-28T04:00:32Z,1740858,19806,228819,742,2021-06-29T02:37:07.618789
3,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,19006518,60516,903386,25901,2021-06-29T02:37:07.618789
4,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,18499854,40245,699016,11376,2021-06-29T02:37:07.618789
5,MrBeast,I Spent 50 Hours In Prison,2021-06-26T20:00:02Z,22242032,74342,1346940,17872,2021-06-29T02:37:07.618789
6,FloBikes,Spectator Causes Entire Peloton To Crash At Tour de France,2021-06-26T16:32:06Z,4016085,6137,15318,1054,2021-06-29T02:37:07.618789
7,PavloBobo,How is this possible? #shorts Cool Tiktok video by PavloBobo,2021-06-21T08:19:36Z,15044045,800,103915,23860,2021-06-29T02:37:07.618789
8,Windies Cricket,Highlights | West Indies vs South Africa | Lewis &amp; Gayle Star! | 1st CG Insurance T20I 2021,2021-06-26T23:10:08Z,2177680,2796,53381,1409,2021-06-29T02:37:07.618789
9,GabeSweats,norway&#39;s criminal justice system,2021-06-27T19:00:02Z,1068194,4024,122524,1693,2021-06-29T02:37:07.618789
10,Tubbo,"I Built A Boat, Then Sailed The Ocean...",2021-06-27T15:58:41Z,1475497,11217,238827,606,2021-06-29T02:37:07.618789
11,BETNetworks,"DJ Khaled, Meg Thee Stallion, Da Baby, Lil Baby &amp; Lil Durk Perform Medley Of Hits | BET Awards",2021-06-28T03:37:00Z,1127819,2712,34652,878,2021-06-29T02:37:07.618789
12,Forrestbono,I Survived 100 Days on One Cloud in Minecraft.. Here&#39;s What Happened..,2021-06-28T03:45:01Z,1497554,6653,60033,1056,2021-06-29T02:37:07.618789
13,Grian,Hermitcraft 8: Episode 3 - BASE PROGRESS!,2021-06-27T17:00:02Z,2296871,11686,160992,861,2021-06-29T02:37:07.618789
14,Fortnite Fun TV,When the cheating went wrong #Shorts,2021-06-25T00:56:11Z,44025663,1401,1713354,34565,2021-06-29T02:37:07.618789
15,iskall85,Hermitcraft 8: 3 - This took me MANY DAYS!,2021-06-27T17:00:32Z,933570,2941,62103,431,2021-06-29T02:37:07.618789
16,WWE,"Edge returns to launch a surprise attack on Roman Reigns: SmackDown, June 25, 2021",2021-06-26T02:41:30Z,3670266,7851,102787,3044,2021-06-29T02:37:07.618789
17,The Film Theorists,Film Theory: Rick REPLACED? (Rick and Morty Season 5),2021-06-27T20:34:46Z,1872734,5185,107269,1653,2021-06-29T02:37:07.618789
18,BLACKPINK,BLACKPINK x Today&#39;s Top Hits,2021-06-24T15:00:03Z,7022353,48434,1017877,9678,2021-06-29T02:37:07.618789
19,MariahVEVO,"Mariah Angeliq, Bad Gyal, Maria Becerra - BOBO (Official Video)",2021-06-25T00:00:12Z,3109082,9305,143291,5742,2021-06-29T02:37:07.618789
20,FORMULA 1,Race Highlights | 2021 Styrian Grand Prix,2021-06-27T15:53:18Z,3498625,4514,79836,1011,2021-06-29T02:37:07.618789
